0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"KERALA,","KOLLAM,",KERALA,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,255,31,230,61,32,91,80,121,65,151,666,181,302,211,77,241,495
2,445,32,68,62,142,92,115,122,334,152,147,182,41,212,169,242,654
3,229,33,405,63,26,93,468,123,612,153,314,183,68,213,81,243,121
4,50,34,605,64,202,94,313,124,240,154,175,184,460,214,131,244,250
5,142,35,139,65,75,95,215,125,37,155,326,185,167,215,292,245,96
6,139,36,129,66,138,96,37,126,155,156,451,186,263,216,106,246,170
7,67,37,151,67,146,97,221,127,223,157,411,187,167,217,115,247,607
8,352,38,98,68,17,98,-7,128,110,158,399,188,344,218,63,248,103
9,50,39,111,69,366,99,347,129,134,159,148,189,151,219,180,249,85
10,37,40,33,70,165,100,70,130,49,160,80,190,403,220,196,250,147
11,174,41,143,71,70,101,183,131,186,161,28,191,663,221,347,251,450
12,149,42,100,72,76,102,586,132,217,162,111,192,291,222,75,252,123
13,30,43,24,73,84,103,220,133,87,163,257,193,166,223,151,253,407
14,208,44,133,74,30,104,621,134,565,164,476,194,144,224,351,254,235
15,292,45,127,75,123,105,66,135,165,165,97,195,45,225,291,255,111
16,171,46,49,76,219,106,40,136,187,166,55,196,163,226,282,256,40
17,525,47,112,77,57,107,45,137,605,167,385,197,202,227,106,257,258
18,102,48,65,78,77,108,507,138,126,168,701,198,63,228,379,258,73
19,172,49,149,79,243,109,168,139,239,169,589,199,81,229,279,259,355
20,80,50,207,80,166,110,171,140,383,170,626,200,142,230,97,260,129
21,75,51,509,81,531,111,20,141,163,171,112,201,12,231,82,261,112
22,21,52,-10,82,94,112,253,142,274,172,332,202,59,232,174,262,299
23,680,53,140,83,296,113,117,143,204,173,60,203,179,233,405,263,155
24,222,54,81,84,115,114,299,144,189,174,187,204,193,234,135,264,50
25,58,55,353,85,78,115,540,145,147,175,29,205,390,235,345,,
26,357,56,33,86,175,116,77,146,259,176,130,206,92,236,108,,
27,95,57,72,87,215,117,336,147,292,177,80,207,154,237,197,,
28,223,58,190,88,86,118,110,148,48,178,221,208,179,238,283,,
29,200,59,207,89,204,119,43,149,32,179,277,209,122,239,122,,
30,376,60,155,90,15,120,585,150,187,180,80,210,77,240,213,,
