0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,316,31,83,61,15,91,206,121,158,151,33,181,335,211,186,241,117,271,500,
2,144,32,74,62,93,92,325,122,302,152,244,182,110,212,88,242,110,272,640,
3,118,33,143,63,10,93,229,123,82,153,192,183,311,213,80,243,148,273,106,
4,100,34,218,64,477,94,215,124,107,154,170,184,367,214,395,244,115,274,140,
5,300,35,139,65,210,95,140,125,420,155,472,185,243,215,183,245,540,275,115,
6,159,36,38,66,344,96,255,126,124,156,243,186,127,216,199,246,212,276,331,
7,269,37,28,67,110,97,77,127,100,157,345,187,71,217,94,247,539,277,136,
8,79,38,106,68,282,98,593,128,39,158,317,188,189,218,314,248,499,278,270,
9,118,39,135,69,150,99,547,129,33,159,557,189,97,219,213,249,117,279,191,
10,15,40,151,70,76,100,128,130,210,160,201,190,340,220,95,250,599,280,89,
11,120,41,144,71,1,101,76,131,283,161,69,191,87,221,110,251,94,281,41,
12,371,42,239,72,343,102,168,132,154,162,281,192,16,222,162,252,220,282,281,
13,208,43,57,73,270,103,107,133,144,163,14,193,222,223,46,253,231,283,43,
14,301,44,194,74,83,104,87,134,85,164,142,194,465,224,94,254,102,284,131,
15,75,45,324,75,439,105,94,135,85,165,406,195,70,225,172,255,262,285,80,
16,55,46,163,76,184,106,40,136,178,166,147,196,52,226,36,256,31,286,442,
17,151,47,215,77,81,107,60,137,116,167,474,197,492,227,475,257,80,287,178,
18,308,48,490,78,189,108,599,138,34,168,64,198,7,228,264,258,222,288,86,
19,74,49,170,79,65,109,142,139,490,169,453,199,71,229,207,259,221,289,58,
20,100,50,44,80,324,110,143,140,10,170,354,200,446,230,309,260,102,290,553,
21,163,51,20,81,343,111,246,141,31,171,63,201,411,231,75,261,484,291,86,
22,484,52,128,82,45,112,96,142,127,172,81,202,629,232,95,262,180,292,539,
23,120,53,81,83,128,113,56,143,210,173,109,203,255,233,227,263,296,293,171,
24,130,54,186,84,89,114,179,144,105,174,138,204,131,234,382,264,120,294,386,
25,65,55,308,85,64,115,516,145,537,175,75,205,236,235,45,265,168,295,197,
26,159,56,73,86,87,116,96,146,17,176,113,206,126,236,95,266,55,296,440,
27,108,57,65,87,143,117,89,147,198,177,264,207,339,237,155,267,87,297,152,
28,124,58,111,88,75,118,159,148,84,178,155,208,282,238,245,268,287,298,508,
29,179,59,6,89,493,119,100,149,307,179,110,209,406,239,74,269,75,299,328,
30,159,60,196,90,71,120,444,150,408,180,51,210,344,240,198,270,137,300,259,
Centre:,121201,SSBN,DEGREE,"COLLEGE,",SSBN,DEGREE,COLLEGE(AUTONOMOUS),OPP.Z.P.OFFICE,HOSPITAL,ROAD,"ANANTAPUR,","ANANTAPUR,",ANDHRA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,304,331,171,361,507,391,134,421,315,451,35,481,161,511,93,541,45,571,99,
302,353,332,479,362,95,392,402,422,105,452,45,482,45,512,80,542,173,572,197,
303,25,333,78,363,284,393,36,423,251,453,486,483,119,513,208,543,246,573,129,
304,157,334,213,364,287,394,195,424,96,454,125,484,135,514,60,544,216,574,76,
305,67,335,90,365,75,395,329,425,95,455,148,485,124,515,107,545,154,575,238,
306,71,336,533,366,404,396,530,426,17,456,322,486,43,516,71,546,241,576,186,
307,243,337,33,367,145,397,326,427,154,457,235,487,313,517,288,547,400,577,132,
308,388,338,35,368,95,398,183,428,166,458,165,488,216,518,58,548,104,578,386,
309,443,339,322,369,411,399,151,429,115,459,180,489,205,519,361,549,40,579,39,
310,555,340,92,370,130,400,348,430,101,460,53,490,155,520,87,550,590,580,167,
311,325,341,30,371,154,401,153,431,237,461,111,491,119,521,25,551,102,581,277,
312,339,342,202,372,582,402,34,432,88,462,77,492,181,522,270,552,58,582,191,
