0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,292,31,378,61,168,91,232,121,219,151,333,181,293,211,23,241,93,271,368
2,130,32,527,62,175,92,248,122,58,152,228,182,106,212,98,242,184,272,90
3,479,33,215,63,442,93,26,123,148,153,423,183,207,213,160,243,95,273,55
4,128,34,105,64,249,94,107,124,107,154,485,184,131,214,172,244,281,274,157
5,204,35,506,65,498,95,140,125,255,155,129,185,560,215,195,245,644,275,254
6,114,36,364,66,362,96,177,126,173,156,387,186,473,216,367,246,558,276,115
7,273,37,99,67,257,97,197,127,68,157,255,187,1,217,551,247,170,277,109
8,507,38,482,68,127,98,501,128,137,158,380,188,252,218,516,248,90,278,480
9,158,39,178,69,318,99,124,129,345,159,264,189,303,219,549,249,50,279,183
10,393,40,70,70,182,100,294,130,290,160,311,190,586,220,90,250,240,280,318
11,234,41,337,71,73,101,599,131,63,161,138,191,22,221,560,251,263,281,192
12,55,42,119,72,193,102,155,132,74,162,232,192,255,222,153,252,156,282,97
13,361,43,274,73,527,103,375,133,175,163,70,193,121,223,648,253,61,283,190
14,148,44,319,74,99,104,223,134,210,164,321,194,212,224,29,254,33,284,61
15,231,45,296,75,123,105,544,135,328,165,299,195,261,225,79,255,533,285,601
16,347,46,235,76,173,106,250,136,211,166,296,196,449,226,170,256,180,286,148
17,102,47,228,77,332,107,233,137,620,167,491,197,415,227,245,257,332,287,551
18,145,48,343,78,166,108,559,138,174,168,133,198,136,228,251,258,486,288,322
19,525,49,330,79,662,109,474,139,382,169,611,199,149,229,76,259,259,289,258
20,427,50,286,80,152,110,132,140,428,170,360,200,464,230,225,260,250,290,94
21,56,51,601,81,480,111,55,141,221,171,441,201,319,231,49,261,330,291,408
22,210,52,225,82,345,112,190,142,246,172,230,202,112,232,58,262,44,292,170
23,85,53,22,83,637,113,213,143,77,173,110,203,389,233,492,263,35,293,210
24,110,54,609,84,299,114,145,144,35,174,643,204,384,234,66,264,80,294,301
25,97,55,214,85,309,115,365,145,-7,175,135,205,312,235,322,265,137,295,125
26,245,56,280,86,523,116,619,146,264,176,-6,206,138,236,159,266,366,296,106
27,140,57,105,87,305,117,407,147,312,177,197,207,73,237,310,267,54,297,104
28,158,58,62,88,484,118,151,148,80,178,273,208,208,238,289,268,153,298,500
29,298,59,105,89,178,119,237,149,133,179,189,209,74,239,565,269,391,299,95
30,247,60,620,90,217,120,184,150,115,180,103,210,235,240,79,270,337,300,632
Centre:,230106,MODERN,DELHI,INTERNATIONAL,"SCHOOL,",SECTOR-87,GREATER,"FARIDABAD,","FARIDABAD,",HARYANA,NEET,(UG),2024,Page,No.,2,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,258,331,173,,,,,,,,,,,,,,,,
302,85,332,198,,,,,,,,,,,,,,,,
303,146,333,232,,,,,,,,,,,,,,,,
304,268,334,249,,,,,,,,,,,,,,,,
305,47,335,434,,,,,,,,,,,,,,,,
306,78,336,208,,,,,,,,,,,,,,,,
307,487,337,98,,,,,,,,,,,,,,,,
308,526,338,286,,,,,,,,,,,,,,,,
309,505,339,545,,,,,,,,,,,,,,,,
310,192,340,131,,,,,,,,,,,,,,,,
311,323,341,267,,,,,,,,,,,,,,,,
312,109,342,86,,,,,,,,,,,,,,,,
313,188,343,228,,,,,,,,,,,,,,,,
314,288,344,30,,,,,,,,,,,,,,,,
315,422,345,678,,,,,,,,,,,,,,,,
316,701,346,695,,,,,,,,,,,,,,,,
317,76,347,81,,,,,,,,,,,,,,,,
318,403,348,126,,,,,,,,,,,,,,,,
319,613,349,189,,,,,,,,,,,,,,,,
320,65,350,87,,,,,,,,,,,,,,,,
321,45,,,,,,,,,,,,,,,,,,
322,271,,,,,,,,,,,,,,,,,,
323,96,,,,,,,,,,,,,,,,,,
324,670,,,,,,,,,,,,,,,,,,
325,408,,,,,,,,,,,,,,,,,,
326,170,,,,,,,,,,,,,,,,,,
327,476,,,,,,,,,,,,,,,,,,
328,675,,,,,,,,,,,,,,,,,,
329,539,,,,,,,,,,,,,,,,,,
330,123,,,,,,,,,,,,,,,,,,
