0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,439,31,44,61,202,91,274,121,137,151,74,181,145
2,205,32,151,62,93,92,75,122,65,152,81,182,400
3,84,33,21,63,304,93,120,123,218,153,23,183,10
4,50,34,136,64,48,94,139,124,85,154,167,184,99
5,406,35,62,65,229,95,222,125,158,155,118,185,134
6,101,36,587,66,64,96,51,126,70,156,270,186,134
7,163,37,217,67,130,97,444,127,172,157,246,187,15
8,74,38,336,68,27,98,170,128,75,158,148,188,555
9,211,39,139,69,102,99,263,129,99,159,153,189,88
10,180,40,259,70,174,100,76,130,420,160,250,190,156
11,135,41,157,71,92,101,71,131,141,161,145,,
12,79,42,140,72,217,102,368,132,50,162,462,,
13,105,43,253,73,163,103,49,133,261,163,146,,
14,120,44,93,74,45,104,120,134,76,164,30,,
15,87,45,153,75,353,105,452,135,120,165,71,,
16,130,46,116,76,125,106,502,136,439,166,58,,
17,49,47,125,77,181,107,223,137,87,167,131,,
18,119,48,87,78,160,108,91,138,181,168,182,,
19,146,49,139,79,79,109,75,139,360,169,86,,
20,100,50,238,80,105,110,175,140,84,170,0,,
21,49,51,103,81,650,111,90,141,134,171,58,,
22,76,52,50,82,85,112,222,142,137,172,154,,
23,324,53,323,83,145,113,120,143,227,173,76,,
24,498,54,447,84,235,114,166,144,203,174,80,,
25,175,55,106,85,70,115,211,145,50,175,430,,
26,291,56,97,86,71,116,335,146,199,176,96,,
27,250,57,108,87,118,117,191,147,175,177,76,,
28,675,58,114,88,317,118,214,148,54,178,39,,
29,86,59,475,89,490,119,594,149,75,179,40,,
30,77,60,88,90,61,120,80,150,131,180,237,,
