0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,77,31,128,61,426,91,58,121,190,151,334,181,85,211,607
2,210,32,445,62,140,92,80,122,229,152,95,182,29,212,75
3,169,33,354,63,588,93,245,123,97,153,330,183,491,213,111
4,239,34,397,64,637,94,109,124,86,154,554,184,120,214,177
5,421,35,125,65,590,95,405,125,70,155,35,185,57,215,530
6,53,36,477,66,155,96,598,126,259,156,193,186,128,216,378
7,567,37,690,67,133,97,421,127,519,157,244,187,85,217,443
8,293,38,62,68,197,98,468,128,173,158,330,188,92,218,199
9,205,39,274,69,325,99,407,129,558,159,194,189,673,219,342
10,214,40,60,70,468,100,348,130,125,160,178,190,85,220,415
11,583,41,197,71,548,101,554,131,521,161,383,191,74,221,251
12,309,42,446,72,171,102,241,132,227,162,306,192,115,222,93
13,403,43,364,73,506,103,131,133,478,163,408,193,117,223,630
14,199,44,109,74,248,104,634,134,191,164,307,194,164,224,138
15,291,45,513,75,417,105,276,135,104,165,0,195,258,225,570
16,340,46,356,76,-5,106,108,136,462,166,475,196,140,226,181
17,569,47,51,77,398,107,362,137,680,167,583,197,229,227,169
18,274,48,484,78,444,108,81,138,557,168,166,198,645,228,246
19,137,49,114,79,134,109,65,139,426,169,119,199,112,229,93
20,213,50,690,80,595,110,240,140,638,170,183,200,75,230,338
21,669,51,374,81,360,111,167,141,338,171,57,201,192,231,419
22,567,52,604,82,326,112,283,142,372,172,65,202,160,232,389
23,541,53,555,83,83,113,268,143,573,173,304,203,63,233,524
24,201,54,85,84,578,114,612,144,67,174,97,204,155,234,166
25,196,55,258,85,597,115,75,145,336,175,205,205,380,235,427
26,640,56,236,86,160,116,219,146,646,176,133,206,385,236,560
27,447,57,167,87,166,117,508,147,66,177,245,207,137,237,221
28,259,58,236,88,685,118,548,148,241,178,485,208,105,238,86
29,218,59,4,89,130,119,281,149,58,179,118,209,61,,
30,607,60,107,90,211,120,160,150,336,180,122,210,228,,
