0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"SULTANPUR,",UTTAR,PRADESH,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,319,31,387,61,45,91,80,121,120,151,89,181,147,211,187,241,133
2,48,32,489,62,45,92,80,122,234,152,90,182,97,212,113,242,202
3,96,33,85,63,56,93,96,123,6,153,48,183,179,213,416,243,75
4,74,34,50,64,89,94,50,124,55,154,346,184,200,214,182,244,106
5,18,35,161,65,52,95,42,125,113,155,287,185,84,215,85,,
6,187,36,179,66,52,96,194,126,361,156,50,186,90,216,79,,
7,82,37,367,67,370,97,120,127,358,157,473,187,98,217,136,,
8,114,38,65,68,17,98,183,128,70,158,75,188,166,218,83,,
9,252,39,67,69,203,99,99,129,48,159,318,189,152,219,13,,
10,313,40,51,70,343,100,632,130,92,160,85,190,166,220,564,,
11,47,41,99,71,77,101,190,131,56,161,79,191,70,221,417,,
12,63,42,147,72,100,102,25,132,245,162,42,192,58,222,19,,
13,126,43,27,73,118,103,133,133,35,163,56,193,185,223,24,,
14,66,44,222,74,30,104,426,134,10,164,188,194,71,224,14,,
15,262,45,117,75,283,105,136,135,146,165,80,195,70,225,142,,
16,155,46,105,76,46,106,597,136,503,166,152,196,60,226,19,,
17,0,47,104,77,60,107,50,137,70,167,324,197,71,227,125,,
18,23,48,184,78,175,108,115,138,80,168,75,198,96,228,152,,
19,110,49,140,79,381,109,24,139,13,169,88,199,29,229,78,,
20,145,50,5,80,123,110,60,140,265,170,110,200,70,230,305,,
21,193,51,80,81,87,111,73,141,285,171,79,201,88,231,319,,
22,484,52,291,82,42,112,46,142,244,172,15,202,8,232,125,,
23,85,53,50,83,75,113,103,143,105,173,53,203,144,233,107,,
24,60,54,95,84,86,114,106,144,65,174,32,204,215,234,176,,
25,63,55,423,85,70,115,45,145,145,175,285,205,56,235,65,,
26,55,56,50,86,281,116,108,146,180,176,86,206,250,236,86,,
27,34,57,21,87,13,117,220,147,20,177,91,207,147,237,45,,
28,55,58,65,88,75,118,9,148,154,178,92,208,70,238,60,,
29,37,59,295,89,122,119,54,149,45,179,51,209,65,239,116,,
30,205,60,128,90,76,120,75,150,65,180,117,210,72,240,405,,
