0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"SALEM,",TAMIL,NADU,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,484,31,367,61,87,91,25,121,105,151,437,181,533,211,88
2,107,32,98,62,180,92,114,122,329,152,325,182,202,212,68
3,586,33,181,63,126,93,80,123,53,153,1,183,355,213,120
4,100,34,304,64,180,94,74,124,93,154,71,184,546,214,181
5,309,35,366,65,476,95,330,125,416,155,96,185,62,215,322
6,91,36,114,66,110,96,125,126,293,156,333,186,119,216,349
7,90,37,93,67,310,97,124,127,416,157,251,187,451,217,316
8,90,38,194,68,117,98,65,128,566,158,100,188,79,218,67
9,236,39,260,69,311,99,101,129,305,159,330,189,76,219,139
10,356,40,161,70,75,100,86,130,480,160,318,190,334,220,398
11,119,41,274,71,224,101,87,131,328,161,220,191,69,221,471
12,97,42,139,72,270,102,258,132,158,162,50,192,66,222,170
13,322,43,284,73,251,103,81,133,439,163,433,193,233,223,61
14,476,44,550,74,361,104,232,134,137,164,351,194,294,224,378
15,374,45,92,75,142,105,460,135,270,165,198,195,100,225,255
16,75,46,159,76,95,106,135,136,296,166,401,196,572,226,366
17,570,47,22,77,281,107,167,137,119,167,473,197,614,227,126
18,470,48,115,78,80,108,107,138,192,168,119,198,325,228,140
19,120,49,84,79,126,109,169,139,113,169,594,199,335,229,195
20,393,50,456,80,135,110,153,140,300,170,170,200,362,230,340
21,85,51,170,81,334,111,70,141,352,171,85,201,70,231,59
22,542,52,557,82,463,112,160,142,85,172,63,202,78,232,377
23,397,53,411,83,83,113,586,143,67,173,140,203,41,233,126
24,645,54,589,84,363,114,109,144,146,174,344,204,163,,
25,510,55,81,85,217,115,119,145,95,175,59,205,471,,
26,104,56,434,86,88,116,68,146,347,176,110,206,247,,
27,54,57,459,87,338,117,175,147,141,177,219,207,253,,
28,75,58,135,88,125,118,120,148,185,178,80,208,172,,
29,34,59,102,89,331,119,448,149,394,179,20,209,643,,
30,55,60,346,90,472,120,103,150,513,180,339,210,402,,
