0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MUMBAI,"MAHARASHTRA,",NAVI,"MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,60,31,402,61,105,91,228,121,193,151,80,181,505,211,336,241,243,271,216,,,,,,,
2,175,32,240,62,144,92,429,122,24,152,263,182,38,212,230,242,170,272,283,,,,,,,
3,98,33,367,63,387,93,140,123,224,153,466,183,126,213,100,243,131,273,85,,,,,,,
4,298,34,329,64,270,94,56,124,197,154,232,184,55,214,111,244,135,274,401,,,,,,,
5,112,35,680,65,159,95,65,125,292,155,283,185,106,215,99,245,97,275,2,,,,,,,
6,55,36,284,66,686,96,232,126,297,156,281,186,116,216,206,246,335,276,446,,,,,,,
7,369,37,215,67,258,97,75,127,438,157,173,187,136,217,274,247,397,277,300,,,,,,,
8,145,38,207,68,53,98,225,128,234,158,111,188,191,218,3,248,437,278,242,,,,,,,
9,41,39,270,69,113,99,207,129,152,159,15,189,681,219,614,249,298,279,296,,,,,,,
10,222,40,155,70,178,100,44,130,490,160,595,190,28,220,503,250,590,280,239,,,,,,,
11,401,41,217,71,161,101,228,131,227,161,140,191,447,221,67,251,36,281,80,,,,,,,
12,538,42,91,72,165,102,48,132,560,162,307,192,42,222,358,252,140,282,551,,,,,,,
13,224,43,488,73,15,103,160,133,250,163,137,193,141,223,244,253,98,283,84,,,,,,,
14,169,44,42,74,140,104,57,134,485,164,218,194,549,224,369,254,410,284,690,,,,,,,
15,686,45,569,75,97,105,127,135,9,165,151,195,168,225,382,255,201,285,87,,,,,,,
16,152,46,224,76,272,106,79,136,322,166,46,196,442,226,174,256,387,286,306,,,,,,,
17,499,47,384,77,129,107,89,137,248,167,496,197,146,227,141,257,573,287,406,,,,,,,
18,313,48,347,78,138,108,285,138,27,168,26,198,82,228,237,258,45,288,219,,,,,,,
19,94,49,219,79,255,109,45,139,50,169,206,199,184,229,66,259,254,289,70,,,,,,,
20,115,50,307,80,488,110,544,140,84,170,384,200,24,230,42,260,197,290,70,,,,,,,
21,156,51,406,81,139,111,247,141,285,171,194,201,705,231,705,261,40,291,143,,,,,,,
22,423,52,21,82,122,112,107,142,76,172,356,202,431,232,60,262,50,292,132,,,,,,,
23,229,53,90,83,88,113,125,143,123,173,219,203,288,233,557,263,325,293,478,,,,,,,
24,141,54,165,84,71,114,57,144,127,174,588,204,360,234,130,264,286,294,365,,,,,,,
25,187,55,332,85,80,115,70,145,526,175,197,205,229,235,532,265,691,295,137,,,,,,,
26,638,56,222,86,135,116,88,146,120,176,283,206,220,236,327,266,408,296,63,,,,,,,
27,149,57,353,87,23,117,336,147,400,177,58,207,211,237,48,267,238,297,232,,,,,,,
28,60,58,352,88,286,118,136,148,26,178,21,208,112,238,89,268,98,298,55,,,,,,,
29,141,59,79,89,170,119,640,149,303,179,85,209,146,239,228,269,227,299,278,,,,,,,
30,255,60,83,90,357,120,185,150,432,180,276,210,382,240,229,270,208,300,340,,,,,,,
Centre:,311404,PODAR,INTERNATIONAL,SCHOOL,NERUL,NAVI,MUMBAI,"MR,",PODAR,INTERNATIONAL,SCHOOL,PLOT,30,SECTOR,36,PALM,BEACH,ROAD,NERUL(W),NAVI,NEET,(UG),2024,Page,No.,2
MUMBAI,"MAHARASHTRA,",NAVI,"MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,429,331,223,361,103,391,432,421,98,451,202,481,52,511,399,541,299,571,198,,,,,,,
302,206,332,99,362,76,392,452,422,133,452,35,482,146,512,110,542,530,572,178,,,,,,,
303,140,333,495,363,40,393,212,423,72,453,72,483,175,513,33,543,114,573,435,,,,,,,
304,265,334,288,364,182,394,214,424,450,454,171,484,57,514,92,544,27,574,316,,,,,,,
305,115,335,38,365,54,395,159,425,20,455,213,485,650,515,49,545,406,575,429,,,,,,,
306,512,336,168,366,333,396,145,426,150,456,98,486,129,516,548,546,45,576,411,,,,,,,
307,221,337,364,367,414,397,102,427,186,457,276,487,153,517,10,547,92,577,81,,,,,,,
308,194,338,191,368,638,398,108,428,415,458,340,488,285,518,443,548,160,578,173,,,,,,,
309,360,339,343,369,327,399,61,429,189,459,384,489,90,519,57,549,173,579,52,,,,,,,
310,295,340,70,370,135,400,622,430,622,460,58,490,114,520,201,550,126,580,170,,,,,,,
311,4,341,112,371,148,401,177,431,208,461,77,491,211,521,525,551,507,581,390,,,,,,,
312,351,342,503,372,401,402,70,432,148,462,72,492,318,522,246,552,640,582,197,,,,,,,
313,474,343,414,373,96,403,103,433,388,463,240,493,228,523,406,553,122,583,284,,,,,,,
314,129,344,148,374,321,404,134,434,295,464,85,494,201,524,281,554,112,584,206,,,,,,,
315,244,345,695,375,344,405,462,435,323,465,188,495,365,525,336,555,243,585,75,,,,,,,
316,94,346,27,376,163,406,288,436,142,466,634,496,169,526,115,556,78,586,195,,,,,,,
317,119,347,250,377,113,407,92,437,146,467,492,497,125,527,43,557,460,587,92,,,,,,,
318,93,348,269,378,120,408,97,438,414,468,311,498,141,528,638,558,147,588,512,,,,,,,
319,124,349,439,379,282,409,124,439,409,469,514,499,576,529,94,559,667,589,84,,,,,,,
320,61,350,46,380,592,410,110,440,245,470,264,500,503,530,63,560,115,590,148,,,,,,,
321,95,351,241,381,609,411,156,441,126,471,93,501,91,531,92,561,182,591,192,,,,,,,
322,84,352,226,382,100,412,153,442,55,472,175,502,326,532,267,562,348,592,20,,,,,,,
323,208,353,13,383,208,413,359,443,22,473,114,503,86,533,195,563,205,593,461,,,,,,,
324,469,354,398,384,193,414,315,444,199,474,70,504,47,534,105,564,170,594,690,,,,,,,
325,94,355,57,385,128,415,45,445,256,475,593,505,493,535,252,565,409,595,430,,,,,,,
326,127,356,470,386,184,416,137,446,467,476,380,506,76,536,305,566,228,596,212,,,,,,,
327,129,357,606,387,361,417,80,447,269,477,300,507,239,537,107,567,161,597,273,,,,,,,
328,371,358,632,388,40,418,490,448,87,478,201,508,-13,538,-5,568,448,598,424,,,,,,,
329,133,359,115,389,89,419,85,449,117,479,53,509,291,539,251,569,651,599,88,,,,,,,
330,161,360,85,390,114,420,143,450,150,480,176,510,476,540,309,570,75,600,137,,,,,,,
Centre:,311404,PODAR,INTERNATIONAL,SCHOOL,NERUL,NAVI,MUMBAI,"MR,",PODAR,INTERNATIONAL,SCHOOL,PLOT,30,SECTOR,36,PALM,BEACH,ROAD,NERUL(W),NAVI,NEET,(UG),2024,Page,No.,3
MUMBAI,"MAHARASHTRA,",NAVI,"MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,
601,57,631,462,,,,,,,,,,,,,,,,,,,,,,,
602,172,632,129,,,,,,,,,,,,,,,,,,,,,,,
603,266,633,532,,,,,,,,,,,,,,,,,,,,,,,
604,177,634,468,,,,,,,,,,,,,,,,,,,,,,,
605,325,635,185,,,,,,,,,,,,,,,,,,,,,,,
606,112,,,,,,,,,,,,,,,,,,,,,,,,,
607,455,,,,,,,,,,,,,,,,,,,,,,,,,
608,205,,,,,,,,,,,,,,,,,,,,,,,,,
609,330,,,,,,,,,,,,,,,,,,,,,,,,,
610,183,,,,,,,,,,,,,,,,,,,,,,,,,
611,31,,,,,,,,,,,,,,,,,,,,,,,,,
612,226,,,,,,,,,,,,,,,,,,,,,,,,,
613,141,,,,,,,,,,,,,,,,,,,,,,,,,
614,225,,,,,,,,,,,,,,,,,,,,,,,,,
615,310,,,,,,,,,,,,,,,,,,,,,,,,,
616,167,,,,,,,,,,,,,,,,,,,,,,,,,
617,103,,,,,,,,,,,,,,,,,,,,,,,,,
618,190,,,,,,,,,,,,,,,,,,,,,,,,,
619,89,,,,,,,,,,,,,,,,,,,,,,,,,
620,90,,,,,,,,,,,,,,,,,,,,,,,,,
621,471,,,,,,,,,,,,,,,,,,,,,,,,,
622,219,,,,,,,,,,,,,,,,,,,,,,,,,
623,109,,,,,,,,,,,,,,,,,,,,,,,,,
624,28,,,,,,,,,,,,,,,,,,,,,,,,,
625,305,,,,,,,,,,,,,,,,,,,,,,,,,
626,135,,,,,,,,,,,,,,,,,,,,,,,,,
627,190,,,,,,,,,,,,,,,,,,,,,,,,,
628,158,,,,,,,,,,,,,,,,,,,,,,,,,
629,193,,,,,,,,,,,,,,,,,,,,,,,,,
630,156,,,,,,,,,,,,,,,,,,,,,,,,,
