0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,99,31,159,61,135,91,47,121,102,151,114,181,123,211,195,241,361,271,-5,,,,,
2,100,32,75,62,85,92,248,122,40,152,75,182,75,212,210,242,86,272,111,,,,,
3,518,33,163,63,187,93,127,123,210,153,127,183,404,213,155,243,126,273,252,,,,,
4,24,34,75,64,39,94,95,124,568,154,35,184,246,214,69,244,141,274,52,,,,,
5,160,35,234,65,285,95,-3,125,283,155,219,185,291,215,271,245,75,275,55,,,,,
6,285,36,44,66,255,96,45,126,12,156,69,186,158,216,287,246,80,276,87,,,,,
7,259,37,142,67,72,97,223,127,463,157,259,187,45,217,105,247,205,277,141,,,,,
8,119,38,74,68,115,98,140,128,79,158,564,188,31,218,33,248,657,278,607,,,,,
9,28,39,120,69,190,99,105,129,235,159,138,189,299,219,166,249,60,279,109,,,,,
10,248,40,39,70,157,100,625,130,89,160,217,190,45,220,270,250,136,280,151,,,,,
11,113,41,89,71,113,101,555,131,88,161,158,191,179,221,231,251,78,281,62,,,,,
12,121,42,81,72,143,102,70,132,38,162,40,192,135,222,79,252,95,282,106,,,,,
13,121,43,98,73,297,103,115,133,218,163,109,193,241,223,60,253,145,283,594,,,,,
14,91,44,76,74,145,104,96,134,90,164,163,194,151,224,90,254,71,284,184,,,,,
15,196,45,54,75,156,105,140,135,305,165,65,195,115,225,63,255,89,285,72,,,,,
16,41,46,85,76,116,106,35,136,109,166,123,196,254,226,170,256,44,286,586,,,,,
17,314,47,500,77,75,107,141,137,31,167,348,197,152,227,82,257,56,287,6,,,,,
18,114,48,16,78,75,108,371,138,140,168,75,198,109,228,47,258,119,288,460,,,,,
19,239,49,82,79,121,109,105,139,128,169,73,199,175,229,66,259,340,289,35,,,,,
20,318,50,190,80,200,110,70,140,221,170,115,200,155,230,585,260,67,290,35,,,,,
21,55,51,123,81,109,111,115,141,344,171,26,201,318,231,109,261,83,291,120,,,,,
22,137,52,438,82,597,112,145,142,45,172,155,202,54,232,27,262,520,292,106,,,,,
23,8,53,220,83,57,113,192,143,75,173,125,203,141,233,350,263,40,293,125,,,,,
24,115,54,83,84,65,114,58,144,214,174,145,204,567,234,119,264,127,294,159,,,,,
25,47,55,70,85,322,115,89,145,147,175,114,205,76,235,86,265,120,295,70,,,,,
26,52,56,549,86,176,116,117,146,50,176,98,206,112,236,540,266,119,296,122,,,,,
27,232,57,364,87,138,117,179,147,69,177,30,207,188,237,280,267,372,297,19,,,,,
28,106,58,80,88,149,118,398,148,204,178,88,208,383,238,145,268,64,298,384,,,,,
29,212,59,348,89,66,119,60,149,630,179,175,209,363,239,270,269,539,299,136,,,,,
30,161,60,89,90,67,120,166,150,99,180,55,210,100,240,207,270,28,300,444,,,,,
Centre:,270106,BB,HANJI,INTERNATIONAL,"SCHOOL,",NEAR,BUS,STAND,AT/PO:,YAMAKANAMARDI,TQ:,HUKKERI,DIST:,BELGAUM,STATE:,"KARNATAKA,",BELAGAVI,"(BELGAUM),",NEET,(UG),2024,Page,No.,2
KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,110,331,112,361,107,391,76,,,,,,,,,,,,,,,,,
302,110,332,120,362,200,392,-17,,,,,,,,,,,,,,,,,
303,195,333,504,363,62,393,259,,,,,,,,,,,,,,,,,
304,181,334,44,364,128,394,77,,,,,,,,,,,,,,,,,
305,520,335,77,365,159,395,111,,,,,,,,,,,,,,,,,
306,35,336,96,366,154,396,125,,,,,,,,,,,,,,,,,
307,173,337,329,367,153,397,234,,,,,,,,,,,,,,,,,
308,54,338,344,368,89,398,143,,,,,,,,,,,,,,,,,
309,70,339,321,369,74,399,502,,,,,,,,,,,,,,,,,
310,255,340,164,370,220,400,377,,,,,,,,,,,,,,,,,
311,95,341,141,371,105,401,110,,,,,,,,,,,,,,,,,
312,223,342,164,372,146,402,165,,,,,,,,,,,,,,,,,
313,460,343,477,373,40,403,233,,,,,,,,,,,,,,,,,
314,116,344,150,374,43,404,392,,,,,,,,,,,,,,,,,
315,565,345,134,375,587,405,89,,,,,,,,,,,,,,,,,
316,160,346,72,376,294,406,108,,,,,,,,,,,,,,,,,
317,321,347,297,377,88,407,51,,,,,,,,,,,,,,,,,
318,30,348,26,378,53,408,183,,,,,,,,,,,,,,,,,
319,181,349,67,379,141,409,522,,,,,,,,,,,,,,,,,
320,137,350,95,380,145,410,87,,,,,,,,,,,,,,,,,
321,75,351,53,381,190,411,504,,,,,,,,,,,,,,,,,
322,117,352,94,382,87,412,123,,,,,,,,,,,,,,,,,
323,146,353,85,383,82,413,27,,,,,,,,,,,,,,,,,
324,430,354,620,384,90,414,83,,,,,,,,,,,,,,,,,
325,203,355,113,385,45,415,155,,,,,,,,,,,,,,,,,
326,80,356,186,386,682,416,78,,,,,,,,,,,,,,,,,
327,119,357,119,387,187,417,304,,,,,,,,,,,,,,,,,
328,56,358,64,388,236,418,467,,,,,,,,,,,,,,,,,
329,105,359,249,389,202,,,,,,,,,,,,,,,,,,,
330,131,360,104,390,298,,,,,,,,,,,,,,,,,,,
