0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,250,31,58,61,186,91,138,121,94,151,43,181,65,211,103,241,51,271,34,,,
2,55,32,203,62,139,92,97,122,43,152,118,182,162,212,80,242,251,272,166,,,
3,168,33,-5,63,94,93,15,123,197,153,135,183,44,213,187,243,128,273,469,,,
4,52,34,80,64,65,94,65,124,120,154,214,184,82,214,83,244,154,274,45,,,
5,149,35,146,65,165,95,354,125,451,155,91,185,167,215,196,245,101,275,158,,,
6,174,36,148,66,208,96,303,126,66,156,208,186,490,216,60,246,62,276,32,,,
7,356,37,70,67,86,97,305,127,33,157,168,187,602,217,160,247,199,277,134,,,
8,184,38,49,68,406,98,234,128,30,158,175,188,55,218,281,248,444,278,213,,,
9,184,39,107,69,66,99,141,129,84,159,27,189,59,219,184,249,443,279,35,,,
10,452,40,645,70,157,100,208,130,90,160,341,190,193,220,230,250,276,280,276,,,
11,48,41,40,71,163,101,129,131,331,161,181,191,77,221,45,251,136,281,126,,,
12,20,42,103,72,75,102,59,132,648,162,118,192,95,222,35,252,82,282,384,,,
13,307,43,417,73,40,103,66,133,34,163,44,193,337,223,105,253,146,283,377,,,
14,317,44,95,74,-8,104,46,134,184,164,215,194,438,224,63,254,110,284,40,,,
15,335,45,238,75,10,105,488,135,41,165,20,195,118,225,194,255,62,285,25,,,
16,60,46,67,76,50,106,99,136,315,166,625,196,305,226,99,256,135,286,127,,,
17,420,47,62,77,110,107,99,137,178,167,28,197,139,227,17,257,199,287,522,,,
18,262,48,288,78,149,108,28,138,516,168,266,198,39,228,220,258,174,288,156,,,
19,158,49,119,79,451,109,93,139,29,169,130,199,472,229,263,259,443,289,49,,,
20,137,50,111,80,76,110,8,140,220,170,40,200,381,230,146,260,-14,290,143,,,
21,409,51,171,81,235,111,83,141,75,171,132,201,41,231,125,261,175,291,16,,,
22,570,52,75,82,252,112,283,142,237,172,173,202,38,232,60,262,362,292,210,,,
23,79,53,82,83,41,113,98,143,47,173,195,203,192,233,83,263,584,293,97,,,
24,94,54,111,84,135,114,159,144,125,174,176,204,89,234,339,264,63,294,49,,,
25,131,55,308,85,227,115,100,145,-11,175,73,205,39,235,19,265,187,295,77,,,
26,239,56,301,86,149,116,158,146,173,176,119,206,113,236,197,266,13,296,129,,,
27,463,57,112,87,124,117,488,147,150,177,62,207,154,237,490,267,106,297,16,,,
28,268,58,100,88,247,118,137,148,400,178,365,208,162,238,88,268,187,298,532,,,
29,183,59,29,89,37,119,27,149,273,179,74,209,147,239,190,269,105,299,51,,,
30,250,60,459,90,82,120,94,150,362,180,144,210,375,240,160,270,348,300,344,,,
Centre:,152605,M,J,K,GOVT.,GIRLS,INTER,"COLLEGE,",MAIN,"ROAD,",NEAR,TOWN,"THANA,","MOTIHARI,","MOTIHARI,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,327,331,174,361,171,391,80,421,94,451,75,481,65,,,,,,,,,
302,223,332,164,362,91,392,241,422,20,452,330,482,283,,,,,,,,,
303,102,333,97,363,299,393,195,423,169,453,68,483,35,,,,,,,,,
304,60,334,53,364,486,394,184,424,72,454,90,484,186,,,,,,,,,
305,81,335,290,365,77,395,45,425,164,455,250,485,471,,,,,,,,,
306,47,336,48,366,283,396,60,426,394,456,44,486,111,,,,,,,,,
307,55,337,0,367,592,397,191,427,523,457,150,487,160,,,,,,,,,
308,70,338,93,368,535,398,70,428,288,458,175,488,26,,,,,,,,,
309,63,339,257,369,85,399,560,429,29,459,70,,,,,,,,,,,
310,79,340,253,370,357,400,53,430,668,460,25,,,,,,,,,,,
311,58,341,140,371,67,401,139,431,40,461,45,,,,,,,,,,,
312,88,342,107,372,127,402,140,432,61,462,399,,,,,,,,,,,
313,309,343,137,373,166,403,114,433,278,463,125,,,,,,,,,,,
314,122,344,590,374,2,404,132,434,386,464,69,,,,,,,,,,,
315,103,345,121,375,108,405,177,435,24,465,96,,,,,,,,,,,
316,271,346,25,376,298,406,36,436,84,466,175,,,,,,,,,,,
317,232,347,484,377,91,407,175,437,28,467,571,,,,,,,,,,,
318,660,348,27,378,135,408,45,438,199,468,118,,,,,,,,,,,
319,221,349,487,379,161,409,128,439,259,469,249,,,,,,,,,,,
320,55,350,91,380,117,410,99,440,36,470,61,,,,,,,,,,,
321,50,351,40,381,68,411,136,441,43,471,351,,,,,,,,,,,
322,194,352,67,382,112,412,170,442,92,472,85,,,,,,,,,,,
323,206,353,40,383,64,413,387,443,112,473,44,,,,,,,,,,,
324,216,354,367,384,112,414,105,444,25,474,60,,,,,,,,,,,
325,48,355,66,385,556,415,268,445,100,475,79,,,,,,,,,,,
326,103,356,246,386,47,416,26,446,275,476,281,,,,,,,,,,,
327,90,357,63,387,77,417,149,447,227,477,47,,,,,,,,,,,
328,51,358,89,388,187,418,52,448,152,478,43,,,,,,,,,,,
329,182,359,-16,389,285,419,13,449,207,479,80,,,,,,,,,,,
330,390,360,244,390,29,420,59,450,200,480,237,,,,,,,,,,,
