0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,88,31,399,61,70,91,31,121,99,151,37,181,208
2,45,32,81,62,105,92,84,122,210,152,60,182,190
3,87,33,39,63,70,93,210,123,87,153,172,183,279
4,80,34,59,64,50,94,343,124,449,154,88,184,67
5,49,35,155,65,251,95,283,125,257,155,70,185,95
6,35,36,285,66,49,96,242,126,55,156,89,186,21
7,152,37,64,67,96,97,491,127,54,157,80,187,87
8,84,38,57,68,99,98,257,128,183,158,101,188,110
9,69,39,63,69,55,99,459,129,28,159,323,189,35
10,110,40,160,70,80,100,118,130,101,160,183,190,73
11,160,41,211,71,93,101,38,131,86,161,86,191,229
12,68,42,52,72,74,102,5,132,33,162,20,192,650
13,94,43,91,73,122,103,81,133,105,163,40,193,79
14,319,44,189,74,105,104,65,134,60,164,345,194,60
15,25,45,80,75,421,105,102,135,332,165,63,195,90
16,82,46,114,76,65,106,101,136,64,166,73,196,-12
17,175,47,-5,77,443,107,76,137,57,167,160,197,50
18,233,48,405,78,53,108,10,138,48,168,119,198,163
19,33,49,33,79,398,109,76,139,167,169,81,199,342
20,90,50,56,80,150,110,-4,140,255,170,2,200,10
21,355,51,90,81,55,111,80,141,35,171,30,201,86
22,378,52,96,82,112,112,50,142,131,172,54,202,58
23,67,53,13,83,72,113,252,143,84,173,85,203,36
24,84,54,56,84,67,114,120,144,70,174,54,204,494
25,87,55,390,85,231,115,120,145,144,175,24,,
26,235,56,65,86,68,116,238,146,101,176,111,,
27,525,57,70,87,81,117,50,147,617,177,418,,
28,87,58,160,88,64,118,318,148,50,178,50,,
29,45,59,49,89,201,119,272,149,69,179,8,,
30,252,60,46,90,471,120,132,150,200,180,60,,
