0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,145,31,307,61,142,91,262,121,628,151,462,181,347,211,122,241,170,271,244,,
2,341,32,257,62,197,92,312,122,147,152,270,182,318,212,113,242,151,272,150,,
3,146,33,102,63,287,93,509,123,581,153,123,183,300,213,429,243,152,273,380,,
4,471,34,385,64,172,94,620,124,137,154,197,184,257,214,509,244,355,274,25,,
5,139,35,166,65,133,95,61,125,581,155,105,185,347,215,115,245,131,275,75,,
6,103,36,61,66,217,96,120,126,515,156,258,186,181,216,171,246,228,276,313,,
7,491,37,605,67,30,97,465,127,219,157,184,187,651,217,140,247,509,277,141,,
8,141,38,106,68,277,98,370,128,123,158,155,188,406,218,229,248,381,278,466,,
9,83,39,309,69,214,99,158,129,230,159,425,189,500,219,101,249,101,279,40,,
10,130,40,112,70,121,100,282,130,71,160,355,190,550,220,219,250,162,280,388,,
11,81,41,239,71,427,101,585,131,93,161,131,191,383,221,0,251,322,281,274,,
12,602,42,133,72,274,102,167,132,234,162,136,192,320,222,105,252,165,282,179,,
13,196,43,534,73,128,103,570,133,107,163,117,193,513,223,95,253,235,283,312,,
14,405,44,569,74,157,104,218,134,344,164,119,194,278,224,503,254,538,284,61,,
15,236,45,115,75,246,105,175,135,280,165,425,195,615,225,334,255,85,285,205,,
16,462,46,354,76,168,106,65,136,105,166,142,196,494,226,320,256,206,286,393,,
17,474,47,187,77,450,107,265,137,103,167,141,197,640,227,321,257,297,287,45,,
18,135,48,248,78,328,108,155,138,123,168,132,198,258,228,328,258,85,288,122,,
19,250,49,245,79,56,109,92,139,108,169,96,199,143,229,417,259,174,289,234,,
20,182,50,210,80,150,110,496,140,55,170,195,200,442,230,419,260,135,290,395,,
21,208,51,257,81,96,111,633,141,387,171,610,201,150,231,356,261,143,291,326,,
22,573,52,147,82,-5,112,429,142,312,172,168,202,77,232,460,262,690,292,530,,
23,58,53,323,83,357,113,529,143,259,173,136,203,106,233,56,263,40,293,145,,
24,464,54,314,84,193,114,60,144,400,174,406,204,68,234,372,264,122,294,100,,
25,189,55,150,85,92,115,302,145,96,175,117,205,83,235,419,265,520,295,412,,
26,391,56,165,86,144,116,442,146,359,176,124,206,228,236,198,266,150,296,230,,
27,262,57,556,87,75,117,59,147,349,177,501,207,132,237,620,267,414,297,230,,
28,237,58,422,88,118,118,212,148,280,178,190,208,263,238,190,268,374,298,227,,
29,195,59,440,89,257,119,132,149,479,179,695,209,447,239,105,269,246,299,556,,
30,500,60,610,90,407,120,333,150,116,180,98,210,576,240,191,270,458,300,139,,
Centre:,271239,SWAMY,VIVEKANANDA,VIDYA,"NIKETANA,","NERALURU,",ATTIBELE,INDUSTRIAL,"AREA,",GUDDAHATTI,"ROAD,","ANEKAL,",BENGALURU,"562107,",BENGALURU-,NEET,(UG),2024,Page,No.,2
"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,431,331,156,361,80,,,,,,,,,,,,,,,,
302,230,332,174,362,324,,,,,,,,,,,,,,,,
303,232,333,67,363,265,,,,,,,,,,,,,,,,
304,327,334,96,364,298,,,,,,,,,,,,,,,,
305,362,335,477,365,399,,,,,,,,,,,,,,,,
306,705,336,41,366,366,,,,,,,,,,,,,,,,
307,147,337,177,367,514,,,,,,,,,,,,,,,,
308,195,338,89,368,80,,,,,,,,,,,,,,,,
309,426,339,42,369,115,,,,,,,,,,,,,,,,
310,710,340,210,370,217,,,,,,,,,,,,,,,,
311,159,341,220,371,193,,,,,,,,,,,,,,,,
312,80,342,475,372,627,,,,,,,,,,,,,,,,
313,137,343,238,373,435,,,,,,,,,,,,,,,,
314,266,344,160,374,542,,,,,,,,,,,,,,,,
315,135,345,162,375,514,,,,,,,,,,,,,,,,
316,173,346,145,376,241,,,,,,,,,,,,,,,,
317,115,347,336,377,317,,,,,,,,,,,,,,,,
318,89,348,216,378,391,,,,,,,,,,,,,,,,
319,60,349,463,379,413,,,,,,,,,,,,,,,,
320,690,350,138,380,299,,,,,,,,,,,,,,,,
321,443,351,280,381,221,,,,,,,,,,,,,,,,
322,385,352,543,,,,,,,,,,,,,,,,,,
323,83,353,494,,,,,,,,,,,,,,,,,,
324,251,354,604,,,,,,,,,,,,,,,,,,
325,152,355,275,,,,,,,,,,,,,,,,,,
326,655,356,160,,,,,,,,,,,,,,,,,,
327,382,357,337,,,,,,,,,,,,,,,,,,
328,245,358,5,,,,,,,,,,,,,,,,,,
329,589,359,76,,,,,,,,,,,,,,,,,,
330,405,360,298,,,,,,,,,,,,,,,,,,
