0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
UTTAR,"PRADESH,","LUCKNOW,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,162,31,116,61,676,91,181,121,670,151,640,181,215,211,171,241,86,271,132,,,,,,,,
2,55,32,384,62,192,92,652,122,285,152,444,182,133,212,382,242,207,272,74,,,,,,,,
3,84,33,529,63,167,93,135,123,422,153,153,183,323,213,584,243,343,273,144,,,,,,,,
4,247,34,175,64,28,94,374,124,103,154,80,184,98,214,268,244,102,274,65,,,,,,,,
5,592,35,458,65,178,95,137,125,104,155,583,185,199,215,241,245,218,275,191,,,,,,,,
6,291,36,210,66,6,96,101,126,91,156,159,186,202,216,84,246,228,276,34,,,,,,,,
7,457,37,574,67,288,97,513,127,80,157,167,187,182,217,610,247,344,277,214,,,,,,,,
8,101,38,320,68,145,98,518,128,617,158,198,188,161,218,117,248,520,278,70,,,,,,,,
9,90,39,257,69,103,99,42,129,213,159,391,189,355,219,328,249,77,279,331,,,,,,,,
10,-29,40,89,70,137,100,65,130,42,160,162,190,356,220,299,250,669,280,520,,,,,,,,
11,287,41,285,71,121,101,174,131,110,161,63,191,414,221,98,251,213,281,185,,,,,,,,
12,355,42,187,72,275,102,313,132,351,162,277,192,175,222,423,252,202,282,102,,,,,,,,
13,50,43,443,73,178,103,612,133,78,163,106,193,128,223,394,253,0,283,145,,,,,,,,
14,495,44,37,74,281,104,268,134,52,164,137,194,97,224,303,254,144,284,112,,,,,,,,
15,41,45,85,75,69,105,80,135,144,165,210,195,208,225,314,255,120,285,139,,,,,,,,
16,325,46,187,76,183,106,243,136,115,166,63,196,205,226,615,256,501,286,162,,,,,,,,
17,284,47,311,77,97,107,272,137,490,167,201,197,208,227,160,257,91,287,81,,,,,,,,
18,235,48,121,78,363,108,328,138,104,168,178,198,185,228,34,258,571,288,49,,,,,,,,
19,319,49,351,79,163,109,305,139,121,169,133,199,150,229,208,259,486,289,205,,,,,,,,
20,282,50,512,80,398,110,389,140,135,170,14,200,138,230,472,260,25,290,287,,,,,,,,
21,231,51,54,81,178,111,487,141,56,171,35,201,105,231,554,261,133,291,187,,,,,,,,
22,188,52,32,82,242,112,265,142,55,172,431,202,120,232,200,262,197,292,241,,,,,,,,
23,124,53,149,83,64,113,185,143,187,173,103,203,219,233,88,263,507,293,286,,,,,,,,
24,363,54,199,84,186,114,612,144,156,174,244,204,283,234,70,264,141,294,80,,,,,,,,
25,309,55,282,85,269,115,24,145,192,175,198,205,336,235,36,265,392,295,223,,,,,,,,
26,354,56,119,86,166,116,463,146,348,176,13,206,454,236,450,266,308,296,108,,,,,,,,
27,229,57,66,87,40,117,179,147,138,177,102,207,223,237,155,267,499,297,142,,,,,,,,
28,416,58,635,88,424,118,273,148,169,178,59,208,335,238,270,268,64,298,98,,,,,,,,
29,369,59,369,89,287,119,388,149,601,179,42,209,140,239,92,269,490,299,120,,,,,,,,
30,83,60,274,90,101,120,265,150,303,180,597,210,70,240,206,270,415,300,457,,,,,,,,
Centre:,440823,SHIVANI,PUB,SCH,VIDYAVATI,DEVI,NAGAR,LUCKNOW,"UP,",SHIVANI,PUBLIC,SCHOOL,VIDYAVATI,DEVI,NAGAR,SECTOR,O,KANPUR,ROAD,SCHEME,LUCKNOW,NEET,(UG),2024,Page,No.,2
UTTAR,"PRADESH,","LUCKNOW,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,54,331,36,361,179,391,73,421,222,451,129,481,60,511,340,541,229,571,61,,,,,,,,
