0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,137,31,239,61,318,91,28,121,97,151,185,181,156,211,126,241,273,271,275,
2,118,32,242,62,218,92,208,122,78,152,254,182,41,212,238,242,40,272,417,
3,108,33,124,63,280,93,48,123,90,153,117,183,63,213,36,243,163,273,97,
4,89,34,125,64,64,94,269,124,143,154,119,184,236,214,115,244,188,274,87,
5,45,35,330,65,79,95,188,125,139,155,351,185,209,215,58,245,122,275,143,
6,83,36,257,66,324,96,142,126,234,156,75,186,193,216,271,246,284,276,226,
7,85,37,230,67,164,97,237,127,242,157,70,187,46,217,64,247,50,277,147,
8,162,38,157,68,83,98,62,128,39,158,47,188,158,218,155,248,96,278,57,
9,236,39,130,69,487,99,47,129,256,159,63,189,107,219,216,249,225,279,147,
10,85,40,40,70,23,100,56,130,155,160,10,190,178,220,115,250,133,280,32,
11,95,41,86,71,360,101,110,131,168,161,108,191,105,221,134,251,530,281,241,
12,128,42,102,72,170,102,69,132,174,162,90,192,432,222,210,252,95,282,157,
13,243,43,85,73,209,103,148,133,76,163,144,193,257,223,534,253,87,283,76,
14,25,44,105,74,69,104,379,134,352,164,303,194,125,224,147,254,148,284,122,
15,151,45,374,75,93,105,84,135,70,165,206,195,12,225,83,255,347,285,121,
16,102,46,129,76,131,106,131,136,232,166,109,196,94,226,10,256,86,286,381,
17,158,47,191,77,223,107,397,137,20,167,416,197,80,227,88,257,352,287,77,
18,39,48,92,78,255,108,80,138,269,168,143,198,100,228,154,258,475,288,591,
19,85,49,222,79,118,109,45,139,187,169,150,199,55,229,90,259,11,289,160,
20,82,50,281,80,95,110,109,140,136,170,260,200,145,230,149,260,78,290,382,
21,37,51,45,81,59,111,111,141,147,171,453,201,487,231,99,261,70,291,61,
22,224,52,144,82,75,112,66,142,55,172,91,202,84,232,229,262,34,292,35,
23,55,53,98,83,105,113,70,143,107,173,175,203,300,233,122,263,63,293,84,
24,114,54,139,84,198,114,54,144,196,174,320,204,92,234,85,264,247,294,197,
25,80,55,144,85,100,115,104,145,121,175,140,205,302,235,269,265,133,295,134,
26,262,56,59,86,202,116,75,146,91,176,119,206,34,236,88,266,96,296,33,
27,135,57,172,87,70,117,77,147,144,177,92,207,126,237,225,267,114,297,115,
28,121,58,376,88,89,118,70,148,20,178,82,208,232,238,129,268,89,298,217,
29,171,59,63,89,266,119,76,149,159,179,76,209,63,239,158,269,280,299,77,
30,168,60,154,90,144,120,56,150,513,180,112,210,166,240,66,270,89,300,194,
Centre:,220908,GUJARAT,PUBLIC,SCHOOL-,"ATLADARA,",BRG,EDU,"CAMPUS,",NEAR,KALALI,"FLYOVER,","VADODARA,","VADODARA,",GUJARAT,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,115,331,402,361,76,391,182,421,125,,,,,,,,,,,
302,289,332,147,362,6,392,61,,,,,,,,,,,,,
303,138,333,52,363,277,393,297,,,,,,,,,,,,,
304,85,334,117,364,131,394,75,,,,,,,,,,,,,
305,48,335,110,365,43,395,140,,,,,,,,,,,,,
306,129,336,65,366,109,396,45,,,,,,,,,,,,,
307,44,337,196,367,549,397,491,,,,,,,,,,,,,
308,140,338,54,368,5,398,184,,,,,,,,,,,,,
309,137,339,161,369,130,399,93,,,,,,,,,,,,,
310,122,340,84,370,140,400,256,,,,,,,,,,,,,
311,213,341,61,371,153,401,46,,,,,,,,,,,,,
312,165,342,96,372,569,402,108,,,,,,,,,,,,,
313,203,343,209,373,119,403,77,,,,,,,,,,,,,
314,222,344,60,374,124,404,210,,,,,,,,,,,,,
315,73,345,317,375,175,405,35,,,,,,,,,,,,,
316,271,346,254,376,267,406,227,,,,,,,,,,,,,
317,154,347,86,377,163,407,66,,,,,,,,,,,,,
318,129,348,171,378,28,408,105,,,,,,,,,,,,,
319,208,349,315,379,479,409,175,,,,,,,,,,,,,
320,82,350,96,380,105,410,405,,,,,,,,,,,,,
321,90,351,350,381,335,411,125,,,,,,,,,,,,,
322,63,352,175,382,89,412,112,,,,,,,,,,,,,
323,95,353,143,383,121,413,89,,,,,,,,,,,,,
324,71,354,279,384,74,414,56,,,,,,,,,,,,,
325,111,355,142,385,105,415,90,,,,,,,,,,,,,
326,72,356,205,386,121,416,440,,,,,,,,,,,,,
327,243,357,93,387,76,417,88,,,,,,,,,,,,,
328,155,358,111,388,75,418,72,,,,,,,,,,,,,
329,227,359,230,389,76,419,123,,,,,,,,,,,,,
330,154,360,279,390,172,420,46,,,,,,,,,,,,,
