0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,366,31,434,61,184,91,51,121,563,151,181,181,481,211,340
2,80,32,179,62,292,92,98,122,77,152,265,182,218,212,99
3,63,33,330,63,426,93,242,123,223,153,364,183,418,213,40
4,528,34,160,64,180,94,88,124,180,154,119,184,307,214,676
5,559,35,215,65,461,95,153,125,211,155,352,185,260,215,314
6,148,36,495,66,455,96,371,126,336,156,253,186,15,216,421
7,115,37,225,67,10,97,320,127,579,157,344,187,60,217,35
8,397,38,244,68,455,98,384,128,381,158,136,188,37,218,434
9,611,39,312,69,277,99,225,129,590,159,555,189,110,219,86
10,146,40,642,70,457,100,130,130,176,160,111,190,103,220,105
11,174,41,321,71,452,101,480,131,201,161,470,191,150,221,103
12,414,42,329,72,122,102,148,132,270,162,269,192,19,222,252
13,336,43,72,73,232,103,66,133,209,163,483,193,546,223,287
14,207,44,164,74,61,104,396,134,147,164,447,194,354,224,152
15,253,45,171,75,65,105,157,135,383,165,219,195,364,225,40
16,134,46,475,76,17,106,264,136,329,166,115,196,169,226,349
17,120,47,230,77,74,107,114,137,116,167,62,197,144,227,433
18,241,48,145,78,642,108,354,138,64,168,148,198,154,228,370
19,49,49,328,79,534,109,117,139,-7,169,159,199,524,229,100
20,504,50,528,80,94,110,497,140,120,170,59,200,161,230,100
21,39,51,112,81,293,111,140,141,39,171,125,201,75,231,168
22,12,52,157,82,582,112,162,142,119,172,373,202,380,232,76
23,40,53,80,83,421,113,112,143,466,173,193,203,75,,
24,100,54,104,84,65,114,90,144,24,174,90,204,195,,
25,495,55,566,85,223,115,551,145,80,175,143,205,514,,
26,147,56,63,86,205,116,90,146,160,176,153,206,245,,
27,181,57,260,87,237,117,163,147,124,177,73,207,177,,
28,510,58,414,88,491,118,168,148,66,178,59,208,60,,
29,449,59,70,89,596,119,368,149,387,179,227,209,75,,
30,455,60,471,90,425,120,95,150,405,180,17,210,55,,
