0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,111,31,185,61,55,91,145,121,134,151,34,181,166,211,428,241,85,271,164,
2,189,32,215,62,55,92,344,122,40,152,430,182,313,212,440,242,119,272,90,
3,457,33,109,63,505,93,241,123,73,153,80,183,370,213,280,243,70,273,471,
4,88,34,65,64,168,94,170,124,225,154,577,184,368,214,321,244,120,274,70,
5,246,35,75,65,258,95,375,125,111,155,171,185,35,215,128,245,378,275,275,
6,244,36,33,66,155,96,65,126,269,156,325,186,620,216,61,246,23,276,194,
7,375,37,113,67,165,97,226,127,170,157,95,187,200,217,202,247,281,277,25,
8,79,38,148,68,557,98,202,128,118,158,155,188,46,218,67,248,218,278,60,
9,85,39,95,69,307,99,690,129,194,159,325,189,101,219,195,249,254,279,532,
10,715,40,200,70,58,100,127,130,232,160,557,190,402,220,47,250,232,280,189,
11,35,41,326,71,135,101,210,131,223,161,91,191,487,221,181,251,50,281,223,
12,625,42,353,72,390,102,269,132,210,162,53,192,175,222,251,252,327,282,46,
13,55,43,135,73,223,103,160,133,388,163,636,193,130,223,583,253,166,283,611,
14,85,44,83,74,340,104,312,134,238,164,112,194,35,224,195,254,672,284,485,
15,645,45,478,75,70,105,110,135,304,165,104,195,105,225,324,255,283,285,74,
16,109,46,238,76,720,106,21,136,244,166,353,196,495,226,313,256,509,286,96,
17,150,47,61,77,35,107,146,137,145,167,353,197,111,227,263,257,198,287,65,
18,642,48,36,78,88,108,354,138,110,168,428,198,73,228,54,258,607,288,333,
19,365,49,78,79,484,109,283,139,588,169,57,199,154,229,680,259,74,289,257,
20,396,50,133,80,400,110,175,140,5,170,75,200,198,230,293,260,114,290,382,
21,355,51,246,81,309,111,35,141,132,171,95,201,163,231,640,261,234,291,82,
22,222,52,93,82,295,112,170,142,509,172,695,202,17,232,422,262,85,292,205,
23,99,53,680,83,275,113,315,143,202,173,75,203,138,233,95,263,687,293,100,
24,27,54,346,84,456,114,85,144,40,174,143,204,483,234,232,264,116,294,414,
25,661,55,73,85,353,115,195,145,61,175,645,205,635,235,196,265,462,295,503,
26,133,56,472,86,259,116,30,146,91,176,287,206,55,236,561,266,71,296,45,
27,325,57,191,87,59,117,532,147,59,177,505,207,99,237,317,267,105,297,32,
28,78,58,200,88,684,118,626,148,191,178,185,208,236,238,496,268,70,298,127,
29,353,59,271,89,95,119,547,149,462,179,128,209,657,239,130,269,100,299,103,
30,607,60,266,90,594,120,546,150,558,180,39,210,95,240,95,270,164,300,80,
Centre:,380504,DAV,PUBLIC,"SCHOOL,",DAV,PUBLIC,SCHOOL,BHUPINDRA,ROAD,PATIALA,"(PUNJAB)147001,",PATIALA/FATEHGARH,"SAHIB,",PUNJAB,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,209,,,,,,,,,,,,,,,,,,,
302,72,,,,,,,,,,,,,,,,,,,
303,90,,,,,,,,,,,,,,,,,,,
304,365,,,,,,,,,,,,,,,,,,,
305,375,,,,,,,,,,,,,,,,,,,
306,105,,,,,,,,,,,,,,,,,,,
307,180,,,,,,,,,,,,,,,,,,,
308,487,,,,,,,,,,,,,,,,,,,
309,67,,,,,,,,,,,,,,,,,,,
310,41,,,,,,,,,,,,,,,,,,,
311,177,,,,,,,,,,,,,,,,,,,
312,160,,,,,,,,,,,,,,,,,,,
313,625,,,,,,,,,,,,,,,,,,,
314,154,,,,,,,,,,,,,,,,,,,
315,623,,,,,,,,,,,,,,,,,,,
316,607,,,,,,,,,,,,,,,,,,,
317,183,,,,,,,,,,,,,,,,,,,
