0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,25,31,142,61,63,91,270,121,48,151,63,181,195,211,76
2,76,32,60,62,186,92,79,122,40,152,100,182,158,212,41
3,59,33,18,63,108,93,65,123,52,153,39,183,80,,
4,58,34,39,64,126,94,409,124,172,154,112,184,319,,
5,237,35,65,65,218,95,16,125,72,155,256,185,173,,
6,660,36,172,66,60,96,141,126,97,156,120,186,287,,
7,264,37,18,67,72,97,55,127,16,157,105,187,234,,
8,106,38,137,68,29,98,50,128,159,158,248,188,156,,
9,221,39,168,69,493,99,89,129,70,159,60,189,31,,
10,21,40,12,70,97,100,31,130,112,160,246,190,145,,
11,661,41,34,71,618,101,86,131,113,161,69,191,77,,
12,75,42,95,72,100,102,151,132,-7,162,84,192,283,,
13,43,43,60,73,215,103,142,133,59,163,70,193,106,,
14,106,44,239,74,65,104,91,134,488,164,492,194,120,,
15,197,45,20,75,36,105,562,135,54,165,15,195,122,,
16,97,46,15,76,37,106,76,136,72,166,233,196,63,,
17,78,47,38,77,100,107,90,137,25,167,170,197,19,,
18,90,48,230,78,245,108,88,138,69,168,269,198,40,,
19,276,49,49,79,106,109,228,139,150,169,73,199,36,,
20,82,50,217,80,28,110,46,140,82,170,45,200,83,,
21,85,51,30,81,72,111,133,141,47,171,29,201,39,,
22,85,52,130,82,120,112,201,142,218,172,350,202,224,,
23,243,53,100,83,74,113,189,143,88,173,244,203,41,,
24,144,54,59,84,184,114,46,144,85,174,95,204,62,,
25,25,55,310,85,86,115,60,145,25,175,110,205,27,,
26,56,56,39,86,161,116,49,146,354,176,273,206,56,,
27,100,57,533,87,58,117,147,147,25,177,200,207,160,,
28,-9,58,511,88,254,118,51,148,127,178,300,208,61,,
29,59,59,43,89,44,119,96,149,80,179,136,209,30,,
30,141,60,302,90,63,120,50,150,5,180,41,210,120,,
