0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRISHNA,NAGAR,ROAD,BETAGERI,GADAG,"582102,","GADAG,",KARNATAKA,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,81,31,110,61,54,91,162,121,120,151,181,181,75,211,209
2,70,32,467,62,415,92,109,122,347,152,70,182,105,212,118
3,665,33,75,63,51,93,55,123,227,153,54,183,483,213,410
4,157,34,460,64,77,94,-1,124,126,154,86,184,30,214,236
5,2,35,88,65,85,95,141,125,259,155,162,185,245,215,95
6,360,36,163,66,107,96,54,126,153,156,466,186,160,216,194
7,80,37,72,67,568,97,300,127,122,157,44,187,289,217,60
8,23,38,231,68,64,98,138,128,576,158,181,188,50,218,53
9,37,39,293,69,123,99,86,129,143,159,94,189,79,219,32
10,75,40,176,70,162,100,65,130,60,160,140,190,175,220,416
11,88,41,119,71,27,101,104,131,216,161,269,191,238,221,120
12,17,42,488,72,105,102,234,132,620,162,177,192,163,222,124
13,120,43,164,73,74,103,170,133,66,163,35,193,159,223,115
14,140,44,49,74,106,104,73,134,6,164,106,194,91,224,105
15,273,45,135,75,187,105,85,135,106,165,332,195,147,225,145
16,82,46,180,76,456,106,136,136,409,166,162,196,282,226,360
17,99,47,162,77,20,107,61,137,597,167,95,197,55,227,140
18,120,48,69,78,197,108,182,138,165,168,533,198,77,228,252
19,192,49,86,79,87,109,126,139,164,169,119,199,122,229,132
20,341,50,395,80,65,110,117,140,49,170,151,200,188,230,168
21,158,51,60,81,264,111,80,141,89,171,58,201,81,231,60
22,172,52,111,82,449,112,164,142,150,172,140,202,47,232,74
23,159,53,430,83,39,113,55,143,141,173,91,203,90,,
24,328,54,111,84,404,114,95,144,65,174,66,204,180,,
25,142,55,70,85,217,115,15,145,140,175,106,205,147,,
26,238,56,114,86,98,116,100,146,78,176,98,206,80,,
27,102,57,96,87,135,117,187,147,86,177,488,207,195,,
28,84,58,38,88,70,118,261,148,255,178,61,208,170,,
29,144,59,135,89,166,119,132,149,141,179,147,209,269,,
30,98,60,50,90,589,120,136,150,140,180,55,210,55,,
