0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
DIST.VALSAD,"GUJARAT,","VALSAD/VAPI,",GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,281,31,48,61,440,91,216,121,137,151,122,181,358,211,77,241,419,271,94,,,,,,,,,
2,90,32,155,62,55,92,242,122,158,152,27,182,352,212,185,242,131,272,271,,,,,,,,,
3,77,33,299,63,154,93,71,123,74,153,76,183,126,213,75,243,396,273,148,,,,,,,,,
4,235,34,215,64,98,94,163,124,96,154,109,184,155,214,103,244,100,274,88,,,,,,,,,
5,326,35,576,65,32,95,65,125,139,155,124,185,197,215,61,245,326,275,364,,,,,,,,,
6,92,36,86,66,65,96,310,126,72,156,104,186,450,216,352,246,269,276,275,,,,,,,,,
7,80,37,90,67,54,97,361,127,462,157,216,187,270,217,386,247,91,277,27,,,,,,,,,
8,291,38,253,68,163,98,123,128,43,158,253,188,416,218,28,248,281,278,329,,,,,,,,,
9,288,39,138,69,259,99,422,129,420,159,235,189,195,219,260,249,367,279,160,,,,,,,,,
10,97,40,44,70,499,100,333,130,269,160,377,190,258,220,457,250,249,280,383,,,,,,,,,
11,84,41,5,71,43,101,67,131,52,161,60,191,56,221,405,251,483,281,7,,,,,,,,,
12,50,42,135,72,280,102,86,132,191,162,54,192,75,222,528,252,218,282,-5,,,,,,,,,
13,505,43,223,73,283,103,205,133,165,163,85,193,428,223,446,253,47,283,57,,,,,,,,,
14,145,44,211,74,90,104,455,134,132,164,280,194,55,224,150,254,268,284,245,,,,,,,,,
15,272,45,327,75,117,105,165,135,113,165,59,195,634,225,164,255,46,285,304,,,,,,,,,
16,270,46,220,76,120,106,132,136,304,166,15,196,160,226,66,256,163,286,213,,,,,,,,,
17,406,47,163,77,215,107,123,137,68,167,83,197,181,227,85,257,120,287,271,,,,,,,,,
18,70,48,502,78,150,108,85,138,226,168,163,198,599,228,61,258,413,288,317,,,,,,,,,
19,192,49,200,79,25,109,16,139,227,169,184,199,198,229,141,259,65,289,106,,,,,,,,,
20,223,50,226,80,271,110,178,140,107,170,407,200,111,230,78,260,132,290,147,,,,,,,,,
21,215,51,199,81,134,111,80,141,107,171,371,201,50,231,105,261,233,291,239,,,,,,,,,
22,654,52,257,82,318,112,158,142,134,172,133,202,60,232,615,262,122,292,303,,,,,,,,,
23,105,53,497,83,265,113,52,143,84,173,275,203,96,233,84,263,217,293,573,,,,,,,,,
24,95,54,174,84,172,114,265,144,137,174,65,204,338,234,314,264,390,294,160,,,,,,,,,
25,41,55,115,85,155,115,421,145,113,175,62,205,457,235,88,265,107,295,251,,,,,,,,,
26,56,56,168,86,185,116,40,146,113,176,333,206,82,236,338,266,92,296,333,,,,,,,,,
27,42,57,102,87,109,117,353,147,61,177,610,207,388,237,422,267,517,297,211,,,,,,,,,
28,80,58,350,88,398,118,95,148,72,178,418,208,105,238,172,268,268,298,57,,,,,,,,,
29,90,59,232,89,300,119,104,149,261,179,27,209,360,239,134,269,75,299,227,,,,,,,,,
30,151,60,145,90,320,120,450,150,183,180,177,210,131,240,124,270,154,300,74,,,,,,,,,
Centre:,221003,SHRI,L,G,HARIA,MULTIPURPOSE,SCH,PARDI,VALSAD,"GUJ,",SHRI,L,G,HARIA,MULTIPURPOSE,SCHOOL,HARIA,PARK,SILVASSA,ROAD,VAPI,TEH.VAPI,NEET,(UG),2024,Page,No.,2
DIST.VALSAD,"GUJARAT,","VALSAD/VAPI,",GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,229,331,299,361,85,391,149,421,51,451,112,481,371,511,189,541,440,,,,,,,,,,,
302,169,332,551,362,333,392,351,422,208,452,191,482,40,512,339,542,183,,,,,,,,,,,
303,358,333,164,363,135,393,72,423,151,453,81,483,65,513,63,543,307,,,,,,,,,,,
304,239,334,258,364,54,394,159,424,74,454,362,484,181,514,10,544,60,,,,,,,,,,,
305,140,335,96,365,155,395,123,425,152,455,82,485,202,515,35,545,61,,,,,,,,,,,
306,424,336,481,366,102,396,116,426,449,456,390,486,83,516,136,546,113,,,,,,,,,,,
307,126,337,308,367,412,397,453,427,141,457,72,487,262,517,151,547,203,,,,,,,,,,,
308,322,338,93,368,556,398,75,428,113,458,310,488,31,518,92,548,384,,,,,,,,,,,
309,64,339,193,369,105,399,148,429,94,459,76,489,298,519,105,549,570,,,,,,,,,,,
310,168,340,193,370,130,400,438,430,102,460,71,490,100,520,127,550,430,,,,,,,,,,,
311,211,341,81,371,205,401,268,431,18,461,35,491,53,521,201,551,136,,,,,,,,,,,
312,84,342,565,372,39,402,549,432,401,462,145,492,142,522,83,552,143,,,,,,,,,,,
313,244,343,113,373,161,403,112,433,93,463,384,493,254,523,134,553,196,,,,,,,,,,,
314,144,344,264,374,406,404,309,434,300,464,93,494,172,524,130,554,140,,,,,,,,,,,
315,504,345,85,375,56,405,97,435,525,465,186,495,597,525,306,555,278,,,,,,,,,,,
316,85,346,58,376,431,406,134,436,82,466,33,496,51,526,61,556,285,,,,,,,,,,,
317,242,347,128,377,213,407,167,437,118,467,350,497,90,527,261,557,60,,,,,,,,,,,
318,293,348,54,378,81,408,382,438,201,468,130,498,202,528,85,558,401,,,,,,,,,,,
319,84,349,209,379,120,409,376,439,408,469,76,499,204,529,615,559,558,,,,,,,,,,,
320,518,350,23,380,152,410,181,440,50,470,207,500,117,530,493,560,435,,,,,,,,,,,
321,475,351,75,381,138,411,127,441,107,471,495,501,237,531,247,561,198,,,,,,,,,,,
322,131,352,90,382,349,412,215,442,191,472,382,502,87,532,412,562,95,,,,,,,,,,,
323,35,353,89,383,401,413,443,443,302,473,102,503,360,533,75,563,184,,,,,,,,,,,
324,236,354,124,384,85,414,337,444,91,474,104,504,136,534,137,564,147,,,,,,,,,,,
325,161,355,219,385,36,415,540,445,65,475,196,505,181,535,331,565,389,,,,,,,,,,,
326,109,356,293,386,250,416,80,446,94,476,274,506,140,536,85,,,,,,,,,,,,,
327,94,357,105,387,225,417,442,447,332,477,54,507,296,537,201,,,,,,,,,,,,,
328,106,358,247,388,282,418,252,448,61,478,55,508,377,538,66,,,,,,,,,,,,,
329,131,359,40,389,234,419,129,449,197,479,69,509,85,539,21,,,,,,,,,,,,,
