0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,266,31,56,61,82,91,40,121,107,151,223,181,172,211,90,241,546,271,151
2,56,32,9,62,123,92,281,122,20,152,119,182,547,212,353,242,382,272,258
3,133,33,195,63,140,93,209,123,376,153,89,183,357,213,301,243,304,273,403
4,102,34,108,64,136,94,247,124,132,154,351,184,97,214,334,244,56,274,272
5,181,35,80,65,306,95,65,125,442,155,139,185,359,215,241,245,202,275,125
6,122,36,232,66,71,96,146,126,314,156,310,186,194,216,343,246,36,276,-12
7,299,37,153,67,152,97,269,127,552,157,417,187,130,217,330,247,314,277,424
8,84,38,137,68,146,98,121,128,216,158,297,188,175,218,86,248,200,278,104
9,123,39,65,69,122,99,57,129,100,159,24,189,123,219,366,249,389,279,136
10,38,40,298,70,115,100,161,130,349,160,38,190,171,220,233,250,62,280,347
11,440,41,92,71,413,101,40,131,283,161,65,191,39,221,192,251,125,281,260
12,182,42,311,72,245,102,200,132,103,162,11,192,164,222,138,252,96,282,46
13,343,43,38,73,63,103,106,133,370,163,195,193,85,223,304,253,144,283,28
14,441,44,65,74,369,104,71,134,165,164,44,194,71,224,216,254,23,284,65
15,143,45,86,75,70,105,171,135,201,165,354,195,141,225,395,255,67,285,142
16,225,46,238,76,383,106,75,136,53,166,83,196,519,226,119,256,44,286,105
17,379,47,50,77,375,107,130,137,99,167,51,197,61,227,43,257,110,287,67
18,39,48,112,78,431,108,182,138,92,168,348,198,163,228,45,258,147,288,186
19,13,49,425,79,125,109,75,139,66,169,371,199,385,229,181,259,151,289,132
20,153,50,94,80,462,110,52,140,142,170,175,200,211,230,255,260,83,290,373
21,31,51,66,81,44,111,428,141,285,171,104,201,63,231,377,261,64,291,60
22,333,52,70,82,90,112,95,142,155,172,137,202,312,232,238,262,229,292,392
23,470,53,179,83,93,113,30,143,137,173,85,203,67,233,335,263,107,293,105
24,157,54,181,84,9,114,81,144,79,174,76,204,229,234,14,264,258,294,399
25,314,55,356,85,403,115,382,145,24,175,274,205,272,235,493,265,422,295,260
26,342,56,22,86,143,116,291,146,179,176,242,206,309,236,306,266,118,296,433
27,319,57,46,87,291,117,106,147,183,177,245,207,96,237,10,267,156,297,140
28,141,58,47,88,56,118,452,148,357,178,92,208,114,238,69,268,176,298,74
29,103,59,419,89,167,119,57,149,60,179,151,209,89,239,319,269,507,299,177
30,272,60,99,90,21,120,196,150,478,180,212,210,294,240,101,270,206,300,74
Centre:,422002,NARAYANA,HIGH,"SCHOOL,",HNO,"6-2-659/1,",YELISHALA,"COLONY,",HYD,"ROAD,","NALGONDA,","NALGONDA,",TELANGANA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,397,331,392,361,202,,,,,,,,,,,,,,
302,75,332,469,362,320,,,,,,,,,,,,,,
303,290,333,113,363,437,,,,,,,,,,,,,,
304,79,334,78,364,47,,,,,,,,,,,,,,
305,23,335,580,365,102,,,,,,,,,,,,,,
306,195,336,274,366,47,,,,,,,,,,,,,,
307,40,337,264,367,46,,,,,,,,,,,,,,
308,183,338,370,368,123,,,,,,,,,,,,,,
309,110,339,251,369,372,,,,,,,,,,,,,,
310,537,340,226,370,40,,,,,,,,,,,,,,
311,315,341,393,371,128,,,,,,,,,,,,,,
312,83,342,538,372,46,,,,,,,,,,,,,,
313,128,343,133,373,344,,,,,,,,,,,,,,
314,164,344,360,374,109,,,,,,,,,,,,,,
315,340,345,214,375,394,,,,,,,,,,,,,,
316,128,346,393,376,107,,,,,,,,,,,,,,
317,200,347,113,377,58,,,,,,,,,,,,,,
318,191,348,75,378,31,,,,,,,,,,,,,,
319,115,349,52,379,74,,,,,,,,,,,,,,
320,43,350,175,,,,,,,,,,,,,,,,
321,112,351,334,,,,,,,,,,,,,,,,
322,13,352,119,,,,,,,,,,,,,,,,
323,39,353,170,,,,,,,,,,,,,,,,
324,126,354,93,,,,,,,,,,,,,,,,
325,177,355,285,,,,,,,,,,,,,,,,
326,212,356,369,,,,,,,,,,,,,,,,
327,107,357,211,,,,,,,,,,,,,,,,
328,342,358,83,,,,,,,,,,,,,,,,
329,467,359,118,,,,,,,,,,,,,,,,
330,92,360,50,,,,,,,,,,,,,,,,
