0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,100,31,401,61,19,91,212,121,503,151,284,181,22,211,165,241,90
2,145,32,156,62,574,92,545,122,102,152,334,182,78,212,75,242,412
3,352,33,345,63,122,93,40,123,83,153,9,183,156,213,201,243,403
4,331,34,96,64,266,94,354,124,475,154,384,184,50,214,56,244,133
5,130,35,69,65,231,95,110,125,54,155,112,185,140,215,164,245,354
6,383,36,164,66,79,96,220,126,88,156,468,186,86,216,317,246,537
7,-4,37,297,67,489,97,276,127,520,157,496,187,99,217,158,247,100
8,572,38,42,68,177,98,53,128,184,158,67,188,223,218,317,248,275
9,120,39,282,69,323,99,170,129,256,159,57,189,40,219,140,249,186
10,75,40,51,70,120,100,66,130,406,160,266,190,168,220,105,250,49
11,85,41,125,71,105,101,372,131,27,161,78,191,36,221,24,251,161
12,281,42,34,72,71,102,364,132,165,162,77,192,43,222,433,,
13,638,43,133,73,85,103,140,133,349,163,98,193,190,223,160,,
14,491,44,210,74,62,104,144,134,258,164,390,194,130,224,151,,
15,49,45,186,75,50,105,104,135,273,165,68,195,29,225,75,,
16,122,46,82,76,60,106,77,136,180,166,205,196,295,226,54,,
17,106,47,223,77,76,107,121,137,66,167,20,197,316,227,210,,
18,331,48,35,78,311,108,542,138,257,168,131,198,140,228,171,,
19,428,49,89,79,279,109,199,139,134,169,23,199,177,229,419,,
20,108,50,42,80,373,110,143,140,137,170,198,200,125,230,158,,
21,209,51,279,81,515,111,491,141,288,171,106,201,57,231,345,,
22,464,52,51,82,413,112,62,142,138,172,200,202,122,232,133,,
23,346,53,357,83,29,113,308,143,10,173,291,203,0,233,85,,
24,114,54,67,84,261,114,102,144,207,174,93,204,92,234,110,,
25,151,55,157,85,380,115,97,145,127,175,111,205,89,235,82,,
26,268,56,283,86,170,116,157,146,250,176,139,206,51,236,157,,
27,154,57,138,87,45,117,50,147,369,177,151,207,76,237,86,,
28,636,58,442,88,171,118,443,148,151,178,87,208,152,238,111,,
29,55,59,250,89,417,119,18,149,389,179,438,209,280,239,148,,
30,71,60,392,90,221,120,80,150,353,180,78,210,202,240,83,,
