0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
SOUTH,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,85,31,285,61,170,91,50,121,119,151,479,181,201,211,213,241,85,271,186,
2,124,32,108,62,519,92,587,122,95,152,176,182,136,212,362,242,153,272,97,
3,194,33,116,63,318,93,134,123,152,153,287,183,293,213,372,243,348,273,250,
4,95,34,594,64,246,94,75,124,45,154,422,184,20,214,116,244,345,274,227,
5,527,35,680,65,214,95,425,125,100,155,369,185,117,215,65,245,322,275,355,
6,53,36,22,66,102,96,198,126,131,156,213,186,175,216,322,246,186,276,491,
7,207,37,312,67,188,97,175,127,122,157,210,187,485,217,70,247,114,277,525,
8,357,38,443,68,130,98,164,128,219,158,161,188,160,218,486,248,76,278,495,
9,205,39,294,69,227,99,410,129,132,159,338,189,102,219,394,249,154,279,239,
10,190,40,483,70,210,100,135,130,453,160,203,190,518,220,154,250,619,280,595,
11,410,41,476,71,394,101,334,131,301,161,433,191,550,221,528,251,128,281,275,
12,554,42,117,72,177,102,340,132,110,162,169,192,68,222,232,252,228,282,65,
13,527,43,515,73,111,103,130,133,169,163,465,193,167,223,439,253,140,283,59,
14,198,44,189,74,664,104,97,134,103,164,228,194,164,224,105,254,171,284,112,
15,541,45,70,75,560,105,76,135,98,165,456,195,610,225,135,255,428,285,91,
16,135,46,5,76,170,106,213,136,150,166,162,196,74,226,381,256,189,286,192,
17,221,47,123,77,105,107,248,137,106,167,157,197,244,227,516,257,133,287,391,
18,631,48,65,78,535,108,665,138,303,168,153,198,167,228,625,258,123,288,75,
19,366,49,442,79,228,109,135,139,179,169,527,199,122,229,381,259,303,289,528,
20,40,50,325,80,232,110,145,140,415,170,620,200,408,230,553,260,474,290,193,
21,77,51,424,81,164,111,241,141,80,171,118,201,103,231,498,261,116,291,575,
22,635,52,233,82,460,112,308,142,99,172,700,202,475,232,55,262,278,292,183,
23,118,53,39,83,466,113,372,143,259,173,443,203,603,233,346,263,169,293,246,
24,81,54,77,84,234,114,550,144,127,174,393,204,163,234,145,264,118,294,135,
25,125,55,101,85,577,115,99,145,300,175,94,205,407,235,338,265,512,295,78,
26,120,56,145,86,120,116,399,146,72,176,123,206,242,236,341,266,427,296,191,
27,417,57,348,87,418,117,411,147,54,177,367,207,262,237,653,267,537,297,164,
28,261,58,107,88,662,118,255,148,150,178,109,208,158,238,166,268,501,298,437,
29,155,59,9,89,166,119,81,149,200,179,234,209,201,239,227,269,113,299,674,
30,137,60,262,90,20,120,73,150,87,180,269,210,271,240,66,270,249,300,257,
Centre:,271217,NAVAPRAJNA,PUBLIC,SCHOOL,BANGALORE,"KARNATAKA,",NAVAPRAJNA,PUBLIC,SCHOOL,NAVAJEEVANA,NILAYA,COMPLEX,MARTHAHALLI,BANGALORE,NEET,(UG),2024,Page,No.,2
SOUTH,"KARNATAKA,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,418,331,289,361,566,391,210,421,155,451,91,481,159,511,276,541,164,571,405,
302,236,332,42,362,43,392,146,422,469,452,136,482,208,512,181,542,62,572,291,
303,675,333,119,363,148,393,212,423,368,453,480,483,409,513,644,543,43,573,532,
304,70,334,79,364,80,394,450,424,571,454,80,484,645,514,647,544,505,574,322,
305,57,335,153,365,417,395,277,425,167,455,319,485,203,515,135,545,443,575,347,
306,175,336,580,366,354,396,147,426,38,456,21,486,406,516,38,546,658,576,175,
307,562,337,191,367,38,397,206,427,595,457,255,487,150,517,517,547,206,,,
308,372,338,391,368,570,398,61,428,139,458,326,488,421,518,332,548,414,,,
309,234,339,145,369,488,399,170,429,10,459,256,489,222,519,98,549,143,,,
310,632,340,57,370,563,400,178,430,22,460,625,490,558,520,265,550,444,,,
311,55,341,63,371,25,401,175,431,447,461,333,491,244,521,170,551,245,,,
312,412,342,405,372,303,402,91,432,213,462,519,492,282,522,95,552,148,,,
313,499,343,149,373,617,403,155,433,275,463,80,493,305,523,619,553,546,,,
314,64,344,182,374,371,404,427,434,386,464,390,494,101,524,126,554,417,,,
315,56,345,402,375,405,405,261,435,239,465,229,495,115,525,327,555,90,,,
316,255,346,360,376,495,406,416,436,416,466,520,496,155,526,361,556,375,,,
317,325,347,208,377,643,407,29,437,477,467,254,497,82,527,705,557,105,,,
318,115,348,78,378,499,408,665,438,245,468,342,498,437,528,353,558,114,,,
319,234,349,441,379,468,409,459,439,140,469,120,499,215,529,497,559,86,,,
320,210,350,154,380,304,410,372,440,321,470,229,500,364,530,109,560,386,,,
321,105,351,246,381,201,411,334,441,74,471,50,501,371,531,60,561,110,,,
322,219,352,340,382,191,412,95,442,80,472,345,502,75,532,209,562,125,,,
323,321,353,230,383,196,413,157,443,156,473,280,503,281,533,94,563,481,,,
324,165,354,120,384,80,414,145,444,129,474,71,504,128,534,412,564,108,,,
325,548,355,434,385,-10,415,604,445,345,475,499,505,568,535,439,565,461,,,
326,116,356,340,386,619,416,416,446,174,476,535,506,212,536,159,566,314,,,
327,455,357,30,387,380,417,451,447,241,477,394,507,419,537,356,567,140,,,
328,121,358,462,388,421,418,148,448,683,478,197,508,241,538,557,568,333,,,
329,120,359,333,389,319,419,299,449,124,479,662,509,489,539,330,569,292,,,
