0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
25,26,55,219,85,50,115,39,145,85,175,85,205,100,235,291,265,74,295,68,,,,,,,,,,,
26,38,56,55,86,292,116,89,146,55,176,75,206,27,236,54,266,45,296,115,,,,,,,,,,,
27,553,57,229,87,50,117,37,147,80,177,101,207,121,237,80,267,107,297,30,,,,,,,,,,,
28,65,58,51,88,119,118,121,148,11,178,61,208,26,238,22,268,84,298,16,,,,,,,,,,,
29,118,59,53,89,75,119,50,149,75,179,33,209,68,239,60,269,25,299,131,,,,,,,,,,,
30,65,60,40,90,54,120,65,150,162,180,52,210,74,240,145,270,75,300,65,,,,,,,,,,,
Centre:,440416,CH,CHHABIL,DASS,PUBLIC,"SCHOOL,",CH,CHHABIL,"DASS,",B,-,"BLOCK,",PATEL,"MARG,",SECTOR,"7,",POCKET,"B,",PATEL,NAGAR,"2ND,",PATEL,"NAGAR,","GHAZIABAD,",NEET,(UG),2024,Page,No.,2
"GHAZIABAD,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,3,331,107,361,45,391,102,421,121,451,117,,,,,,,,,,,,,,,,,,,
302,77,332,113,362,148,392,45,422,125,452,6,,,,,,,,,,,,,,,,,,,
303,141,333,61,363,97,393,48,423,41,453,99,,,,,,,,,,,,,,,,,,,
304,70,334,114,364,73,394,105,424,166,454,16,,,,,,,,,,,,,,,,,,,
305,75,335,117,365,11,395,36,425,45,455,234,,,,,,,,,,,,,,,,,,,
306,87,336,140,366,68,396,131,426,129,456,53,,,,,,,,,,,,,,,,,,,
307,95,337,38,367,477,397,135,427,124,457,55,,,,,,,,,,,,,,,,,,,
308,74,338,635,368,320,398,141,428,58,458,95,,,,,,,,,,,,,,,,,,,
309,156,339,400,369,38,399,133,429,73,459,60,,,,,,,,,,,,,,,,,,,
310,90,340,65,370,264,400,509,430,40,460,74,,,,,,,,,,,,,,,,,,,
311,162,341,111,371,73,401,26,431,24,461,35,,,,,,,,,,,,,,,,,,,
312,20,342,191,372,140,402,192,432,47,462,25,,,,,,,,,,,,,,,,,,,
313,67,343,285,373,97,403,73,433,165,463,100,,,,,,,,,,,,,,,,,,,
314,450,344,77,374,35,404,80,434,10,464,40,,,,,,,,,,,,,,,,,,,
315,122,345,111,375,72,405,45,435,95,,,,,,,,,,,,,,,,,,,,,
316,64,346,50,376,186,406,28,436,71,,,,,,,,,,,,,,,,,,,,,
317,81,347,81,377,169,407,65,437,124,,,,,,,,,,,,,,,,,,,,,
318,20,348,221,378,35,408,108,438,70,,,,,,,,,,,,,,,,,,,,,
319,63,349,60,379,403,409,65,439,52,,,,,,,,,,,,,,,,,,,,,
320,72,350,126,380,553,410,19,440,89,,,,,,,,,,,,,,,,,,,,,
321,45,351,116,381,76,411,115,441,503,,,,,,,,,,,,,,,,,,,,,
322,115,352,71,382,35,412,62,442,138,,,,,,,,,,,,,,,,,,,,,
323,85,353,296,383,134,413,224,443,5,,,,,,,,,,,,,,,,,,,,,
324,94,354,84,384,130,414,140,444,244,,,,,,,,,,,,,,,,,,,,,
325,167,355,54,385,251,415,36,445,125,,,,,,,,,,,,,,,,,,,,,
326,69,356,69,386,150,416,56,446,0,,,,,,,,,,,,,,,,,,,,,
327,81,357,100,387,39,417,375,447,97,,,,,,,,,,,,,,,,,,,,,
328,29,358,188,388,77,418,67,448,100,,,,,,,,,,,,,,,,,,,,,
329,110,359,98,389,232,419,15,449,61,,,,,,,,,,,,,,,,,,,,,
330,0,360,435,390,68,420,76,450,586,,,,,,,,,,,,,,,,,,,,,
