0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,85,31,143,61,260,91,6,121,350,151,95,181,65,211,84,241,19
2,122,32,108,62,104,92,177,122,94,152,96,182,60,212,115,242,345
3,217,33,110,63,22,93,19,123,56,153,120,183,71,213,622,243,33
4,68,34,274,64,235,94,54,124,155,154,24,184,175,214,10,244,119
5,7,35,103,65,243,95,201,125,56,155,95,185,9,215,190,245,80
6,34,36,189,66,81,96,100,126,95,156,175,186,48,216,89,246,98
7,69,37,190,67,140,97,136,127,216,157,461,187,124,217,287,247,88
8,170,38,174,68,429,98,236,128,107,158,89,188,78,218,56,248,67
9,33,39,87,69,44,99,30,129,73,159,94,189,493,219,516,249,32
10,73,40,7,70,121,100,33,130,61,160,135,190,45,220,431,250,89
11,160,41,315,71,49,101,18,131,43,161,88,191,170,221,107,251,85
12,43,42,155,72,47,102,140,132,89,162,211,192,73,222,431,252,129
13,132,43,182,73,13,103,159,133,465,163,438,193,47,223,177,253,117
14,53,44,41,74,41,104,88,134,400,164,85,194,83,224,17,254,130
15,172,45,208,75,88,105,44,135,391,165,143,195,219,225,115,255,290
16,586,46,215,76,50,106,60,136,364,166,31,196,644,226,399,256,92
17,137,47,8,77,80,107,90,137,223,167,317,197,32,227,35,257,216
18,110,48,35,78,84,108,163,138,123,168,85,198,116,228,212,258,345
19,108,49,28,79,27,109,130,139,106,169,290,199,183,229,81,,
20,99,50,58,80,51,110,68,140,138,170,59,200,34,230,58,,
21,47,51,69,81,65,111,20,141,195,171,23,201,118,231,172,,
22,174,52,68,82,400,112,77,142,128,172,200,202,252,232,183,,
23,46,53,25,83,504,113,369,143,91,173,141,203,55,233,0,,
24,43,54,137,84,11,114,85,144,172,174,175,204,25,234,36,,
25,36,55,620,85,133,115,113,145,80,175,70,205,119,235,149,,
26,90,56,103,86,78,116,70,146,86,176,409,206,171,236,65,,
27,42,57,73,87,199,117,61,147,61,177,250,207,59,237,37,,
28,430,58,364,88,63,118,76,148,107,178,308,208,336,238,146,,
29,66,59,9,89,142,119,73,149,184,179,38,209,162,239,66,,
30,106,60,28,90,180,120,41,150,145,180,253,210,144,240,85,,
