0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,292,31,105,61,225,91,73,121,530,151,503,181,51
2,91,32,137,62,42,92,173,122,62,152,98,182,118
3,283,33,191,63,115,93,384,123,425,153,129,183,55
4,30,34,168,64,98,94,312,124,260,154,119,184,58
5,84,35,44,65,143,95,307,125,-10,155,110,185,122
6,48,36,34,66,179,96,126,126,253,156,427,,
7,121,37,97,67,78,97,279,127,173,157,91,,
8,145,38,345,68,110,98,108,128,106,158,116,,
9,226,39,125,69,310,99,109,129,60,159,-19,,
10,36,40,110,70,100,100,118,130,65,160,262,,
11,65,41,221,71,193,101,110,131,115,161,106,,
12,128,42,102,72,179,102,54,132,29,162,89,,
13,432,43,132,73,179,103,5,133,12,163,561,,
14,310,44,328,74,158,104,70,134,422,164,596,,
15,66,45,15,75,369,105,290,135,217,165,55,,
16,112,46,213,76,58,106,11,136,139,166,30,,
17,116,47,134,77,90,107,268,137,63,167,60,,
18,93,48,123,78,415,108,216,138,75,168,30,,
19,148,49,145,79,92,109,154,139,203,169,67,,
20,98,50,141,80,61,110,96,140,5,170,481,,
21,70,51,102,81,129,111,217,141,83,171,239,,
22,21,52,140,82,331,112,24,142,168,172,388,,
23,49,53,110,83,111,113,94,143,49,173,90,,
24,166,54,25,84,107,114,83,144,373,174,144,,
25,94,55,160,85,71,115,105,145,204,175,80,,
26,357,56,28,86,14,116,117,146,58,176,16,,
27,117,57,58,87,46,117,209,147,85,177,80,,
28,72,58,30,88,84,118,197,148,134,178,14,,
29,103,59,113,89,226,119,80,149,385,179,168,,
30,80,60,219,90,255,120,90,150,90,180,50,,
