0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"400059,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,83,31,150,61,248,91,120,121,634,151,532,181,180,211,135,241,66,271,74,,,,
2,12,32,145,62,233,92,237,122,91,152,153,182,150,212,305,242,68,272,48,,,,
3,77,33,209,63,135,93,162,123,65,153,99,183,294,213,68,243,377,273,83,,,,
4,178,34,70,64,281,94,223,124,80,154,90,184,190,214,79,244,143,274,157,,,,
5,61,35,205,65,112,95,178,125,347,155,191,185,31,215,610,245,74,275,120,,,,
6,207,36,93,66,660,96,66,126,65,156,449,186,90,216,171,246,202,276,45,,,,
7,484,37,142,67,505,97,62,127,55,157,80,187,358,217,54,247,54,277,166,,,,
8,389,38,142,68,108,98,164,128,97,158,178,188,599,218,115,248,135,278,247,,,,
9,183,39,267,69,118,99,111,129,94,159,68,189,75,219,132,249,251,279,622,,,,
10,61,40,679,70,288,100,122,130,657,160,269,190,145,220,529,250,85,280,376,,,,
11,229,41,427,71,504,101,160,131,87,161,164,191,163,221,260,251,389,281,467,,,,
12,180,42,352,72,549,102,215,132,536,162,89,192,369,222,167,252,336,282,273,,,,
13,76,43,457,73,137,103,19,133,237,163,87,193,421,223,196,253,192,283,159,,,,
14,84,44,70,74,192,104,170,134,123,164,165,194,396,224,380,254,7,284,50,,,,
15,481,45,249,75,241,105,478,135,299,165,139,195,143,225,91,255,199,285,215,,,,
16,56,46,47,76,323,106,66,136,259,166,74,196,145,226,67,256,189,286,418,,,,
17,77,47,85,77,190,107,278,137,137,167,439,197,551,227,176,257,98,287,82,,,,
18,18,48,85,78,52,108,92,138,60,168,428,198,65,228,129,258,142,288,270,,,,
19,41,49,239,79,288,109,244,139,183,169,404,199,166,229,27,259,151,289,82,,,,
20,375,50,149,80,81,110,188,140,61,170,225,200,222,230,192,260,162,290,132,,,,
21,579,51,46,81,180,111,95,141,221,171,49,201,462,231,464,261,55,291,371,,,,
22,197,52,185,82,267,112,111,142,576,172,72,202,432,232,143,262,88,292,92,,,,
23,191,53,34,83,161,113,96,143,75,173,73,203,149,233,163,263,257,293,154,,,,
24,45,54,417,84,277,114,581,144,30,174,127,204,630,234,215,264,112,294,14,,,,
25,241,55,456,85,139,115,95,145,140,175,-2,205,27,235,220,265,505,295,301,,,,
26,232,56,177,86,57,116,119,146,45,176,29,206,640,236,252,266,478,296,130,,,,
27,146,57,99,87,90,117,480,147,23,177,306,207,179,237,49,267,294,297,24,,,,
28,78,58,55,88,84,118,31,148,306,178,113,208,84,238,579,268,673,298,224,,,,
29,499,59,197,89,559,119,178,149,165,179,35,209,485,239,380,269,563,299,145,,,,
30,209,60,195,90,91,120,117,150,44,180,85,210,184,240,73,270,172,300,174,,,,
Centre:,311001,SHRINIWAS,BAGARKA,"COLLEGE,",SHRINIWAS,BAGARKA,"MARG,",J.,B.,"NAGAR,",OPP.,KOHINOOR,"CONTINENTAL,",ANDHERI,"EAST,","MUMBAI,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
"400059,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,70,331,503,361,380,391,140,421,195,451,61,481,164,511,225,541,276,571,396,,,,
302,431,332,134,362,291,392,5,422,233,452,76,482,324,512,162,542,293,572,436,,,,
303,295,333,139,363,88,393,86,423,135,453,121,483,185,513,95,543,52,573,17,,,,
304,562,334,291,364,625,394,176,424,132,454,366,484,483,514,217,544,192,574,237,,,,
305,242,335,471,365,231,395,396,425,143,455,203,485,300,515,139,545,499,575,114,,,,
306,558,336,50,366,294,396,34,426,68,456,41,486,112,516,60,546,72,576,126,,,,
307,569,337,70,367,262,397,185,427,392,457,165,487,16,517,84,547,46,577,67,,,,
308,275,338,100,368,24,398,256,428,313,458,667,488,564,518,26,548,61,578,269,,,,
309,274,339,78,369,151,399,55,429,480,459,279,489,88,519,201,549,43,579,48,,,,
310,161,340,15,370,86,400,53,430,575,460,147,490,213,520,86,550,538,580,45,,,,
311,108,341,114,371,670,401,247,431,70,461,433,491,212,521,53,551,95,581,96,,,,
312,26,342,32,372,241,402,194,432,142,462,652,492,214,522,459,552,403,582,116,,,,
313,268,343,12,373,98,403,89,433,440,463,185,493,221,523,399,553,65,583,123,,,,
314,35,344,419,374,187,404,81,434,334,464,274,494,265,524,131,554,422,584,75,,,,
315,161,345,257,375,492,405,117,435,90,465,455,495,61,525,90,555,278,585,127,,,,
316,265,346,508,376,69,406,94,436,95,466,115,496,123,526,-21,556,205,586,289,,,,
317,348,347,101,377,220,407,282,437,65,467,235,497,59,527,208,557,424,587,356,,,,
318,374,348,119,378,151,408,343,438,403,468,39,498,474,528,90,558,48,588,165,,,,
319,35,349,528,379,100,409,590,439,149,469,45,499,25,529,314,559,140,589,126,,,,
320,243,350,389,380,371,410,386,440,239,470,334,500,329,530,274,560,277,590,92,,,,
321,543,351,187,381,186,411,44,441,70,471,75,501,387,531,130,561,33,591,229,,,,
322,458,352,114,382,83,412,239,442,125,472,40,502,156,532,319,562,24,592,65,,,,
323,218,353,111,383,120,413,22,443,351,473,292,503,150,533,134,563,56,593,353,,,,
324,15,354,521,384,272,414,126,444,115,474,80,504,141,534,380,564,97,594,155,,,,
325,320,355,120,385,82,415,224,445,252,475,321,505,354,535,450,565,587,595,160,,,,
326,346,356,76,386,575,416,86,446,325,476,353,506,486,536,50,566,152,596,19,,,,
327,52,357,305,387,500,417,92,447,42,477,90,507,141,537,479,567,90,597,463,,,,
328,320,358,40,388,405,418,232,448,612,478,193,508,366,538,67,568,162,598,136,,,,
329,259,359,-1,389,346,419,133,449,81,479,152,509,76,539,209,569,54,599,204,,,,
330,51,360,54,390,130,420,67,450,42,480,135,510,232,540,94,570,578,600,534,,,,
Centre:,311001,SHRINIWAS,BAGARKA,"COLLEGE,",SHRINIWAS,BAGARKA,"MARG,",J.,B.,"NAGAR,",OPP.,KOHINOOR,"CONTINENTAL,",ANDHERI,"EAST,","MUMBAI,",MAHARASHTRA,NEET,(UG),2024,Page,No.,3
"400059,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
