0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
HARYANA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,74,31,309,61,251,91,73,121,466,151,398,181,147,211,197,241,25,271,319,,,,,,
2,152,32,314,62,464,92,156,122,134,152,40,182,364,212,149,242,629,272,681,,,,,,
3,348,33,270,63,165,93,642,123,437,153,518,183,405,213,574,243,150,273,304,,,,,,
4,175,34,261,64,220,94,360,124,60,154,20,184,267,214,215,244,451,274,163,,,,,,
5,180,35,168,65,650,95,390,125,176,155,94,185,191,215,82,245,70,275,318,,,,,,
6,132,36,315,66,184,96,295,126,652,156,208,186,380,216,94,246,274,276,30,,,,,,
7,641,37,197,67,89,97,212,127,235,157,386,187,107,217,197,247,381,277,138,,,,,,
8,104,38,274,68,487,98,180,128,140,158,100,188,100,218,358,248,570,278,315,,,,,,
9,205,39,113,69,131,99,55,129,95,159,681,189,422,219,58,249,131,279,121,,,,,,
10,114,40,74,70,248,100,80,130,149,160,56,190,483,220,489,250,677,280,489,,,,,,
11,353,41,160,71,242,101,216,131,428,161,95,191,506,221,86,251,341,281,197,,,,,,
12,121,42,212,72,414,102,331,132,630,162,121,192,40,222,122,252,269,282,548,,,,,,
13,267,43,280,73,567,103,413,133,392,163,184,193,549,223,75,253,335,283,108,,,,,,
14,25,44,609,74,131,104,23,134,182,164,60,194,103,224,61,254,214,284,307,,,,,,
15,375,45,284,75,610,105,107,135,348,165,615,195,42,225,474,255,446,285,51,,,,,,
16,175,46,101,76,140,106,175,136,126,166,218,196,257,226,205,256,123,286,287,,,,,,
17,150,47,44,77,462,107,630,137,172,167,222,197,90,227,163,257,57,287,298,,,,,,
18,568,48,145,78,641,108,178,138,510,168,80,198,54,228,175,258,609,288,421,,,,,,
19,391,49,241,79,474,109,290,139,122,169,74,199,23,229,343,259,130,289,149,,,,,,
20,240,50,216,80,129,110,108,140,284,170,235,200,491,230,60,260,228,290,87,,,,,,
21,340,51,118,81,282,111,277,141,172,171,271,201,416,231,75,261,226,291,527,,,,,,
22,266,52,142,82,150,112,263,142,366,172,143,202,542,232,134,262,237,292,509,,,,,,
23,179,53,410,83,203,113,655,143,143,173,186,203,342,233,323,263,290,293,334,,,,,,
24,398,54,70,84,211,114,298,144,169,174,122,204,446,234,170,264,550,294,80,,,,,,
25,449,55,383,85,364,115,238,145,252,175,137,205,507,235,56,265,101,295,162,,,,,,
26,304,56,373,86,234,116,265,146,467,176,194,206,207,236,252,266,577,296,171,,,,,,
27,81,57,525,87,407,117,182,147,2,177,90,207,164,237,478,267,118,297,371,,,,,,
28,184,58,146,88,35,118,464,148,211,178,435,208,247,238,553,268,436,298,269,,,,,,
29,359,59,164,89,301,119,171,149,171,179,98,209,317,239,67,269,413,299,463,,,,,,
30,211,60,579,90,329,120,31,150,158,180,405,210,90,240,566,270,52,300,238,,,,,,
Centre:,230611,OM,STERLING,GLOBAL,UNIVERSITY,APPLIED,"SCIENCE,",NH-52,HISAR,-,CHANDIGARH,"HIGHWAY,",VPO,"JUGLAN,",DISTRICT,HISAR,",","HARYANA,","HISSAR,",NEET,(UG),2024,Page,No.,2
HARYANA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,
301,182,,,,,,,,,,,,,,,,,,,,,,,,
302,323,,,,,,,,,,,,,,,,,,,,,,,,
303,90,,,,,,,,,,,,,,,,,,,,,,,,
304,419,,,,,,,,,,,,,,,,,,,,,,,,
