0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,22,31,277,61,10,91,33,121,129,151,101,181,79,211,45,241,100,271,229,
2,65,32,285,62,24,92,67,122,168,152,60,182,180,212,147,242,161,272,347,
3,26,33,70,63,115,93,92,123,118,153,29,183,69,213,73,243,218,273,146,
4,55,34,632,64,356,94,51,124,54,154,122,184,40,214,190,244,235,274,110,
5,77,35,21,65,6,95,74,125,175,155,495,185,80,215,70,245,4,275,310,
6,176,36,87,66,245,96,190,126,10,156,56,186,96,216,56,246,136,276,298,
7,112,37,55,67,597,97,194,127,143,157,80,187,170,217,271,247,75,277,283,
8,41,38,37,68,226,98,101,128,389,158,155,188,53,218,-17,248,38,278,260,
9,71,39,266,69,70,99,102,129,135,159,529,189,226,219,127,249,130,279,213,
10,65,40,223,70,24,100,226,130,263,160,126,190,145,220,93,250,126,280,64,
11,295,41,251,71,101,101,113,131,134,161,40,191,116,221,24,251,61,281,45,
12,13,42,382,72,20,102,438,132,291,162,93,192,45,222,52,252,297,282,190,
13,305,43,247,73,38,103,274,133,34,163,38,193,122,223,106,253,121,283,34,
14,189,44,114,74,43,104,45,134,55,164,66,194,72,224,4,254,56,284,71,
15,202,45,73,75,209,105,464,135,156,165,-6,195,131,225,183,255,89,285,152,
16,84,46,202,76,90,106,40,136,21,166,509,196,94,226,19,256,216,286,96,
17,106,47,83,77,89,107,76,137,646,167,263,197,321,227,32,257,250,287,109,
18,65,48,8,78,63,108,33,138,65,168,56,198,485,228,185,258,120,288,-15,
19,505,49,49,79,28,109,331,139,185,169,230,199,54,229,156,259,55,289,246,
20,324,50,336,80,20,110,40,140,65,170,288,200,48,230,120,260,470,290,21,
21,150,51,285,81,116,111,234,141,229,171,180,201,55,231,35,261,24,291,6,
22,155,52,88,82,225,112,640,142,121,172,132,202,160,232,260,262,75,292,182,
23,205,53,222,83,40,113,195,143,311,173,105,203,110,233,60,263,145,293,69,
24,75,54,26,84,44,114,126,144,149,174,20,204,282,234,178,264,59,294,452,
25,297,55,52,85,253,115,40,145,28,175,145,205,204,235,218,265,97,295,297,
26,105,56,35,86,1,116,61,146,177,176,211,206,45,236,345,266,53,296,210,
27,66,57,98,87,78,117,498,147,61,177,540,207,122,237,106,267,32,297,63,
28,174,58,121,88,463,118,30,148,36,178,161,208,80,238,234,268,131,298,40,
29,90,59,2,89,124,119,35,149,50,179,110,209,28,239,35,269,94,299,81,
30,98,60,71,90,20,120,60,150,240,180,70,210,19,240,213,270,62,300,70,
Centre:,150403,MILLAT,TEACHERS,TRAINING,"COLLEGE,",MILLAT,TEACHERS,TRAINING,COLLEGE,STADIUM,ROAD,"MADHUBANI,","MADHUBANI,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,348,331,100,361,22,391,26,,,,,,,,,,,,,
302,102,332,54,362,93,392,58,,,,,,,,,,,,,
303,403,333,35,363,50,393,163,,,,,,,,,,,,,
304,45,334,173,364,180,394,215,,,,,,,,,,,,,
305,176,335,74,365,48,,,,,,,,,,,,,,,
306,-15,336,648,366,184,,,,,,,,,,,,,,,
307,145,337,42,367,461,,,,,,,,,,,,,,,
308,155,338,87,368,229,,,,,,,,,,,,,,,
309,32,339,287,369,105,,,,,,,,,,,,,,,
310,45,340,169,370,179,,,,,,,,,,,,,,,
311,52,341,103,371,18,,,,,,,,,,,,,,,
312,277,342,68,372,55,,,,,,,,,,,,,,,
313,227,343,18,373,210,,,,,,,,,,,,,,,
314,68,344,8,374,61,,,,,,,,,,,,,,,
315,139,345,50,375,9,,,,,,,,,,,,,,,
316,221,346,74,376,25,,,,,,,,,,,,,,,
317,374,347,124,377,42,,,,,,,,,,,,,,,
318,71,348,55,378,56,,,,,,,,,,,,,,,
319,110,349,663,379,80,,,,,,,,,,,,,,,
320,362,350,103,380,294,,,,,,,,,,,,,,,
321,88,351,33,381,105,,,,,,,,,,,,,,,
322,313,352,178,382,159,,,,,,,,,,,,,,,
323,108,353,87,383,199,,,,,,,,,,,,,,,
324,406,354,86,384,144,,,,,,,,,,,,,,,
325,84,355,230,385,148,,,,,,,,,,,,,,,
326,158,356,67,386,66,,,,,,,,,,,,,,,
327,218,357,57,387,41,,,,,,,,,,,,,,,
328,231,358,180,388,194,,,,,,,,,,,,,,,
329,204,359,56,389,133,,,,,,,,,,,,,,,
330,175,360,144,390,107,,,,,,,,,,,,,,,
