0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,83,31,80,61,101,91,267,121,74,151,123,181,65,211,547
2,148,32,301,62,-6,92,80,122,103,152,231,182,300,212,152
3,58,33,35,63,62,93,19,123,134,153,146,183,83,213,609
4,609,34,91,64,265,94,68,124,378,154,229,184,254,214,54
5,381,35,88,65,131,95,112,125,93,155,33,185,45,215,74
6,83,36,95,66,193,96,109,126,115,156,107,186,90,216,55
7,86,37,6,67,20,97,418,127,51,157,52,187,61,217,54
8,110,38,191,68,85,98,12,128,89,158,166,188,34,218,100
9,201,39,20,69,236,99,82,129,116,159,35,189,111,219,73
10,642,40,2,70,109,100,56,130,65,160,534,190,305,220,159
11,80,41,276,71,79,101,640,131,213,161,158,191,41,221,91
12,142,42,115,72,46,102,39,132,-1,162,109,192,64,222,80
13,378,43,156,73,342,103,49,133,24,163,511,193,124,223,57
14,96,44,228,74,90,104,311,134,17,164,33,194,95,224,106
15,96,45,325,75,29,105,15,135,399,165,30,195,206,225,50
16,58,46,107,76,87,106,89,136,44,166,67,196,73,226,136
17,256,47,86,77,143,107,118,137,70,167,112,197,66,227,67
18,119,48,28,78,288,108,8,138,123,168,288,198,71,228,70
19,236,49,86,79,560,109,90,139,252,169,178,199,49,229,70
20,682,50,31,80,313,110,65,140,75,170,63,200,103,,
21,60,51,218,81,76,111,109,141,60,171,67,201,9,,
22,109,52,292,82,384,112,48,142,185,172,369,202,82,,
23,82,53,75,83,343,113,474,143,60,173,168,203,74,,
24,41,54,31,84,267,114,305,144,127,174,148,204,31,,
25,13,55,175,85,208,115,16,145,68,175,67,205,183,,
26,63,56,192,86,120,116,99,146,416,176,282,206,85,,
27,171,57,98,87,88,117,228,147,100,177,105,207,83,,
28,220,58,49,88,137,118,629,148,55,178,172,208,262,,
29,9,59,271,89,646,119,592,149,310,179,597,209,77,,
30,116,60,255,90,149,120,127,150,70,180,305,210,78,,
