0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,361,31,486,61,571,91,165,121,113,151,167,181,162,211,357,241,458,271,259,,,
2,210,32,470,62,232,92,90,122,100,152,53,182,142,212,160,242,432,272,396,,,
3,104,33,192,63,79,93,146,123,159,153,288,183,196,213,573,243,80,273,253,,,
4,93,34,131,64,230,94,285,124,412,154,175,184,43,214,55,244,342,274,135,,,
5,339,35,527,65,125,95,136,125,354,155,544,185,631,215,142,245,87,275,502,,,
6,590,36,187,66,549,96,54,126,150,156,665,186,464,216,200,246,258,276,174,,,
7,214,37,155,67,254,97,427,127,155,157,154,187,602,217,512,247,320,277,403,,,
8,187,38,40,68,410,98,124,128,177,158,186,188,210,218,77,248,272,278,127,,,
9,163,39,203,69,101,99,222,129,130,159,321,189,159,219,198,249,194,279,228,,,
10,227,40,447,70,105,100,307,130,154,160,7,190,251,220,135,250,182,280,48,,,
11,391,41,115,71,201,101,71,131,180,161,187,191,312,221,154,251,148,281,59,,,
12,279,42,140,72,65,102,107,132,67,162,222,192,157,222,202,252,527,282,54,,,
13,63,43,171,73,181,103,149,133,90,163,647,193,77,223,50,253,461,283,602,,,
14,189,44,118,74,53,104,145,134,25,164,338,194,61,224,520,254,125,284,35,,,
15,402,45,155,75,274,105,350,135,496,165,353,195,431,225,120,255,166,285,91,,,
16,180,46,118,76,364,106,104,136,193,166,553,196,190,226,351,256,483,286,93,,,
17,94,47,184,77,183,107,278,137,252,167,305,197,302,227,540,257,234,287,334,,,
18,237,48,639,78,108,108,485,138,183,168,428,198,433,228,570,258,537,288,139,,,
19,78,49,164,79,615,109,221,139,208,169,258,199,164,229,560,259,572,289,76,,,
20,171,50,306,80,174,110,458,140,272,170,292,200,75,230,556,260,187,290,221,,,
21,225,51,339,81,246,111,355,141,377,171,483,201,549,231,103,261,40,291,171,,,
22,136,52,403,82,235,112,190,142,288,172,92,202,64,232,612,262,545,292,131,,,
23,167,53,238,83,54,113,339,143,151,173,81,203,339,233,571,263,115,293,220,,,
24,341,54,228,84,175,114,499,144,371,174,149,204,408,234,386,264,485,294,28,,,
25,27,55,80,85,181,115,368,145,191,175,564,205,152,235,133,265,86,295,382,,,
26,180,56,43,86,164,116,205,146,262,176,685,206,68,236,215,266,161,296,184,,,
27,199,57,145,87,111,117,385,147,102,177,90,207,9,237,379,267,607,297,134,,,
28,327,58,84,88,194,118,100,148,197,178,108,208,199,238,247,268,64,298,326,,,
29,244,59,145,89,204,119,88,149,271,179,192,209,152,239,57,269,500,299,167,,,
30,242,60,487,90,190,120,138,150,190,180,173,210,289,240,223,270,139,300,131,,,
Centre:,220202,ZEN,"SCHOOL,",II,MILE,STONE,BAKROL-,VADTAL,ROAD,BAKROL,NEAR,TULSI,PARTY,"PLOT,","ANAND,",GUJARAT,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,352,331,160,361,520,,,,,,,,,,,,,,,,,
302,134,332,462,362,514,,,,,,,,,,,,,,,,,
303,329,333,143,363,287,,,,,,,,,,,,,,,,,
304,185,334,440,364,138,,,,,,,,,,,,,,,,,
305,558,335,138,365,63,,,,,,,,,,,,,,,,,
306,377,336,625,366,65,,,,,,,,,,,,,,,,,
307,70,337,165,367,625,,,,,,,,,,,,,,,,,
308,182,338,389,368,491,,,,,,,,,,,,,,,,,
309,547,339,475,369,394,,,,,,,,,,,,,,,,,
310,176,340,309,370,269,,,,,,,,,,,,,,,,,
311,207,341,231,371,198,,,,,,,,,,,,,,,,,
312,364,342,221,372,124,,,,,,,,,,,,,,,,,
313,427,343,226,373,322,,,,,,,,,,,,,,,,,
314,80,344,280,374,404,,,,,,,,,,,,,,,,,
315,538,345,347,375,391,,,,,,,,,,,,,,,,,
316,124,346,572,376,392,,,,,,,,,,,,,,,,,
317,209,347,65,,,,,,,,,,,,,,,,,,,
318,158,348,434,,,,,,,,,,,,,,,,,,,
319,222,349,262,,,,,,,,,,,,,,,,,,,
320,274,350,188,,,,,,,,,,,,,,,,,,,
321,216,351,228,,,,,,,,,,,,,,,,,,,
322,631,352,159,,,,,,,,,,,,,,,,,,,
323,356,353,236,,,,,,,,,,,,,,,,,,,
324,437,354,398,,,,,,,,,,,,,,,,,,,
325,79,355,126,,,,,,,,,,,,,,,,,,,
326,400,356,517,,,,,,,,,,,,,,,,,,,
327,99,357,403,,,,,,,,,,,,,,,,,,,
328,595,358,233,,,,,,,,,,,,,,,,,,,
329,140,359,54,,,,,,,,,,,,,,,,,,,
330,308,360,285,,,,,,,,,,,,,,,,,,,
