0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,29,31,204,61,154,91,297,121,482,151,180,181,168,211,149
2,154,32,300,62,75,92,205,122,80,152,187,182,6,212,279
3,105,33,354,63,646,93,236,123,516,153,313,183,153,213,444
4,358,34,81,64,112,94,45,124,149,154,355,184,71,214,267
5,378,35,65,65,61,95,42,125,441,155,410,185,165,215,439
6,70,36,401,66,35,96,334,126,245,156,494,186,397,216,135
7,161,37,153,67,282,97,370,127,168,157,452,187,189,217,369
8,100,38,59,68,222,98,435,128,401,158,89,188,75,218,45
9,101,39,114,69,203,99,243,129,518,159,114,189,277,219,509
10,484,40,79,70,225,100,347,130,273,160,384,190,509,220,103
11,30,41,288,71,94,101,166,131,137,161,207,191,65,221,451
12,339,42,420,72,184,102,142,132,393,162,40,192,194,222,50
13,435,43,47,73,14,103,109,133,493,163,146,193,100,223,435
14,29,44,489,74,132,104,92,134,149,164,142,194,117,224,326
15,116,45,110,75,273,105,90,135,128,165,675,195,305,225,266
16,65,46,281,76,62,106,486,136,586,166,36,196,116,226,120
17,61,47,130,77,136,107,238,137,162,167,60,197,191,227,64
18,398,48,170,78,296,108,20,138,94,168,454,198,52,228,316
19,134,49,70,79,290,109,325,139,77,169,153,199,66,229,43
20,71,50,34,80,194,110,160,140,158,170,125,200,500,230,96
21,87,51,75,81,85,111,90,141,270,171,44,201,124,231,313
22,345,52,156,82,90,112,307,142,352,172,369,202,88,232,113
23,49,53,314,83,69,113,350,143,326,173,25,203,264,233,240
24,83,54,310,84,626,114,207,144,181,174,155,204,548,,
25,239,55,102,85,224,115,193,145,70,175,73,205,244,,
26,379,56,300,86,55,116,308,146,493,176,82,206,173,,
27,75,57,18,87,325,117,98,147,311,177,461,207,493,,
28,76,58,423,88,133,118,245,148,449,178,168,208,391,,
29,380,59,496,89,103,119,105,149,178,179,466,209,102,,
30,349,60,326,90,439,120,213,150,75,180,63,210,80,,
