0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
618,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
