0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
"GUJARAT,","VADODARA,",GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,417,31,372,61,43,91,412,121,59,151,224,181,539,211,385,241,75,271,252,,,,,,,,,
2,209,32,669,62,62,92,264,122,98,152,610,182,164,212,129,242,121,272,170,,,,,,,,,
3,295,33,214,63,479,93,51,123,212,153,63,183,54,213,358,243,120,273,181,,,,,,,,,
4,235,34,48,64,620,94,115,124,287,154,247,184,679,214,146,244,228,274,300,,,,,,,,,
5,53,35,216,65,258,95,445,125,130,155,352,185,114,215,82,245,192,275,316,,,,,,,,,
6,233,36,143,66,520,96,85,126,162,156,214,186,324,216,700,246,290,276,442,,,,,,,,,
7,461,37,206,67,459,97,203,127,149,157,445,187,142,217,347,247,368,277,171,,,,,,,,,
8,528,38,146,68,275,98,48,128,485,158,277,188,172,218,603,248,324,278,113,,,,,,,,,
9,464,39,284,69,578,99,297,129,318,159,337,189,403,219,42,249,191,279,486,,,,,,,,,
10,93,40,410,70,369,100,102,130,193,160,340,190,439,220,235,250,617,280,171,,,,,,,,,
11,361,41,481,71,157,101,319,131,273,161,679,191,83,221,139,251,307,281,121,,,,,,,,,
12,125,42,285,72,161,102,137,132,568,162,124,192,164,222,462,252,279,282,494,,,,,,,,,
13,406,43,30,73,138,103,160,133,204,163,554,193,588,223,181,253,715,283,168,,,,,,,,,
14,636,44,157,74,143,104,497,134,492,164,86,194,120,224,179,254,242,284,227,,,,,,,,,
15,564,45,452,75,619,105,187,135,103,165,158,195,400,225,141,255,238,285,323,,,,,,,,,
16,697,46,206,76,131,106,194,136,237,166,319,196,242,226,384,256,645,286,159,,,,,,,,,
17,476,47,340,77,334,107,170,137,82,167,535,197,205,227,124,257,444,287,70,,,,,,,,,
18,210,48,547,78,199,108,190,138,51,168,640,198,295,228,617,258,416,288,647,,,,,,,,,
19,652,49,307,79,333,109,-3,139,476,169,310,199,140,229,365,259,249,289,389,,,,,,,,,
20,149,50,580,80,420,110,126,140,259,170,524,200,485,230,371,260,343,290,229,,,,,,,,,
21,139,51,395,81,461,111,149,141,324,171,93,201,100,231,236,261,377,291,474,,,,,,,,,
22,197,52,388,82,399,112,135,142,216,172,50,202,91,232,662,262,315,292,292,,,,,,,,,
23,74,53,73,83,190,113,529,143,363,173,202,203,372,233,210,263,501,293,352,,,,,,,,,
24,32,54,262,84,206,114,276,144,91,174,280,204,376,234,113,264,89,294,304,,,,,,,,,
25,637,55,365,85,264,115,271,145,326,175,322,205,290,235,319,265,388,295,387,,,,,,,,,
26,605,56,137,86,165,116,270,146,269,176,29,206,223,236,632,266,84,296,606,,,,,,,,,
27,491,57,315,87,364,117,514,147,588,177,63,207,99,237,226,267,175,297,174,,,,,,,,,
28,243,58,110,88,149,118,184,148,409,178,87,208,167,238,260,268,114,298,182,,,,,,,,,
29,93,59,420,89,133,119,273,149,97,179,39,209,576,239,118,269,347,299,388,,,,,,,,,
30,302,60,248,90,662,120,125,150,102,180,246,210,243,240,224,270,367,300,591,,,,,,,,,
Centre:,220905,GUJARAT,PUB,SCH,SBG,CAMPUS,PLOT,NO1,VADODARA,"GUJ,",GUJARAT,PUBLIC,SCHOOL,SBG,CAMPUS,PLOT,NO.1,NR,CHANNI,TOL,NAKA,VADODARA,NEET,(UG),2024,Page,No.,2
"GUJARAT,","VADODARA,",GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,261,331,486,361,494,391,395,421,89,451,456,,,,,,,,,,,,,,,,,
302,493,332,323,362,563,392,343,422,595,452,138,,,,,,,,,,,,,,,,,
303,506,333,547,363,352,393,214,423,536,453,685,,,,,,,,,,,,,,,,,
304,111,334,83,364,211,394,686,424,92,454,243,,,,,,,,,,,,,,,,,
305,149,335,473,365,305,395,368,425,81,455,181,,,,,,,,,,,,,,,,,
306,384,336,682,366,414,396,604,426,59,456,262,,,,,,,,,,,,,,,,,
307,155,337,428,367,123,397,475,427,227,457,633,,,,,,,,,,,,,,,,,
308,172,338,56,368,414,398,82,428,223,458,88,,,,,,,,,,,,,,,,,
309,553,339,584,369,90,399,110,429,371,459,229,,,,,,,,,,,,,,,,,
310,405,340,198,370,244,400,670,430,154,460,247,,,,,,,,,,,,,,,,,
311,56,341,569,371,133,401,65,431,59,461,520,,,,,,,,,,,,,,,,,
312,148,342,270,372,419,402,156,432,96,462,259,,,,,,,,,,,,,,,,,
313,145,343,200,373,152,403,129,433,131,463,391,,,,,,,,,,,,,,,,,
314,588,344,60,374,262,404,131,434,292,464,72,,,,,,,,,,,,,,,,,
315,511,345,575,375,548,405,268,435,188,465,595,,,,,,,,,,,,,,,,,
316,155,346,537,376,31,406,144,436,203,466,265,,,,,,,,,,,,,,,,,
317,534,347,420,377,111,407,156,437,112,467,165,,,,,,,,,,,,,,,,,
318,203,348,116,378,128,408,85,438,589,,,,,,,,,,,,,,,,,,,
319,625,349,460,379,56,409,584,439,331,,,,,,,,,,,,,,,,,,,
320,562,350,320,380,535,410,355,440,653,,,,,,,,,,,,,,,,,,,
321,352,351,327,381,187,411,459,441,229,,,,,,,,,,,,,,,,,,,
322,366,352,560,382,452,412,176,442,212,,,,,,,,,,,,,,,,,,,
323,197,353,444,383,83,413,104,443,101,,,,,,,,,,,,,,,,,,,
324,157,354,252,384,395,414,168,444,243,,,,,,,,,,,,,,,,,,,
325,291,355,194,385,378,415,614,445,169,,,,,,,,,,,,,,,,,,,
326,586,356,567,386,461,416,129,446,60,,,,,,,,,,,,,,,,,,,
327,446,357,277,387,164,417,175,447,48,,,,,,,,,,,,,,,,,,,
328,96,358,403,388,514,418,580,448,225,,,,,,,,,,,,,,,,,,,
329,71,359,241,389,500,419,550,449,380,,,,,,,,,,,,,,,,,,,
330,75,360,317,390,154,420,367,450,57,,,,,,,,,,,,,,,,,,,
