0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"SILIGURI,",WEST,BENGAL,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,273,31,66,61,187,91,120,121,79,151,453,181,396,211,261,241,662,271,61,,,,,,
2,296,32,327,62,510,92,223,122,33,152,208,182,187,212,84,242,66,272,521,,,,,,
3,61,33,100,63,37,93,358,123,131,153,228,183,252,213,199,243,141,273,79,,,,,,
4,136,34,86,64,459,94,290,124,240,154,262,184,222,214,24,244,70,274,89,,,,,,
5,437,35,415,65,168,95,219,125,155,155,123,185,266,215,203,245,107,275,152,,,,,,
6,36,36,305,66,180,96,191,126,159,156,179,186,116,216,133,246,164,276,115,,,,,,
7,259,37,241,67,463,97,150,127,230,157,279,187,24,217,559,247,62,277,244,,,,,,
8,264,38,150,68,184,98,68,128,133,158,598,188,154,218,29,248,501,278,614,,,,,,
9,245,39,271,69,154,99,449,129,117,159,80,189,685,219,256,249,82,279,415,,,,,,
10,110,40,59,70,285,100,15,130,174,160,184,190,45,220,503,250,532,280,128,,,,,,
11,19,41,379,71,103,101,10,131,366,161,248,191,573,221,321,251,229,281,37,,,,,,
12,55,42,344,72,130,102,135,132,85,162,249,192,592,222,189,252,514,282,484,,,,,,
13,296,43,238,73,117,103,169,133,90,163,123,193,110,223,168,253,126,283,124,,,,,,
14,94,44,150,74,577,104,113,134,242,164,200,194,50,224,77,254,266,284,46,,,,,,
15,556,45,329,75,135,105,191,135,436,165,617,195,119,225,91,255,91,285,167,,,,,,
16,120,46,55,76,139,106,522,136,663,166,457,196,20,226,568,256,151,286,169,,,,,,
17,245,47,200,77,117,107,337,137,71,167,50,197,256,227,486,257,294,287,144,,,,,,
18,31,48,150,78,31,108,109,138,127,168,441,198,322,228,432,258,333,288,546,,,,,,
19,273,49,407,79,74,109,306,139,5,169,7,199,458,229,140,259,146,289,127,,,,,,
20,150,50,113,80,139,110,82,140,101,170,185,200,556,230,72,260,619,290,273,,,,,,
21,104,51,461,81,466,111,211,141,70,171,288,201,25,231,291,261,152,291,36,,,,,,
22,63,52,90,82,191,112,265,142,170,172,438,202,285,232,80,262,157,292,107,,,,,,
23,73,53,96,83,279,113,517,143,160,173,261,203,95,233,410,263,84,293,637,,,,,,
24,246,54,146,84,335,114,186,144,262,174,72,204,11,234,227,264,101,294,550,,,,,,
25,68,55,16,85,160,115,166,145,203,175,500,205,216,235,213,265,183,295,75,,,,,,
26,51,56,45,86,231,116,258,146,111,176,53,206,65,236,498,266,176,296,120,,,,,,
27,58,57,324,87,387,117,532,147,564,177,223,207,54,237,196,267,175,297,273,,,,,,
28,35,58,529,88,241,118,127,148,168,178,125,208,110,238,292,268,363,298,670,,,,,,
29,267,59,37,89,92,119,245,149,468,179,476,209,55,239,234,269,487,299,180,,,,,,
30,428,60,112,90,115,120,48,150,615,180,94,210,110,240,74,270,215,300,91,,,,,,
Centre:,460904,TECHNO,INDIA,GROUP,PUBLIC,SCHOOL,"SLG,",S.I.T.,CAMPUS,HILL,CART,ROAD,P.O.,SUKNA,CITY-SILIGURI,DIST-DARJEELING,WEST,BENGAL,"PIN-734009,",NEET,(UG),2024,Page,No.,2
"SILIGURI,",WEST,BENGAL,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,304,331,95,361,199,391,420,421,72,451,538,481,392,511,150,541,106,571,95,,,,,,
302,169,332,470,362,235,392,45,422,101,452,306,482,130,512,196,542,80,572,531,,,,,,
303,202,333,103,363,403,393,351,423,419,453,309,483,228,513,268,543,55,573,470,,,,,,
304,115,334,125,364,250,394,117,424,391,454,139,484,80,514,234,544,376,574,196,,,,,,
305,123,335,209,365,85,395,91,425,638,455,129,485,58,515,225,545,158,575,318,,,,,,
306,577,336,100,366,146,396,464,426,127,456,107,486,105,516,118,546,551,576,73,,,,,,
307,22,337,63,367,77,397,614,427,560,457,61,487,277,517,99,547,538,577,210,,,,,,
308,226,338,46,368,267,398,660,428,196,458,139,488,415,518,209,548,70,578,76,,,,,,
309,161,339,174,369,247,399,175,429,530,459,75,489,616,519,74,549,149,579,168,,,,,,
310,519,340,295,370,89,400,53,430,292,460,156,490,129,520,54,550,154,580,307,,,,,,
311,30,341,134,371,13,401,472,431,127,461,44,491,198,521,300,551,148,581,392,,,,,,
312,105,342,11,372,129,402,486,432,89,462,79,492,121,522,54,552,209,582,105,,,,,,
313,265,343,335,373,137,403,82,433,646,463,514,493,89,523,44,553,168,583,45,,,,,,
314,200,344,222,374,96,404,254,434,27,464,245,494,152,524,179,554,392,,,,,,,,
315,435,345,70,375,80,405,106,435,340,465,191,495,494,525,258,555,70,,,,,,,,
316,52,346,143,376,182,406,404,436,268,466,181,496,110,526,209,556,630,,,,,,,,
317,245,347,158,377,168,407,127,437,140,467,77,497,35,527,218,557,90,,,,,,,,
318,129,348,306,378,136,408,76,438,521,468,130,498,161,528,94,558,545,,,,,,,,
319,150,349,582,379,130,409,112,439,136,469,83,499,164,529,68,559,70,,,,,,,,
320,143,350,147,380,156,410,176,440,128,470,203,500,40,530,209,560,100,,,,,,,,
321,50,351,117,381,41,411,316,441,98,471,535,501,92,531,85,561,230,,,,,,,,
322,26,352,213,382,119,412,64,442,57,472,40,502,230,532,471,562,513,,,,,,,,
323,129,353,54,383,70,413,256,443,112,473,156,503,122,533,387,563,249,,,,,,,,
324,68,354,153,384,111,414,238,444,81,474,401,504,186,534,497,564,79,,,,,,,,
325,89,355,606,385,240,415,135,445,260,475,77,505,161,535,59,565,28,,,,,,,,
326,301,356,363,386,80,416,352,446,135,476,554,506,145,536,187,566,148,,,,,,,,
327,473,357,194,387,106,417,550,447,59,477,203,507,110,537,290,567,163,,,,,,,,
328,170,358,188,388,204,418,268,448,145,478,215,508,229,538,60,568,119,,,,,,,,
329,76,359,313,389,148,419,331,449,321,479,147,509,140,539,164,569,560,,,,,,,,
330,240,360,343,390,77,420,215,450,531,480,72,510,524,540,94,570,44,,,,,,,,
