0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TAMIL,NADU,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,254,31,531,61,132,91,82,121,121,151,563,181,302,211,374
2,478,32,51,62,135,92,29,122,232,152,123,182,62,212,239
3,446,33,176,63,140,93,451,123,567,153,253,183,501,213,155
4,99,34,246,64,365,94,290,124,135,154,77,184,29,214,282
5,139,35,255,65,289,95,133,125,25,155,180,185,50,215,77
6,501,36,72,66,75,96,48,126,154,156,280,186,405,216,305
7,354,37,264,67,327,97,254,127,61,157,128,187,95,217,130
8,55,38,79,68,14,98,304,128,461,158,55,188,98,218,610
9,516,39,314,69,126,99,351,129,107,159,288,189,110,219,104
10,171,40,132,70,545,100,61,130,63,160,67,190,663,220,197
11,34,41,94,71,110,101,71,131,105,161,73,191,105,221,73
12,94,42,37,72,150,102,526,132,396,162,46,192,50,222,403
13,214,43,80,73,111,103,34,133,110,163,159,193,509,223,374
14,104,44,139,74,349,104,178,134,56,164,249,194,145,224,91
15,22,45,195,75,316,105,133,135,66,165,330,195,40,225,364
16,58,46,123,76,100,106,393,136,171,166,429,196,381,226,94
17,327,47,67,77,83,107,70,137,537,167,60,197,69,227,138
18,335,48,297,78,81,108,325,138,253,168,480,198,212,228,104
19,55,49,67,79,106,109,320,139,447,169,223,199,357,229,296
20,144,50,88,80,362,110,160,140,66,170,489,200,35,230,160
21,80,51,84,81,344,111,21,141,323,171,275,201,154,231,183
22,132,52,57,82,189,112,123,142,172,172,468,202,444,,
23,380,53,267,83,393,113,145,143,11,173,145,203,251,,
24,508,54,75,84,250,114,374,144,209,174,129,204,154,,
25,346,55,144,85,130,115,462,145,77,175,153,205,269,,
26,268,56,96,86,90,116,264,146,271,176,47,206,225,,
27,190,57,105,87,101,117,105,147,67,177,618,207,101,,
28,123,58,182,88,141,118,263,148,488,178,43,208,314,,
29,356,59,268,89,453,119,249,149,90,179,70,209,34,,
30,245,60,574,90,95,120,480,150,84,180,110,210,328,,
