0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,85,31,203,61,116,91,560,121,191,151,185,181,70,211,119,241,60,271,110
2,475,32,20,62,45,92,449,122,117,152,161,182,230,212,74,242,251,272,34
3,30,33,452,63,51,93,274,123,65,153,110,183,35,213,84,243,95,273,54
4,160,34,360,64,172,94,76,124,26,154,332,184,20,214,314,244,214,274,111
5,114,35,275,65,85,95,213,125,72,155,100,185,359,215,473,245,161,275,281
6,147,36,113,66,27,96,62,126,20,156,52,186,41,216,68,246,109,276,91
7,175,37,44,67,44,97,51,127,150,157,405,187,29,217,129,247,47,277,422
8,82,38,179,68,149,98,200,128,16,158,97,188,68,218,494,248,494,278,416
9,238,39,153,69,541,99,95,129,78,159,-19,189,118,219,86,249,91,279,170
10,71,40,145,70,242,100,303,130,105,160,226,190,101,220,198,250,47,280,52
11,106,41,309,71,248,101,103,131,75,161,101,191,5,221,170,251,118,281,283
12,189,42,576,72,8,102,617,132,222,162,152,192,118,222,66,252,105,282,417
13,41,43,93,73,10,103,22,133,256,163,427,193,138,223,630,253,57,283,82
14,35,44,366,74,96,104,311,134,389,164,66,194,179,224,69,254,535,284,299
15,433,45,342,75,84,105,128,135,337,165,39,195,190,225,81,255,44,285,139
16,340,46,77,76,21,106,56,136,48,166,102,196,54,226,59,256,54,286,65
17,119,47,81,77,106,107,513,137,67,167,16,197,54,227,50,257,106,287,152
18,295,48,92,78,118,108,214,138,127,168,112,198,61,228,241,258,271,288,126
19,119,49,470,79,204,109,169,139,630,169,691,199,313,229,12,259,378,289,100
20,3,50,272,80,283,110,156,140,126,170,102,200,66,230,75,260,230,290,76
21,41,51,48,81,0,111,70,141,85,171,289,201,73,231,132,261,98,291,2
22,111,52,21,82,41,112,113,142,50,172,42,202,51,232,62,262,225,292,194
23,46,53,182,83,200,113,430,143,82,173,40,203,95,233,142,263,85,293,206
24,118,54,44,84,310,114,349,144,503,174,395,204,363,234,38,264,24,294,108
25,397,55,210,85,427,115,42,145,85,175,67,205,296,235,70,265,140,295,270
26,60,56,319,86,80,116,26,146,182,176,414,206,74,236,322,266,440,296,189
27,20,57,123,87,138,117,41,147,80,177,388,207,73,237,79,267,264,297,90
28,218,58,168,88,591,118,69,148,62,178,76,208,40,238,50,268,604,298,252
29,27,59,134,89,12,119,116,149,32,179,372,209,379,239,347,269,246,299,58
30,308,60,23,90,97,120,57,150,101,180,105,210,384,240,172,270,104,300,29
Centre:,312801,ABHINAV,ENGLISH,"SCHOOL,",BHANU,"NAGAR,DHARASHIV,","OSMANABAD,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,375,331,120,361,401,391,246,421,610,451,347,,,,,,,,
302,475,332,98,362,201,392,329,422,144,452,47,,,,,,,,
303,113,333,31,363,99,393,102,423,79,453,437,,,,,,,,
304,36,334,133,364,76,394,120,424,129,454,260,,,,,,,,
305,165,335,148,365,542,395,77,425,31,455,-11,,,,,,,,
306,64,336,143,366,333,396,246,426,52,456,81,,,,,,,,
307,204,337,60,367,259,397,120,427,96,457,18,,,,,,,,
308,135,338,59,368,110,398,94,428,321,458,137,,,,,,,,
309,18,339,166,369,59,399,159,429,12,459,148,,,,,,,,
310,74,340,78,370,67,400,114,430,209,460,58,,,,,,,,
311,50,341,258,371,18,401,93,431,70,461,15,,,,,,,,
312,430,342,73,372,190,402,61,432,170,462,24,,,,,,,,
313,73,343,71,373,141,403,124,433,145,463,112,,,,,,,,
314,225,344,62,374,353,404,313,434,100,464,167,,,,,,,,
315,291,345,44,375,500,405,390,435,390,465,87,,,,,,,,
316,71,346,105,376,98,406,122,436,84,466,170,,,,,,,,
317,81,347,16,377,85,407,125,437,268,467,57,,,,,,,,
318,137,348,37,378,135,408,73,438,77,468,460,,,,,,,,
319,127,349,539,379,165,409,53,439,94,469,482,,,,,,,,
320,80,350,201,380,189,410,112,440,127,470,80,,,,,,,,
321,75,351,318,381,135,411,92,441,138,471,333,,,,,,,,
322,73,352,93,382,183,412,548,442,25,472,320,,,,,,,,
323,131,353,51,383,30,413,91,443,281,,,,,,,,,,
324,64,354,208,384,56,414,141,444,206,,,,,,,,,,
325,128,355,174,385,42,415,29,445,145,,,,,,,,,,
326,90,356,207,386,15,416,623,446,160,,,,,,,,,,
327,437,357,193,387,507,417,239,447,251,,,,,,,,,,
328,103,358,93,388,168,418,2,448,33,,,,,,,,,,
329,337,359,221,389,44,419,122,449,410,,,,,,,,,,
330,424,360,309,390,69,420,206,450,303,,,,,,,,,,
