0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,309,31,320,61,400,91,385,121,170,151,113,181,172,211,313,241,372,271,66,,,,,
2,42,32,420,62,60,92,271,122,122,152,521,182,204,212,50,242,107,272,390,,,,,
3,323,33,523,63,399,93,50,123,329,153,372,183,105,213,243,243,80,273,69,,,,,
4,46,34,133,64,75,94,181,124,54,154,553,184,102,214,88,244,51,274,35,,,,,
5,473,35,199,65,323,95,51,125,48,155,212,185,48,215,652,245,41,275,151,,,,,
6,85,36,548,66,300,96,388,126,95,156,255,186,194,216,125,246,605,276,155,,,,,
7,225,37,496,67,199,97,28,127,565,157,108,187,283,217,164,247,135,277,453,,,,,
8,131,38,54,68,29,98,174,128,465,158,645,188,171,218,44,248,489,278,90,,,,,
9,548,39,289,69,372,99,592,129,123,159,133,189,280,219,4,249,206,279,608,,,,,
10,234,40,186,70,120,100,62,130,329,160,86,190,464,220,94,250,117,280,395,,,,,
11,608,41,165,71,516,101,438,131,110,161,107,191,148,221,248,251,243,281,219,,,,,
12,593,42,137,72,209,102,289,132,170,162,45,192,506,222,562,252,397,282,244,,,,,
13,100,43,156,73,379,103,113,133,80,163,105,193,30,223,198,253,295,283,268,,,,,
14,440,44,160,74,105,104,295,134,25,164,129,194,42,224,305,254,226,284,236,,,,,
15,79,45,564,75,163,105,673,135,175,165,140,195,78,225,100,255,169,285,38,,,,,
16,102,46,74,76,147,106,95,136,31,166,295,196,66,226,253,256,125,286,155,,,,,
17,647,47,357,77,91,107,208,137,194,167,135,197,271,227,25,257,131,287,64,,,,,
18,205,48,105,78,368,108,91,138,330,168,394,198,41,228,573,258,438,288,25,,,,,
19,161,49,32,79,70,109,352,139,681,169,144,199,40,229,177,259,319,289,297,,,,,
20,328,50,277,80,207,110,68,140,204,170,346,200,193,230,112,260,102,290,156,,,,,
21,215,51,289,81,105,111,423,141,161,171,499,201,205,231,235,261,487,291,233,,,,,
22,487,52,69,82,120,112,98,142,417,172,225,202,100,232,125,262,117,292,36,,,,,
23,135,53,250,83,521,113,20,143,188,173,98,203,55,233,167,263,583,293,61,,,,,
24,70,54,388,84,454,114,506,144,90,174,244,204,463,234,430,264,342,294,277,,,,,
25,210,55,645,85,79,115,219,145,126,175,269,205,404,235,213,265,203,295,181,,,,,
26,342,56,167,86,305,116,480,146,707,176,254,206,51,236,256,266,458,296,610,,,,,
27,152,57,166,87,122,117,214,147,200,177,50,207,341,237,444,267,70,297,619,,,,,
28,57,58,192,88,152,118,462,148,-3,178,308,208,295,238,496,268,572,298,685,,,,,
29,145,59,325,89,97,119,182,149,73,179,218,209,79,239,77,269,111,299,98,,,,,
30,161,60,157,90,266,120,113,150,62,180,117,210,317,240,103,270,234,300,519,,,,,
Centre:,300212,MISS,HILL,HIGHER,SEC,"SCHOOL,",MAHARANI,LAXMI,BAI,"COLONY,","PADAV,","LASHKAR,","GWALIOR,",MADHYA,"PRADESH,","GWALIOR,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,25,331,333,361,12,391,110,421,88,451,210,,,,,,,,,,,,,
302,247,332,265,362,155,392,456,422,256,452,242,,,,,,,,,,,,,
303,279,333,275,363,411,393,94,423,463,453,119,,,,,,,,,,,,,
304,544,334,209,364,44,394,469,424,103,454,152,,,,,,,,,,,,,
305,245,335,438,365,452,395,281,425,75,455,213,,,,,,,,,,,,,
306,140,336,609,366,526,396,176,426,225,456,117,,,,,,,,,,,,,
307,110,337,576,367,106,397,198,427,147,457,48,,,,,,,,,,,,,
308,550,338,283,368,72,398,69,428,626,458,346,,,,,,,,,,,,,
309,561,339,625,369,298,399,335,429,83,459,241,,,,,,,,,,,,,
310,310,340,30,370,452,400,479,430,53,460,65,,,,,,,,,,,,,
311,74,341,101,371,73,401,508,431,290,461,419,,,,,,,,,,,,,
312,30,342,241,372,334,402,432,432,113,462,175,,,,,,,,,,,,,
313,435,343,174,373,383,403,60,433,509,463,126,,,,,,,,,,,,,
314,281,344,202,374,45,404,423,434,170,464,132,,,,,,,,,,,,,
315,78,345,261,375,239,405,74,435,345,465,560,,,,,,,,,,,,,
316,159,346,106,376,48,406,505,436,352,,,,,,,,,,,,,,,
317,533,347,62,377,480,407,451,437,73,,,,,,,,,,,,,,,
318,125,348,130,378,21,408,218,438,204,,,,,,,,,,,,,,,
319,278,349,248,379,97,409,570,439,134,,,,,,,,,,,,,,,
320,329,350,261,380,75,410,70,440,35,,,,,,,,,,,,,,,
321,71,351,249,381,200,411,406,441,78,,,,,,,,,,,,,,,
322,143,352,152,382,182,412,66,442,122,,,,,,,,,,,,,,,
323,115,353,572,383,99,413,262,443,403,,,,,,,,,,,,,,,
324,322,354,480,384,414,414,569,444,223,,,,,,,,,,,,,,,
325,12,355,296,385,154,415,148,445,120,,,,,,,,,,,,,,,
326,84,356,198,386,489,416,65,446,277,,,,,,,,,,,,,,,
327,153,357,443,387,110,417,137,447,63,,,,,,,,,,,,,,,
328,169,358,516,388,119,418,112,448,382,,,,,,,,,,,,,,,
329,81,359,190,389,267,419,124,449,605,,,,,,,,,,,,,,,
330,429,360,55,390,258,420,245,450,390,,,,,,,,,,,,,,,
