0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
OFFICE,"JHUNJHUNU,","JHUNJHUNU,",RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
1,132,31,612,61,250,91,284,121,620,151,80,181,110,211,113,241,266,271,177,,,,,,,,,,
2,315,32,142,62,101,92,38,122,532,152,382,182,102,212,254,242,230,272,169,,,,,,,,,,
3,537,33,197,63,540,93,311,123,200,153,345,183,211,213,675,243,212,273,266,,,,,,,,,,
4,268,34,428,64,60,94,400,124,43,154,479,184,428,214,80,244,377,274,361,,,,,,,,,,
5,89,35,116,65,108,95,227,125,25,155,211,185,387,215,560,245,645,275,237,,,,,,,,,,
6,51,36,40,66,632,96,302,126,215,156,285,186,34,216,239,246,281,276,613,,,,,,,,,,
7,206,37,128,67,250,97,240,127,23,157,45,187,98,217,149,247,435,277,395,,,,,,,,,,
8,538,38,38,68,322,98,131,128,280,158,146,188,122,218,131,248,92,278,347,,,,,,,,,,
9,194,39,95,69,47,99,51,129,81,159,111,189,451,219,172,249,196,279,488,,,,,,,,,,
10,460,40,149,70,395,100,652,130,73,160,123,190,305,220,100,250,324,280,10,,,,,,,,,,
11,459,41,630,71,422,101,265,131,75,161,493,191,307,221,11,251,170,281,233,,,,,,,,,,
12,261,42,139,72,292,102,120,132,246,162,225,192,528,222,159,252,476,282,141,,,,,,,,,,
13,201,43,472,73,25,103,336,133,308,163,535,193,285,223,174,253,113,283,319,,,,,,,,,,
14,379,44,187,74,83,104,65,134,205,164,455,194,564,224,564,254,484,284,265,,,,,,,,,,
15,95,45,23,75,118,105,336,135,467,165,524,195,229,225,243,255,45,285,40,,,,,,,,,,
16,258,46,284,76,140,106,271,136,198,166,490,196,213,226,70,256,170,286,110,,,,,,,,,,
17,456,47,191,77,62,107,106,137,143,167,245,197,83,227,78,257,153,287,530,,,,,,,,,,
18,134,48,51,78,95,108,347,138,237,168,75,198,158,228,90,258,66,288,215,,,,,,,,,,
19,346,49,447,79,357,109,252,139,158,169,74,199,100,229,412,259,233,289,356,,,,,,,,,,
20,449,50,253,80,35,110,29,140,481,170,402,200,199,230,75,260,680,290,214,,,,,,,,,,
21,201,51,239,81,340,111,198,141,603,171,68,201,451,231,121,261,234,291,168,,,,,,,,,,
22,70,52,439,82,195,112,189,142,205,172,55,202,175,232,135,262,101,292,23,,,,,,,,,,
23,507,53,160,83,710,113,450,143,577,173,133,203,144,233,493,263,131,293,334,,,,,,,,,,
24,224,54,77,84,26,114,68,144,267,174,640,204,177,234,290,264,366,294,139,,,,,,,,,,
25,76,55,63,85,218,115,288,145,616,175,427,205,37,235,169,265,81,295,449,,,,,,,,,,
26,51,56,535,86,90,116,206,146,34,176,120,206,174,236,351,266,60,296,65,,,,,,,,,,
27,131,57,72,87,105,117,235,147,20,177,121,207,545,237,48,267,502,297,344,,,,,,,,,,
28,135,58,80,88,18,118,299,148,210,178,215,208,256,238,193,268,311,298,139,,,,,,,,,,
29,90,59,52,89,171,119,148,149,65,179,288,209,97,239,81,269,153,299,230,,,,,,,,,,
30,219,60,386,90,290,120,366,150,67,180,234,210,20,240,355,270,90,300,160,,,,,,,,,,
Centre:,391803,SAHEED,COLONEL,JP,JANU,GOVT,ADARSH,SR,SEC,SCHOOL,"JHUNJHUNU,",SAHEED,COLONEL,JP,JANU,GOVT,ADARSH,SR,SEC,SCHOOL,NEAR,HEAD,POST,NEET,(UG),2024,Page,No.,2
OFFICE,"JHUNJHUNU,","JHUNJHUNU,",RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,176,331,283,361,39,391,680,421,138,451,75,481,208,,,,,,,,,,,,,,,,
302,145,332,606,362,592,392,121,422,203,452,625,482,569,,,,,,,,,,,,,,,,
303,91,333,215,363,272,393,170,423,550,453,475,483,230,,,,,,,,,,,,,,,,
304,414,334,30,364,46,394,153,424,190,454,537,484,158,,,,,,,,,,,,,,,,
305,0,335,135,365,300,395,80,425,165,455,254,485,147,,,,,,,,,,,,,,,,
306,155,336,255,366,245,396,603,426,66,456,666,486,193,,,,,,,,,,,,,,,,
307,172,337,404,367,456,397,96,427,190,457,285,487,201,,,,,,,,,,,,,,,,
308,511,338,662,368,224,398,351,428,285,458,597,488,92,,,,,,,,,,,,,,,,
309,113,339,157,369,326,399,152,429,164,459,418,489,319,,,,,,,,,,,,,,,,
310,204,340,169,370,51,400,269,430,681,460,316,490,134,,,,,,,,,,,,,,,,
311,117,341,394,371,155,401,25,431,222,461,246,491,183,,,,,,,,,,,,,,,,
312,91,342,125,372,102,402,171,432,369,462,163,492,65,,,,,,,,,,,,,,,,
313,203,343,650,373,231,403,410,433,112,463,6,493,36,,,,,,,,,,,,,,,,
314,86,344,38,374,241,404,298,434,346,464,234,494,218,,,,,,,,,,,,,,,,
315,80,345,573,375,373,405,319,435,31,465,76,495,155,,,,,,,,,,,,,,,,
316,282,346,509,376,499,406,317,436,149,466,548,496,118,,,,,,,,,,,,,,,,
317,101,347,37,377,45,407,370,437,103,467,146,497,228,,,,,,,,,,,,,,,,
318,143,348,219,378,204,408,381,438,71,468,296,,,,,,,,,,,,,,,,,,
319,612,349,357,379,643,409,265,439,130,469,163,,,,,,,,,,,,,,,,,,
320,459,350,692,380,232,410,365,440,165,470,655,,,,,,,,,,,,,,,,,,
321,271,351,65,381,111,411,94,441,119,471,89,,,,,,,,,,,,,,,,,,
322,661,352,175,382,116,412,122,442,411,472,61,,,,,,,,,,,,,,,,,,
323,232,353,210,383,391,413,148,443,186,473,626,,,,,,,,,,,,,,,,,,
324,238,354,160,384,376,414,142,444,142,474,209,,,,,,,,,,,,,,,,,,
325,96,355,155,385,259,415,655,445,223,475,128,,,,,,,,,,,,,,,,,,
326,165,356,584,386,309,416,182,446,90,476,415,,,,,,,,,,,,,,,,,,
327,140,357,148,387,108,417,171,447,150,477,14,,,,,,,,,,,,,,,,,,
328,276,358,319,388,525,418,183,448,103,478,194,,,,,,,,,,,,,,,,,,
329,250,359,75,389,154,419,343,449,130,479,308,,,,,,,,,,,,,,,,,,
330,57,360,446,390,225,420,125,450,64,480,154,,,,,,,,,,,,,,,,,,
