0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,107,31,139,61,143,91,70,121,199,151,361,181,336,211,435,241,22,271,252,,
2,201,32,50,62,12,92,141,122,40,152,183,182,361,212,70,242,253,272,127,,
3,162,33,85,63,45,93,66,123,311,153,105,183,173,213,310,243,45,273,62,,
4,18,34,96,64,83,94,135,124,218,154,90,184,108,214,414,244,45,274,256,,
5,177,35,90,65,341,95,574,125,100,155,32,185,54,215,324,245,413,275,60,,
6,120,36,98,66,55,96,302,126,50,156,421,186,157,216,230,246,310,276,41,,
7,134,37,178,67,21,97,368,127,65,157,77,187,195,217,115,247,44,277,89,,
8,170,38,127,68,35,98,75,128,343,158,203,188,162,218,5,248,45,278,60,,
9,596,39,54,69,145,99,50,129,73,159,165,189,39,219,92,249,165,279,123,,
10,235,40,38,70,593,100,159,130,195,160,192,190,99,220,33,250,182,280,452,,
11,289,41,244,71,113,101,17,131,77,161,194,191,410,221,470,251,82,281,128,,
12,40,42,613,72,92,102,245,132,18,162,88,192,73,222,111,252,33,282,38,,
13,101,43,50,73,250,103,346,133,288,163,173,193,122,223,408,253,6,283,181,,
14,283,44,121,74,65,104,105,134,104,164,151,194,390,224,292,254,137,284,156,,
15,105,45,325,75,118,105,114,135,24,165,445,195,204,225,-2,255,201,285,78,,
16,74,46,363,76,272,106,123,136,71,166,37,196,72,226,80,256,35,286,393,,
17,58,47,78,77,174,107,93,137,156,167,83,197,431,227,146,257,117,287,177,,
18,56,48,59,78,80,108,337,138,85,168,20,198,146,228,25,258,55,288,93,,
19,64,49,163,79,150,109,111,139,70,169,53,199,21,229,40,259,73,289,60,,
20,10,50,151,80,210,110,56,140,13,170,536,200,454,230,65,260,73,290,49,,
21,118,51,101,81,12,111,596,141,54,171,135,201,236,231,26,261,156,291,95,,
22,42,52,183,82,145,112,70,142,175,172,80,202,107,232,148,262,152,292,335,,
23,197,53,190,83,399,113,90,143,150,173,90,203,101,233,322,263,125,293,109,,
24,248,54,164,84,1,114,453,144,85,174,109,204,125,234,228,264,36,294,203,,
25,382,55,138,85,198,115,140,145,100,175,215,205,516,235,30,265,105,295,238,,
26,144,56,239,86,299,116,225,146,90,176,276,206,45,236,37,266,59,296,85,,
27,511,57,106,87,109,117,193,147,145,177,343,207,61,237,426,267,215,297,489,,
28,193,58,173,88,89,118,318,148,613,178,556,208,98,238,153,268,44,298,221,,
29,142,59,79,89,134,119,40,149,330,179,25,209,90,239,135,269,174,299,135,,
30,90,60,202,90,299,120,223,150,127,180,78,210,42,240,136,270,140,300,65,,
Centre:,272609,MONTESSORI,PUBLIC,SCHOOL,CBSE,"SINDHANUR,",P,W,D,CAMP,RAICHUR,ROAD,"SINDHANUR,","RAICHUR,",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,30,331,85,361,25,391,97,,,,,,,,,,,,,,
302,553,332,122,362,74,392,91,,,,,,,,,,,,,,
303,74,333,332,363,99,393,135,,,,,,,,,,,,,,
304,149,334,304,364,76,394,56,,,,,,,,,,,,,,
305,50,335,292,365,53,395,189,,,,,,,,,,,,,,
306,118,336,65,366,75,,,,,,,,,,,,,,,,
307,140,337,57,367,59,,,,,,,,,,,,,,,,
308,578,338,85,368,70,,,,,,,,,,,,,,,,
309,20,339,97,369,110,,,,,,,,,,,,,,,,
310,101,340,45,370,121,,,,,,,,,,,,,,,,
311,611,341,171,371,152,,,,,,,,,,,,,,,,
312,455,342,60,372,386,,,,,,,,,,,,,,,,
313,49,343,218,373,458,,,,,,,,,,,,,,,,
314,120,344,86,374,145,,,,,,,,,,,,,,,,
315,57,345,111,375,83,,,,,,,,,,,,,,,,
316,120,346,342,376,73,,,,,,,,,,,,,,,,
317,100,347,208,377,210,,,,,,,,,,,,,,,,
318,132,348,81,378,45,,,,,,,,,,,,,,,,
319,63,349,154,379,64,,,,,,,,,,,,,,,,
320,86,350,519,380,331,,,,,,,,,,,,,,,,
321,195,351,205,381,73,,,,,,,,,,,,,,,,
322,161,352,381,382,56,,,,,,,,,,,,,,,,
323,68,353,144,383,217,,,,,,,,,,,,,,,,
324,201,354,84,384,111,,,,,,,,,,,,,,,,
325,97,355,541,385,475,,,,,,,,,,,,,,,,
326,112,356,99,386,57,,,,,,,,,,,,,,,,
327,511,357,495,387,250,,,,,,,,,,,,,,,,
328,64,358,30,388,232,,,,,,,,,,,,,,,,
329,53,359,163,389,86,,,,,,,,,,,,,,,,
330,30,360,88,390,105,,,,,,,,,,,,,,,,
