0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,135,31,65,61,190,91,213,121,223,151,240,181,76
2,83,32,48,62,484,92,235,122,328,152,91,182,153
3,38,33,70,63,166,93,81,123,104,153,54,183,114
4,207,34,62,64,508,94,144,124,318,154,96,184,71
5,313,35,193,65,314,95,134,125,248,155,229,185,223
6,70,36,380,66,108,96,152,126,324,156,41,186,40
7,494,37,201,67,149,97,187,127,489,157,69,,
8,318,38,283,68,37,98,29,128,196,158,204,,
9,425,39,171,69,187,99,65,129,109,159,295,,
10,81,40,105,70,91,100,88,130,277,160,318,,
11,85,41,274,71,64,101,177,131,236,161,135,,
12,99,42,83,72,296,102,351,132,52,162,348,,
13,122,43,207,73,263,103,184,133,445,163,235,,
14,170,44,465,74,183,104,309,134,108,164,119,,
15,64,45,3,75,111,105,144,135,61,165,292,,
16,55,46,390,76,161,106,107,136,10,166,245,,
17,85,47,427,77,61,107,180,137,130,167,84,,
18,639,48,105,78,42,108,399,138,178,168,150,,
19,67,49,325,79,121,109,263,139,237,169,198,,
20,60,50,316,80,288,110,195,140,203,170,138,,
21,109,51,91,81,103,111,441,141,59,171,120,,
22,108,52,29,82,276,112,180,142,38,172,90,,
23,59,53,110,83,449,113,175,143,207,173,312,,
24,401,54,74,84,273,114,84,144,113,174,286,,
25,334,55,486,85,491,115,432,145,397,175,150,,
26,100,56,277,86,66,116,119,146,421,176,208,,
27,58,57,-4,87,211,117,276,147,106,177,73,,
28,138,58,191,88,113,118,81,148,214,178,220,,
29,105,59,98,89,267,119,336,149,41,179,144,,
30,107,60,33,90,53,120,119,150,176,180,338,,
