0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,533,31,55,61,86,91,212,121,300,151,180,181,210,211,88,241,94,271,238
2,25,32,119,62,146,92,341,122,329,152,61,182,170,212,238,242,280,272,575
3,303,33,230,63,70,93,232,123,91,153,95,183,182,213,88,243,126,273,220
4,125,34,510,64,110,94,81,124,148,154,600,184,369,214,569,244,173,274,93
5,262,35,132,65,139,95,710,125,95,155,224,185,131,215,71,245,56,275,266
6,242,36,94,66,520,96,204,126,185,156,495,186,24,216,242,246,21,276,50
7,493,37,27,67,691,97,54,127,115,157,65,187,91,217,253,247,181,277,628
8,509,38,601,68,122,98,223,128,567,158,11,188,541,218,117,248,319,278,366
9,146,39,55,69,292,99,280,129,19,159,117,189,180,219,133,249,102,279,183
10,48,40,317,70,74,100,70,130,456,160,175,190,86,220,128,250,75,280,21
11,155,41,599,71,153,101,145,131,25,161,171,191,110,221,254,251,394,281,95
12,192,42,475,72,96,102,45,132,90,162,147,192,430,222,95,252,37,282,120
13,121,43,107,73,104,103,135,133,414,163,26,193,100,223,111,253,613,283,416
14,25,44,88,74,205,104,133,134,371,164,99,194,424,224,212,254,35,284,133
15,70,45,275,75,217,105,601,135,110,165,83,195,45,225,107,255,80,285,234
16,40,46,275,76,56,106,73,136,499,166,304,196,203,226,658,256,363,286,191
17,47,47,155,77,277,107,118,137,129,167,235,197,51,227,93,257,198,287,321
18,329,48,265,78,-5,108,87,138,90,168,177,198,101,228,148,258,119,288,278
19,87,49,60,79,100,109,135,139,12,169,77,199,231,229,206,259,585,289,72
20,77,50,114,80,72,110,355,140,458,170,347,200,208,230,333,260,506,290,47
21,191,51,146,81,119,111,86,141,124,171,65,201,509,231,216,261,262,291,82
22,138,52,156,82,128,112,78,142,153,172,262,202,291,232,134,262,374,292,517
23,212,53,380,83,55,113,314,143,300,173,341,203,178,233,112,263,111,293,230
24,444,54,56,84,92,114,59,144,541,174,55,204,125,234,519,264,349,294,67
25,93,55,183,85,144,115,480,145,300,175,175,205,323,235,275,265,321,295,313
26,145,56,180,86,376,116,525,146,396,176,366,206,79,236,399,266,318,296,183
27,79,57,61,87,109,117,33,147,157,177,314,207,109,237,89,267,423,297,46
28,56,58,90,88,255,118,99,148,204,178,73,208,110,238,269,268,338,298,145
29,75,59,60,89,93,119,476,149,577,179,158,209,107,239,175,269,55,299,551
30,575,60,140,90,414,120,359,150,75,180,231,210,242,240,198,270,491,300,256
Centre:,311039,ATOMIC,ENERGY,CENTRAL,SCHOOL,"-4,","ANUSHAKTINAGAR,",BARC,COLONY,",,","MUMBAI,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,95,331,614,,,,,,,,,,,,,,,,
302,591,332,65,,,,,,,,,,,,,,,,
303,334,333,31,,,,,,,,,,,,,,,,
304,113,334,127,,,,,,,,,,,,,,,,
305,592,335,119,,,,,,,,,,,,,,,,
306,180,336,165,,,,,,,,,,,,,,,,
307,532,337,34,,,,,,,,,,,,,,,,
308,84,338,87,,,,,,,,,,,,,,,,
309,620,339,60,,,,,,,,,,,,,,,,
310,498,340,526,,,,,,,,,,,,,,,,
311,236,341,533,,,,,,,,,,,,,,,,
312,54,342,595,,,,,,,,,,,,,,,,
313,282,343,128,,,,,,,,,,,,,,,,
314,103,344,124,,,,,,,,,,,,,,,,
315,407,345,55,,,,,,,,,,,,,,,,
316,86,346,472,,,,,,,,,,,,,,,,
317,215,347,67,,,,,,,,,,,,,,,,
318,190,348,99,,,,,,,,,,,,,,,,
319,130,349,573,,,,,,,,,,,,,,,,
320,337,,,,,,,,,,,,,,,,,,
321,551,,,,,,,,,,,,,,,,,,
322,167,,,,,,,,,,,,,,,,,,
323,340,,,,,,,,,,,,,,,,,,
324,105,,,,,,,,,,,,,,,,,,
325,89,,,,,,,,,,,,,,,,,,
326,218,,,,,,,,,,,,,,,,,,
327,344,,,,,,,,,,,,,,,,,,
328,110,,,,,,,,,,,,,,,,,,
329,127,,,,,,,,,,,,,,,,,,
330,127,,,,,,,,,,,,,,,,,,
