0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,235,31,36,61,126,91,330,121,178,151,471,181,325,211,68,241,197,271,117,,,,,,,
2,379,32,55,62,174,92,96,122,78,152,411,182,140,212,16,242,116,272,106,,,,,,,
3,153,33,324,63,224,93,151,123,347,153,405,183,264,213,144,243,230,273,227,,,,,,,
4,343,34,149,64,357,94,645,124,311,154,62,184,681,214,97,244,522,274,285,,,,,,,
5,151,35,113,65,112,95,101,125,15,155,110,185,90,215,150,245,45,275,586,,,,,,,
6,236,36,21,66,80,96,279,126,487,156,128,186,245,216,114,246,174,276,137,,,,,,,
7,111,37,199,67,338,97,690,127,49,157,146,187,203,217,399,247,64,277,193,,,,,,,
8,513,38,105,68,472,98,318,128,466,158,155,188,381,218,182,248,277,278,512,,,,,,,
9,44,39,208,69,38,99,125,129,221,159,240,189,204,219,115,249,479,279,302,,,,,,,
10,113,40,289,70,138,100,95,130,503,160,149,190,122,220,111,250,86,280,349,,,,,,,
11,70,41,548,71,435,101,162,131,489,161,22,191,72,221,45,251,128,281,564,,,,,,,
12,125,42,110,72,53,102,680,132,57,162,255,192,639,222,206,252,104,282,303,,,,,,,
13,45,43,113,73,244,103,468,133,115,163,332,193,445,223,503,253,304,283,200,,,,,,,
14,75,44,93,74,135,104,38,134,401,164,16,194,360,224,423,254,162,284,271,,,,,,,
15,125,45,380,75,510,105,125,135,241,165,399,195,223,225,89,255,396,285,489,,,,,,,
16,55,46,117,76,504,106,95,136,424,166,151,196,123,226,149,256,381,286,131,,,,,,,
17,243,47,610,77,79,107,190,137,84,167,403,197,227,227,607,257,67,287,420,,,,,,,
18,135,48,270,78,84,108,108,138,653,168,183,198,432,228,88,258,122,288,318,,,,,,,
19,612,49,115,79,75,109,55,139,63,169,268,199,440,229,66,259,269,289,453,,,,,,,
20,67,50,125,80,510,110,282,140,40,170,87,200,180,230,124,260,182,290,53,,,,,,,
21,214,51,503,81,46,111,141,141,29,171,179,201,409,231,198,261,60,291,193,,,,,,,
22,250,52,75,82,170,112,390,142,35,172,588,202,108,232,426,262,470,292,98,,,,,,,
23,476,53,0,83,236,113,165,143,65,173,316,203,140,233,187,263,97,293,206,,,,,,,
24,213,54,303,84,168,114,5,144,436,174,334,204,95,234,125,264,427,294,211,,,,,,,
25,58,55,381,85,241,115,341,145,44,175,112,205,302,235,290,265,295,295,348,,,,,,,
26,243,56,396,86,161,116,270,146,450,176,504,206,301,236,62,266,287,296,66,,,,,,,
27,180,57,80,87,297,117,79,147,293,177,146,207,101,237,599,267,83,297,60,,,,,,,
28,100,58,19,88,75,118,421,148,210,178,275,208,80,238,176,268,442,298,595,,,,,,,
29,138,59,39,89,4,119,133,149,90,179,357,209,176,239,178,269,668,299,65,,,,,,,
30,276,60,365,90,380,120,54,150,176,180,113,210,295,240,262,270,205,300,400,,,,,,,
Centre:,440713,KARAM,DEVI,MEMORIAL,"ACADEMY,",S-1,BARRA-8,BARRA,CLOCK,TOWER,IN,THE,SCHOOL,PREMISES,VISIBLE,FROM,"HIGHWAY,","KANPUR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,104,331,317,361,173,391,625,421,169,451,117,481,57,511,131,541,269,571,147,,,,,,,
302,117,332,108,362,52,392,273,422,49,452,85,482,431,512,204,542,123,572,368,,,,,,,
