0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,217,31,159,61,305,91,340,121,43,151,238,181,191,211,174,241,-9,271,364,
2,189,32,224,62,125,92,202,122,246,152,99,182,576,212,266,242,165,272,130,
3,124,33,151,63,16,93,209,123,111,153,186,183,240,213,175,243,187,273,334,
4,30,34,97,64,273,94,74,124,101,154,143,184,377,214,33,244,227,274,96,
5,4,35,220,65,348,95,398,125,88,155,467,185,70,215,81,245,291,275,520,
6,176,36,79,66,288,96,458,126,233,156,53,186,342,216,149,246,116,276,294,
7,290,37,14,67,35,97,89,127,449,157,311,187,9,217,293,247,28,277,654,
8,652,38,99,68,375,98,106,128,341,158,75,188,213,218,181,248,230,278,223,
9,128,39,196,69,100,99,430,129,74,159,167,189,194,219,547,249,83,279,62,
10,120,40,162,70,250,100,560,130,188,160,189,190,244,220,29,250,165,280,594,
11,131,41,70,71,319,101,40,131,135,161,90,191,186,221,154,251,453,281,60,
12,98,42,379,72,89,102,162,132,60,162,80,192,65,222,436,252,79,282,65,
13,100,43,52,73,80,103,279,133,138,163,47,193,36,223,655,253,350,283,333,
14,121,44,587,74,111,104,105,134,423,164,58,194,76,224,-5,254,220,284,232,
15,150,45,220,75,80,105,135,135,133,165,132,195,428,225,507,255,53,285,397,
16,530,46,76,76,163,106,98,136,503,166,485,196,116,226,165,256,466,286,275,
17,521,47,128,77,73,107,319,137,191,167,440,197,106,227,3,257,222,287,464,
18,305,48,60,78,656,108,539,138,218,168,27,198,274,228,247,258,103,288,105,
19,17,49,112,79,105,109,180,139,69,169,149,199,54,229,150,259,104,289,639,
20,251,50,231,80,534,110,138,140,213,170,15,200,346,230,58,260,178,290,108,
21,31,51,566,81,91,111,219,141,184,171,91,201,44,231,265,261,11,291,195,
22,145,52,175,82,76,112,254,142,241,172,116,202,76,232,126,262,229,292,104,
23,183,53,50,83,79,113,270,143,437,173,173,203,491,233,366,263,94,293,113,
24,147,54,142,84,77,114,129,144,465,174,41,204,42,234,129,264,91,294,-10,
25,253,55,395,85,315,115,230,145,65,175,284,205,153,235,175,265,101,295,85,
26,565,56,91,86,99,116,665,146,194,176,259,206,171,236,120,266,87,296,125,
27,276,57,198,87,162,117,342,147,143,177,80,207,52,237,275,267,57,297,79,
28,619,58,154,88,154,118,129,148,480,178,621,208,304,238,332,268,398,298,22,
29,117,59,131,89,557,119,266,149,360,179,321,209,336,239,70,269,57,299,205,
30,265,60,94,90,134,120,339,150,256,180,374,210,173,240,174,270,246,300,66,
Centre:,392101,ST,PAULS,"SCHOOL,",PO,BOX,55,NEAR,OCTROI,POST,JODHPUR,"ROAD,","PALI,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,260,331,666,361,158,391,49,421,77,451,136,481,112,511,107,,,,,
302,188,332,162,362,140,392,366,422,289,452,46,482,439,512,425,,,,,
303,84,333,65,363,216,393,352,423,148,453,134,483,307,513,358,,,,,
304,97,334,116,364,223,394,160,424,345,454,633,484,115,514,61,,,,,
305,449,335,275,365,64,395,700,425,149,455,402,485,565,515,100,,,,,
306,141,336,91,366,424,396,76,426,50,456,423,486,40,,,,,,,
307,279,337,416,367,172,397,52,427,62,457,28,487,430,,,,,,,
308,145,338,47,368,318,398,437,428,126,458,196,488,646,,,,,,,
309,104,339,49,369,109,399,64,429,21,459,635,489,108,,,,,,,
310,442,340,636,370,144,400,231,430,120,460,65,490,203,,,,,,,
311,122,341,146,371,0,401,77,431,56,461,76,491,107,,,,,,,
312,95,342,480,372,99,402,103,432,136,462,72,492,200,,,,,,,
313,139,343,10,373,585,403,577,433,369,463,248,493,393,,,,,,,
314,221,344,111,374,47,404,125,434,460,464,190,494,116,,,,,,,
315,122,345,142,375,553,405,120,435,607,465,338,495,69,,,,,,,
316,189,346,155,376,514,406,205,436,82,466,340,496,165,,,,,,,
317,259,347,91,377,145,407,591,437,117,467,55,497,404,,,,,,,
318,454,348,157,378,100,408,419,438,35,468,471,498,176,,,,,,,
319,106,349,154,379,381,409,499,439,636,469,168,499,173,,,,,,,
320,340,350,114,380,445,410,74,440,121,470,618,500,228,,,,,,,
321,233,351,643,381,23,411,438,441,535,471,201,501,25,,,,,,,
322,79,352,142,382,169,412,261,442,64,472,147,502,112,,,,,,,
323,132,353,22,383,65,413,160,443,615,473,145,503,50,,,,,,,
324,162,354,563,384,117,414,332,444,83,474,201,504,15,,,,,,,
325,19,355,203,385,251,415,158,445,24,475,205,505,69,,,,,,,
326,456,356,223,386,214,416,188,446,378,476,103,506,224,,,,,,,
327,97,357,256,387,185,417,353,447,88,477,146,507,496,,,,,,,
328,108,358,152,388,97,418,159,448,165,478,12,508,251,,,,,,,
329,148,359,145,389,137,419,182,449,13,479,353,509,109,,,,,,,
330,318,360,142,390,279,420,261,450,91,480,349,510,42,,,,,,,
