0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
17,4,47,133,77,99,107,257,137,518,167,177,197,124,227,87,257,143,287,134,,,,,,,,,
18,379,48,244,78,211,108,40,138,213,168,134,198,105,228,193,258,104,288,435,,,,,,,,,
19,485,49,68,79,121,109,292,139,93,169,384,199,179,229,663,259,146,289,200,,,,,,,,,
20,527,50,540,80,60,110,297,140,220,170,144,200,461,230,161,260,52,290,28,,,,,,,,,
21,325,51,148,81,320,111,446,141,180,171,326,201,274,231,208,261,120,291,157,,,,,,,,,
22,81,52,91,82,424,112,25,142,66,172,667,202,338,232,91,262,114,292,584,,,,,,,,,
23,317,53,23,83,115,113,317,143,85,173,518,203,268,233,602,263,50,293,215,,,,,,,,,
24,80,54,32,84,463,114,262,144,198,174,206,204,170,234,613,264,216,294,101,,,,,,,,,
25,137,55,237,85,69,115,52,145,282,175,45,205,70,235,348,265,169,295,182,,,,,,,,,
26,226,56,126,86,168,116,588,146,224,176,449,206,140,236,3,266,259,296,90,,,,,,,,,
27,160,57,324,87,105,117,218,147,119,177,176,207,57,237,155,267,112,297,100,,,,,,,,,
28,338,58,93,88,261,118,349,148,130,178,513,208,242,238,472,268,137,298,320,,,,,,,,,
29,526,59,217,89,389,119,212,149,68,179,590,209,66,239,565,269,125,299,216,,,,,,,,,
30,205,60,370,90,222,120,307,150,229,180,132,210,77,240,269,270,108,300,167,,,,,,,,,
Centre:,441004,BAL,BHARTI,PUBLIC,SCHOOL,NOIDA,G,B,NAGAR,"UP,",BAL,BHARATI,PUBLIC,SCHOOL,SECTOR,-21,NOIDA,GAUTAM,BUDDHA,NAGAR,UTTAR,"PRADESH,",NEET,(UG),2024,Page,No.,2
NOIDA/GREATER,"NOIDA,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,36,331,170,361,541,391,424,421,198,451,347,481,419,511,356,541,195,,,,,,,,,,,
302,541,332,81,362,186,392,75,422,307,452,95,482,122,512,145,542,547,,,,,,,,,,,
303,70,333,656,363,263,393,645,423,95,453,130,483,-10,513,269,543,51,,,,,,,,,,,
304,171,334,458,364,282,394,64,424,241,454,252,484,633,514,583,544,94,,,,,,,,,,,
305,515,335,262,365,154,395,447,425,371,455,49,485,69,515,128,545,376,,,,,,,,,,,
306,120,336,306,366,675,396,321,426,300,456,432,486,195,516,257,546,69,,,,,,,,,,,
307,200,337,211,367,110,397,107,427,148,457,453,487,162,517,419,547,56,,,,,,,,,,,
308,80,338,164,368,305,398,582,428,683,458,221,488,326,518,180,548,203,,,,,,,,,,,
309,367,339,142,369,67,399,260,429,617,459,403,489,435,519,209,549,353,,,,,,,,,,,
310,523,340,40,370,287,400,169,430,224,460,305,490,191,520,418,550,310,,,,,,,,,,,
311,128,341,131,371,86,401,243,431,563,461,281,491,497,521,51,551,22,,,,,,,,,,,
312,151,342,74,372,160,402,569,432,273,462,291,492,94,522,165,552,394,,,,,,,,,,,
313,313,343,70,373,675,403,222,433,297,463,92,493,80,523,86,553,96,,,,,,,,,,,
314,18,344,35,374,174,404,34,434,403,464,203,494,21,524,382,554,107,,,,,,,,,,,
315,41,345,643,375,306,405,305,435,182,465,170,495,266,525,105,555,82,,,,,,,,,,,
316,81,346,83,376,248,406,553,436,140,466,328,496,597,526,488,556,238,,,,,,,,,,,
317,90,347,460,377,175,407,297,437,142,467,106,497,464,527,305,557,316,,,,,,,,,,,
318,332,348,297,378,350,408,79,438,114,468,638,498,241,528,459,558,308,,,,,,,,,,,
319,506,349,296,379,172,409,335,439,221,469,277,499,375,529,406,559,283,,,,,,,,,,,
320,222,350,205,380,380,410,183,440,250,470,330,500,261,530,153,560,279,,,,,,,,,,,
321,58,351,567,381,90,411,357,441,296,471,47,501,163,531,150,,,,,,,,,,,,,
322,262,352,329,382,537,412,126,442,185,472,437,502,591,532,85,,,,,,,,,,,,,
323,91,353,293,383,300,413,10,443,624,473,307,503,186,533,268,,,,,,,,,,,,,
324,80,354,202,384,554,414,514,444,377,474,294,504,429,534,90,,,,,,,,,,,,,
325,387,355,208,385,171,415,96,445,329,475,602,505,576,535,104,,,,,,,,,,,,,
326,63,356,636,386,428,416,295,446,111,476,615,506,31,536,670,,,,,,,,,,,,,
327,150,357,85,387,541,417,79,447,89,477,247,507,532,537,226,,,,,,,,,,,,,
328,98,358,94,388,85,418,237,448,279,478,165,508,455,538,506,,,,,,,,,,,,,
329,548,359,157,389,330,419,163,449,161,479,404,509,402,539,486,,,,,,,,,,,,,
330,584,360,400,390,15,420,520,450,252,480,100,510,501,540,174,,,,,,,,,,,,,
