0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
307,83,337,25,367,204,397,177,427,390,457,207,487,123,,,,,,,,,,,,,,,
308,271,338,86,368,316,398,83,428,87,458,70,488,119,,,,,,,,,,,,,,,
309,268,339,61,369,327,399,125,429,93,459,233,489,66,,,,,,,,,,,,,,,
310,40,340,91,370,625,400,269,430,235,460,421,490,195,,,,,,,,,,,,,,,
311,74,341,35,371,90,401,542,431,119,461,68,491,252,,,,,,,,,,,,,,,
312,195,342,232,372,300,402,429,432,270,462,641,492,95,,,,,,,,,,,,,,,
313,328,343,297,373,73,403,421,433,55,463,123,493,575,,,,,,,,,,,,,,,
314,587,344,97,374,32,404,67,434,44,464,70,494,35,,,,,,,,,,,,,,,
315,285,345,205,375,50,405,582,435,125,465,226,495,84,,,,,,,,,,,,,,,
316,265,346,101,376,187,406,475,436,50,466,155,496,248,,,,,,,,,,,,,,,
317,369,347,82,377,603,407,275,437,0,467,265,497,160,,,,,,,,,,,,,,,
318,95,348,145,378,483,408,81,438,102,468,80,498,296,,,,,,,,,,,,,,,
319,217,349,383,379,70,409,596,439,155,469,263,499,141,,,,,,,,,,,,,,,
320,175,350,45,380,140,410,158,440,135,470,39,500,17,,,,,,,,,,,,,,,
321,581,351,132,381,135,411,434,441,409,471,120,501,26,,,,,,,,,,,,,,,
322,121,352,356,382,154,412,51,442,359,472,35,502,366,,,,,,,,,,,,,,,
323,644,353,425,383,510,413,104,443,121,473,98,503,86,,,,,,,,,,,,,,,
324,184,354,99,384,108,414,339,444,324,474,542,504,220,,,,,,,,,,,,,,,
325,373,355,55,385,181,415,468,445,207,475,540,505,106,,,,,,,,,,,,,,,
326,181,356,266,386,181,416,85,446,225,476,274,506,120,,,,,,,,,,,,,,,
327,182,357,380,387,247,417,330,447,425,477,340,507,106,,,,,,,,,,,,,,,
328,350,358,137,388,123,418,194,448,116,478,28,508,118,,,,,,,,,,,,,,,
329,192,359,251,389,507,419,193,449,55,479,123,,,,,,,,,,,,,,,,,
330,93,360,107,390,95,420,386,450,141,480,-5,,,,,,,,,,,,,,,,,
