0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,419,31,413,61,67,91,207,121,109,151,15,181,394,211,459,241,215,271,380
2,200,32,192,62,238,92,148,122,243,152,224,182,31,212,52,242,505,272,312
3,552,33,486,63,45,93,118,123,517,153,126,183,266,213,277,243,81,273,74
4,260,34,77,64,407,94,153,124,42,154,282,184,641,214,230,244,178,274,347
5,188,35,436,65,125,95,96,125,244,155,324,185,216,215,586,245,51,275,162
6,233,36,418,66,407,96,208,126,60,156,342,186,123,216,2,246,125,276,82
7,96,37,30,67,27,97,74,127,422,157,611,187,394,217,365,247,433,277,60
8,532,38,250,68,95,98,241,128,372,158,391,188,102,218,297,248,309,278,588
9,256,39,442,69,271,99,232,129,213,159,155,189,105,219,153,249,328,279,230
10,320,40,86,70,133,100,195,130,100,160,165,190,94,220,141,250,351,280,196
11,280,41,10,71,207,101,126,131,61,161,227,191,162,221,76,251,554,281,131
12,511,42,419,72,78,102,92,132,494,162,304,192,50,222,110,252,25,282,77
13,354,43,110,73,161,103,70,133,615,163,90,193,204,223,66,253,54,283,83
14,499,44,186,74,108,104,74,134,190,164,355,194,34,224,705,254,166,284,85
15,254,45,171,75,228,105,190,135,319,165,249,195,15,225,211,255,243,285,92
16,428,46,61,76,379,106,218,136,123,166,74,196,103,226,439,256,43,286,389
17,328,47,85,77,51,107,388,137,248,167,34,197,266,227,368,257,356,287,181
18,120,48,39,78,220,108,282,138,141,168,53,198,117,228,52,258,66,288,573
19,323,49,457,79,445,109,98,139,5,169,115,199,90,229,287,259,394,289,106
20,239,50,386,80,534,110,229,140,103,170,274,200,290,230,102,260,295,290,319
21,379,51,117,81,388,111,48,141,60,171,303,201,134,231,385,261,575,291,62
22,95,52,140,82,260,112,345,142,44,172,344,202,123,232,55,262,189,292,654
23,269,53,549,83,125,113,116,143,610,173,104,203,143,233,99,263,49,293,378
24,321,54,163,84,10,114,18,144,62,174,193,204,104,234,38,264,32,294,335
25,48,55,276,85,148,115,152,145,172,175,110,205,249,235,51,265,418,295,465
26,66,56,193,86,87,116,409,146,273,176,355,206,316,236,149,266,28,296,472
27,7,57,68,87,150,117,114,147,130,177,168,207,143,237,214,267,165,297,130
28,405,58,434,88,257,118,494,148,160,178,45,208,460,238,424,268,388,298,54
29,447,59,65,89,256,119,103,149,42,179,560,209,279,239,540,269,110,299,191
30,70,60,245,90,202,120,492,150,132,180,85,210,272,240,179,270,370,300,551
Centre:,300318,ST.PAUL,HIGHER,SECONDARY,"SCHOOL,","7,BOUNDARY",ROAD,NEAR,AGRICULTURE,"COLLEGE,","INDORE,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,236,331,470,361,290,391,36,421,113,451,361,481,677,511,213,541,214,571,50
302,492,332,146,362,247,392,66,422,435,452,200,482,60,512,81,542,81,572,183
303,464,333,111,363,140,393,270,423,269,453,364,483,100,513,47,543,214,573,262
304,491,334,267,364,51,394,196,424,132,454,429,484,55,514,132,544,135,574,456
305,72,335,615,365,237,395,66,425,91,455,183,485,102,515,210,545,87,575,560
306,53,336,563,366,254,396,190,426,289,456,167,486,89,516,99,546,120,576,119
307,190,337,455,367,75,397,139,427,397,457,72,487,53,517,276,547,435,577,89
308,94,338,123,368,88,398,301,428,70,458,69,488,507,518,334,548,9,578,312
309,304,339,185,369,245,399,162,429,536,459,514,489,150,519,60,549,370,579,292
310,274,340,202,370,81,400,477,430,80,460,111,490,169,520,250,550,402,580,71
311,424,341,327,371,229,401,91,431,272,461,89,491,92,521,40,551,105,581,120
312,71,342,275,372,327,402,165,432,109,462,91,492,38,522,95,552,354,,
313,514,343,489,373,589,403,147,433,264,463,281,493,61,523,49,553,158,,
314,142,344,436,374,285,404,62,434,266,464,76,494,110,524,97,554,217,,
315,194,345,60,375,466,405,75,435,198,465,85,495,134,525,185,555,445,,
316,223,346,59,376,2,406,48,436,189,466,480,496,91,526,98,556,69,,
317,151,347,192,377,73,407,98,437,236,467,334,497,71,527,205,557,59,,
318,349,348,188,378,327,408,35,438,560,468,232,498,251,528,-4,558,159,,
319,28,349,175,379,606,409,266,439,41,469,302,499,487,529,109,559,156,,
320,231,350,205,380,168,410,67,440,228,470,158,500,90,530,117,560,44,,
321,53,351,187,381,379,411,4,441,239,471,300,501,166,531,265,561,151,,
322,129,352,569,382,254,412,84,442,65,472,303,502,9,532,479,562,49,,
323,125,353,106,383,122,413,218,443,363,473,114,503,39,533,303,563,95,,
324,323,354,344,384,408,414,227,444,18,474,450,504,165,534,529,564,35,,
325,220,355,288,385,77,415,194,445,556,475,580,505,471,535,114,565,364,,
326,65,356,94,386,121,416,70,446,200,476,495,506,166,536,9,566,183,,
327,160,357,94,387,166,417,92,447,577,477,408,507,26,537,82,567,38,,
328,404,358,38,388,498,418,350,448,255,478,198,508,88,538,103,568,104,,
329,210,359,141,389,142,419,372,449,534,479,75,509,274,539,52,569,450,,
330,173,360,286,390,491,420,99,450,230,480,147,510,25,540,320,570,340,,
