0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,165,31,220,61,490,91,152,121,283,151,263,181,55,211,135,241,45,271,64
2,358,32,303,62,416,92,148,122,240,152,572,182,130,212,235,242,27,272,169
3,509,33,392,63,127,93,159,123,110,153,198,183,176,213,640,243,37,273,263
4,91,34,144,64,440,94,90,124,64,154,46,184,56,214,229,244,90,274,103
5,532,35,119,65,123,95,80,125,79,155,96,185,158,215,180,245,28,275,130
6,115,36,555,66,88,96,69,126,661,156,268,186,111,216,90,246,195,276,87
7,75,37,48,67,244,97,128,127,97,157,174,187,146,217,62,247,89,277,291
8,90,38,40,68,53,98,60,128,95,158,58,188,612,218,132,248,205,278,250
9,258,39,497,69,97,99,74,129,38,159,83,189,129,219,190,249,356,279,73
10,425,40,8,70,341,100,116,130,276,160,92,190,368,220,15,250,25,280,162
11,42,41,180,71,137,101,216,131,141,161,224,191,398,221,57,251,148,281,97
12,222,42,190,72,100,102,82,132,420,162,186,192,37,222,31,252,85,282,99
13,126,43,250,73,76,103,226,133,251,163,55,193,58,223,42,253,239,283,290
14,123,44,143,74,45,104,499,134,80,164,17,194,113,224,172,254,641,284,153
15,78,45,27,75,280,105,176,135,297,165,187,195,90,225,156,255,162,285,182
16,65,46,55,76,77,106,124,136,111,166,63,196,101,226,139,256,117,286,165
17,108,47,295,77,350,107,124,137,351,167,129,197,38,227,92,257,295,287,212
18,61,48,269,78,26,108,57,138,25,168,503,198,267,228,123,258,36,288,157
19,110,49,82,79,318,109,240,139,71,169,66,199,113,229,150,259,120,289,198
20,35,50,117,80,109,110,392,140,188,170,90,200,54,230,64,260,77,290,552
21,-2,51,346,81,563,111,169,141,304,171,101,201,462,231,108,261,30,291,97
22,292,52,419,82,420,112,183,142,47,172,39,202,137,232,185,262,272,292,99
23,410,53,93,83,106,113,535,143,73,173,53,203,271,233,420,263,264,293,33
24,656,54,201,84,130,114,415,144,651,174,111,204,100,234,268,264,136,294,403
25,368,55,198,85,292,115,65,145,104,175,130,205,90,235,28,265,95,295,203
26,24,56,112,86,296,116,303,146,44,176,595,206,218,236,96,266,242,296,116
27,35,57,194,87,103,117,126,147,97,177,45,207,113,237,220,267,67,297,131
28,105,58,148,88,104,118,440,148,300,178,143,208,513,238,310,268,125,298,332
29,105,59,110,89,137,119,186,149,90,179,52,209,178,239,85,269,86,299,76
30,367,60,182,90,215,120,465,150,161,180,116,210,476,240,132,270,268,300,185
Centre:,140605,BHAWANIPUR,ANCHALIK,"COLLEGE,","BHAWANIPUR,","BAJALI,","ASSAM-781352,","BARPETA,",ASSAM,NEET,(UG),2024,Page,No.,2,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,79,,,,,,,,,,,,,,,,,,
