0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,15,31,260,61,560,91,88,121,347,151,85,181,651,211,382
2,232,32,575,62,596,92,87,122,140,152,346,182,143,212,119
3,146,33,343,63,208,93,352,123,203,153,675,183,482,213,25
4,230,34,430,64,670,94,414,124,153,154,300,184,291,214,503
5,167,35,301,65,368,95,23,125,80,155,226,185,124,215,559
6,356,36,599,66,174,96,518,126,128,156,553,186,71,216,86
7,454,37,160,67,263,97,560,127,137,157,507,187,428,217,327
8,62,38,384,68,466,98,168,128,280,158,50,188,146,218,432
9,605,39,95,69,533,99,168,129,210,159,318,189,353,219,207
10,30,40,-20,70,670,100,121,130,242,160,135,190,146,220,212
11,262,41,260,71,233,101,119,131,222,161,34,191,153,221,355
12,177,42,84,72,146,102,406,132,599,162,305,192,257,222,94
13,153,43,73,73,202,103,129,133,55,163,422,193,49,223,268
14,378,44,131,74,40,104,336,134,30,164,35,194,40,224,574
15,82,45,501,75,13,105,288,135,609,165,235,195,139,225,355
16,503,46,99,76,58,106,503,136,344,166,138,196,45,226,598
17,75,47,533,77,530,107,26,137,80,167,124,197,502,227,123
18,70,48,373,78,174,108,50,138,412,168,431,198,114,228,586
19,49,49,591,79,193,109,543,139,272,169,298,199,460,229,595
20,69,50,215,80,593,110,605,140,665,170,406,200,216,230,381
21,425,51,158,81,281,111,139,141,282,171,187,201,171,231,130
22,367,52,394,82,400,112,381,142,117,172,644,202,576,232,461
23,56,53,290,83,125,113,212,143,453,173,557,203,75,233,375
24,138,54,53,84,66,114,91,144,105,174,330,204,74,234,192
25,80,55,515,85,55,115,555,145,32,175,216,205,156,235,148
26,74,56,155,86,147,116,51,146,65,176,601,206,279,236,635
27,291,57,33,87,128,117,66,147,126,177,386,207,150,,
28,66,58,611,88,32,118,415,148,54,178,266,208,124,,
29,142,59,69,89,45,119,204,149,592,179,172,209,269,,
30,281,60,555,90,30,120,312,150,179,180,482,210,613,,
