0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,57,31,71,61,90,91,133,121,20,151,464,181,230,211,63,241,366,271,104,,,,
2,145,32,207,62,367,92,417,122,465,152,135,182,149,212,229,242,135,272,58,,,,
3,87,33,43,63,31,93,70,123,84,153,209,183,250,213,50,243,138,273,558,,,,
4,82,34,70,64,273,94,64,124,349,154,53,184,101,214,289,244,112,274,28,,,,
5,15,35,1,65,44,95,103,125,442,155,104,185,31,215,77,245,97,275,138,,,,
6,325,36,43,66,262,96,524,126,243,156,73,186,542,216,129,246,474,276,2,,,,
7,127,37,184,67,32,97,130,127,35,157,249,187,136,217,438,247,312,277,41,,,,
8,141,38,294,68,681,98,15,128,-13,158,465,188,552,218,52,248,48,278,88,,,,
9,55,39,129,69,135,99,65,129,101,159,85,189,44,219,35,249,118,279,326,,,,
10,110,40,168,70,336,100,14,130,63,160,341,190,655,220,127,250,304,280,60,,,,
11,315,41,55,71,-6,101,100,131,21,161,405,191,140,221,75,251,495,281,251,,,,
12,241,42,205,72,76,102,266,132,77,162,140,192,584,222,130,252,110,282,98,,,,
13,259,43,60,73,173,103,62,133,571,163,117,193,152,223,378,253,72,283,232,,,,
14,93,44,175,74,231,104,182,134,341,164,515,194,40,224,96,254,34,284,491,,,,
15,113,45,468,75,97,105,7,135,214,165,113,195,131,225,92,255,174,285,187,,,,
16,283,46,304,76,80,106,140,136,93,166,75,196,45,226,94,256,89,286,346,,,,
17,142,47,107,77,3,107,109,137,193,167,260,197,3,227,37,257,57,287,49,,,,
18,420,48,65,78,86,108,95,138,100,168,193,198,111,228,649,258,346,288,125,,,,
19,83,49,58,79,48,109,40,139,141,169,106,199,316,229,79,259,50,289,40,,,,
20,291,50,86,80,34,110,228,140,82,170,96,200,639,230,68,260,24,290,62,,,,
21,35,51,26,81,405,111,207,141,537,171,347,201,40,231,40,261,54,291,49,,,,
22,181,52,55,82,155,112,61,142,104,172,70,202,312,232,33,262,75,292,263,,,,
23,115,53,399,83,147,113,137,143,66,173,20,203,51,233,121,263,41,293,78,,,,
24,236,54,86,84,296,114,102,144,213,174,228,204,148,234,73,264,89,294,108,,,,
25,94,55,198,85,64,115,180,145,127,175,69,205,133,235,83,265,83,295,481,,,,
26,41,56,81,86,89,116,94,146,141,176,55,206,92,236,28,266,171,296,393,,,,
27,93,57,55,87,151,117,75,147,25,177,233,207,45,237,6,267,16,297,49,,,,
28,103,58,168,88,508,118,436,148,232,178,27,208,76,238,188,268,390,298,134,,,,
29,22,59,91,89,307,119,219,149,250,179,77,209,69,239,75,269,521,299,449,,,,
30,31,60,42,90,50,120,48,150,89,180,397,210,617,240,89,270,277,300,115,,,,
Centre:,310101,ADSULS,TECHNICAL,CAMPUS,CHAS,DIST.,"AHMEDNAGAR,",AT,POST,CHAS,CHAS,NIMBLAK,BYPASS,ROAD,AHMEDNAGAR,"414005,","AHMEDNAGAR,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,94,331,54,361,191,391,497,421,87,451,81,481,68,511,65,541,33,571,23,,,,
302,30,332,45,362,104,392,49,422,205,452,324,482,102,512,264,542,237,572,58,,,,
303,529,333,248,363,26,393,42,423,509,453,158,483,325,513,107,543,48,573,357,,,,
304,23,334,156,364,132,394,30,424,74,454,133,484,159,514,173,544,159,574,388,,,,
305,77,335,180,365,584,395,376,425,337,455,118,485,141,515,100,545,330,575,133,,,,
306,56,336,40,366,148,396,627,426,287,456,290,486,125,516,37,546,485,576,57,,,,
307,24,337,92,367,135,397,561,427,19,457,587,487,179,517,54,547,100,577,332,,,,
308,84,338,70,368,118,398,303,428,121,458,213,488,476,518,59,548,179,578,135,,,,
309,33,339,135,369,114,399,61,429,58,459,94,489,160,519,198,549,145,579,126,,,,
310,273,340,207,370,253,400,630,430,75,460,143,490,235,520,155,550,40,580,38,,,,
311,66,341,81,371,110,401,42,431,125,461,499,491,60,521,22,551,411,581,32,,,,
312,15,342,66,372,40,402,163,432,656,462,64,492,55,522,260,552,80,582,40,,,,
313,153,343,103,373,638,403,215,433,354,463,221,493,125,523,339,553,43,583,233,,,,
314,81,344,73,374,173,404,61,434,150,464,50,494,136,524,202,554,190,584,54,,,,
315,30,345,244,375,288,405,157,435,163,465,101,495,95,525,407,555,232,585,487,,,,
316,73,346,56,376,28,406,118,436,133,466,271,496,41,526,35,556,225,586,267,,,,
317,29,347,59,377,441,407,40,437,537,467,120,497,77,527,89,557,88,587,101,,,,
318,70,348,408,378,31,408,430,438,70,468,307,498,163,528,285,558,45,588,133,,,,
319,55,349,371,379,159,409,83,439,346,469,10,499,23,529,140,559,176,589,60,,,,
320,133,350,45,380,295,410,94,440,66,470,409,500,177,530,55,560,137,590,87,,,,
321,131,351,126,381,230,411,63,441,153,471,535,501,83,531,341,561,101,591,75,,,,
322,182,352,33,382,127,412,48,442,14,472,104,502,340,532,60,562,322,592,95,,,,
323,25,353,582,383,15,413,286,443,110,473,85,503,155,533,522,563,96,593,79,,,,
324,90,354,169,384,8,414,47,444,29,474,154,504,139,534,75,564,136,594,148,,,,
325,110,355,210,385,50,415,327,445,44,475,35,505,90,535,40,565,150,595,129,,,,
326,287,356,1,386,64,416,178,446,185,476,79,506,112,536,191,566,324,596,235,,,,
327,21,357,89,387,177,417,31,447,561,477,37,507,252,537,185,567,65,597,351,,,,
328,113,358,411,388,346,418,36,448,193,478,576,508,118,538,98,568,226,598,73,,,,
329,72,359,114,389,117,419,110,449,76,479,504,509,12,539,666,569,-4,599,119,,,,
330,197,360,55,390,631,420,210,450,55,480,495,510,100,540,465,570,186,600,436,,,,
Centre:,310101,ADSULS,TECHNICAL,CAMPUS,CHAS,DIST.,"AHMEDNAGAR,",AT,POST,CHAS,CHAS,NIMBLAK,BYPASS,ROAD,AHMEDNAGAR,"414005,","AHMEDNAGAR,",NEET,(UG),2024,Page,No.,3
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
601,52,631,101,661,104,691,48,721,426,751,301,781,35,811,120,841,371,871,23,,,,
602,92,632,59,662,40,692,466,722,129,752,80,782,167,812,118,842,111,872,49,,,,
603,212,633,75,663,30,693,110,723,41,753,59,783,122,813,111,843,59,873,49,,,,
604,311,634,295,664,574,694,108,724,122,754,97,784,211,814,383,844,107,874,108,,,,
605,89,635,197,665,352,695,84,725,71,755,7,785,75,815,11,845,36,875,226,,,,
606,55,636,62,666,169,696,162,726,65,756,375,786,25,816,85,846,114,876,105,,,,
607,585,637,536,667,14,697,52,727,186,757,48,787,183,817,189,847,34,877,375,,,,
608,388,638,620,668,134,698,189,728,115,758,48,788,176,818,467,848,8,878,425,,,,
609,125,639,493,669,94,699,277,729,223,759,432,789,70,819,340,849,40,879,299,,,,
610,276,640,579,670,80,700,91,730,133,760,277,790,107,820,75,850,361,880,224,,,,
611,94,641,75,671,34,701,5,731,266,761,152,791,126,821,110,851,382,881,93,,,,
612,426,642,181,672,90,702,127,732,-12,762,115,792,165,822,55,852,89,882,386,,,,
613,240,643,49,673,568,703,75,733,409,763,255,793,58,823,175,853,36,883,534,,,,
614,26,644,300,674,51,704,50,734,98,764,20,794,137,824,98,854,255,884,90,,,,
615,199,645,20,675,17,705,233,735,247,765,552,795,102,825,121,855,88,885,99,,,,
616,148,646,324,676,71,706,225,736,257,766,1,796,25,826,12,856,128,886,105,,,,
617,508,647,91,677,422,707,74,737,199,767,445,797,79,827,116,857,150,887,580,,,,
618,113,648,76,678,330,708,133,738,312,768,81,798,125,828,89,858,285,888,115,,,,
619,58,649,165,679,145,709,40,739,86,769,102,799,144,829,532,859,487,889,104,,,,
620,155,650,45,680,507,710,2,740,127,770,325,800,98,830,98,860,328,890,261,,,,
621,607,651,175,681,183,711,81,741,378,771,458,801,-1,831,49,861,81,891,348,,,,
622,72,652,175,682,85,712,28,742,449,772,527,802,65,832,402,862,77,892,229,,,,
623,252,653,63,683,92,713,152,743,102,773,33,803,505,833,205,863,130,893,129,,,,
624,231,654,20,684,364,714,22,744,102,774,35,804,259,834,132,864,313,894,331,,,,
625,515,655,215,685,445,715,54,745,279,775,127,805,379,835,25,865,62,895,335,,,,
626,118,656,187,686,497,716,313,746,227,776,105,806,425,836,106,866,69,896,346,,,,
627,30,657,352,687,169,717,28,747,26,777,380,807,332,837,27,867,7,897,97,,,,
628,80,658,195,688,47,718,112,748,50,778,110,808,472,838,54,868,70,898,17,,,,
629,89,659,42,689,148,719,118,749,469,779,489,809,399,839,289,869,231,899,225,,,,
630,345,660,347,690,144,720,75,750,0,780,91,810,181,840,50,870,66,900,163,,,,
