0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"BRIDGE,","HIMMATNAGAR,","HIMATNAGAR,",GUJARAT,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,110,31,67,61,246,91,132,121,84,151,184,181,185,211,241
2,146,32,487,62,244,92,151,122,75,152,103,182,115,,
3,177,33,85,63,109,93,402,123,340,153,170,183,134,,
4,135,34,85,64,264,94,150,124,137,154,147,184,155,,
5,491,35,6,65,258,95,139,125,465,155,334,185,243,,
6,208,36,146,66,103,96,222,126,45,156,131,186,185,,
7,179,37,92,67,77,97,179,127,125,157,430,187,352,,
8,159,38,234,68,88,98,81,128,85,158,137,188,298,,
9,100,39,30,69,131,99,125,129,176,159,103,189,303,,
10,141,40,236,70,111,100,50,130,144,160,80,190,92,,
11,80,41,80,71,115,101,170,131,91,161,164,191,223,,
12,192,42,122,72,197,102,104,132,38,162,154,192,185,,
13,312,43,122,73,216,103,109,133,83,163,103,193,95,,
14,86,44,110,74,63,104,130,134,125,164,208,194,122,,
15,85,45,65,75,198,105,100,135,179,165,372,195,81,,
16,107,46,250,76,150,106,173,136,80,166,441,196,61,,
17,390,47,119,77,197,107,50,137,62,167,249,197,170,,
18,150,48,120,78,241,108,111,138,154,168,97,198,89,,
19,89,49,123,79,54,109,81,139,152,169,104,199,395,,
20,142,50,48,80,444,110,176,140,45,170,21,200,52,,
21,116,51,110,81,76,111,230,141,118,171,164,201,94,,
22,61,52,79,82,205,112,176,142,240,172,53,202,196,,
23,112,53,113,83,57,113,349,143,67,173,171,203,108,,
24,44,54,225,84,431,114,92,144,108,174,368,204,55,,
25,274,55,134,85,412,115,212,145,249,175,10,205,143,,
26,88,56,319,86,269,116,328,146,143,176,9,206,96,,
27,17,57,140,87,142,117,245,147,304,177,49,207,369,,
28,109,58,155,88,104,118,191,148,55,178,18,208,99,,
29,424,59,156,89,148,119,134,149,79,179,69,209,62,,
30,80,60,496,90,29,120,101,150,114,180,54,210,113,,
