0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,578,31,103,61,175,91,53,121,74,151,105,181,175,211,456
2,211,32,126,62,150,92,93,122,71,152,342,182,55,212,66
3,180,33,95,63,267,93,78,123,50,153,110,183,167,213,100
4,214,34,318,64,399,94,52,124,118,154,296,184,341,214,259
5,51,35,45,65,162,95,68,125,132,155,204,185,75,215,103
6,133,36,151,66,75,96,112,126,6,156,241,186,52,216,73
7,32,37,47,67,27,97,185,127,9,157,144,187,30,217,-8
8,334,38,91,68,64,98,101,128,255,158,330,188,57,218,403
9,432,39,35,69,83,99,100,129,20,159,311,189,207,219,130
10,411,40,60,70,70,100,327,130,87,160,131,190,67,220,95
11,553,41,192,71,86,101,20,131,490,161,70,191,12,221,46
12,153,42,117,72,206,102,291,132,174,162,366,192,130,222,176
13,40,43,181,73,70,103,77,133,428,163,126,193,110,223,371
14,328,44,32,74,90,104,152,134,275,164,96,194,322,224,399
15,209,45,113,75,128,105,74,135,11,165,578,195,74,225,55
16,127,46,143,76,76,106,229,136,215,166,19,196,61,226,144
17,24,47,135,77,105,107,151,137,85,167,109,197,121,227,127
18,44,48,185,78,95,108,138,138,241,168,231,198,66,228,208
19,62,49,203,79,130,109,106,139,69,169,128,199,65,229,543
20,89,50,291,80,109,110,32,140,17,170,89,200,409,230,45
21,339,51,126,81,45,111,128,141,49,171,60,201,68,231,225
22,149,52,60,82,109,112,532,142,282,172,31,202,59,232,553
23,314,53,172,83,159,113,92,143,293,173,214,203,101,,
24,127,54,45,84,-34,114,105,144,120,174,250,204,597,,
25,-7,55,66,85,233,115,203,145,146,175,175,205,95,,
26,21,56,131,86,133,116,80,146,515,176,109,206,119,,
27,125,57,85,87,147,117,156,147,163,177,65,207,136,,
28,260,58,70,88,162,118,212,148,416,178,65,208,60,,
29,56,59,93,89,166,119,140,149,59,179,341,209,80,,
30,113,60,510,90,79,120,159,150,360,180,167,210,120,,
