0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,117,31,227,61,295,91,76,121,44,151,44,181,299,211,195
2,85,32,196,62,203,92,79,122,21,152,94,182,530,212,440
3,145,33,156,63,351,93,172,123,20,153,165,183,266,213,109
4,85,34,124,64,287,94,308,124,112,154,140,184,45,214,136
5,264,35,-2,65,152,95,515,125,231,155,300,185,80,215,122
6,76,36,65,66,79,96,620,126,94,156,85,186,298,216,101
7,83,37,256,67,55,97,586,127,88,157,34,187,14,217,356
8,147,38,309,68,37,98,52,128,10,158,-10,188,515,218,206
9,115,39,10,69,164,99,264,129,268,159,38,189,10,219,232
10,482,40,46,70,42,100,175,130,108,160,62,190,490,220,127
11,53,41,72,71,216,101,414,131,107,161,26,191,165,221,173
12,587,42,358,72,355,102,162,132,184,162,203,192,57,222,35
13,44,43,72,73,76,103,178,133,123,163,257,193,25,223,0
14,289,44,69,74,178,104,366,134,659,164,3,194,395,224,195
15,41,45,161,75,60,105,68,135,367,165,62,195,80,225,60
16,118,46,88,76,30,106,396,136,337,166,16,196,148,226,144
17,133,47,118,77,140,107,541,137,80,167,29,197,645,227,135
18,283,48,162,78,294,108,685,138,294,168,55,198,167,228,90
19,364,49,205,79,21,109,80,139,513,169,103,199,329,229,429
20,107,50,153,80,259,110,217,140,518,170,80,200,45,230,311
21,243,51,392,81,420,111,56,141,47,171,153,201,528,231,525
22,352,52,219,82,114,112,253,142,193,172,335,202,464,232,93
23,123,53,332,83,675,113,114,143,43,173,125,203,126,233,76
24,202,54,54,84,124,114,130,144,85,174,154,204,233,234,35
25,363,55,302,85,170,115,28,145,66,175,479,205,205,235,99
26,51,56,130,86,76,116,37,146,50,176,103,206,29,236,129
27,151,57,102,87,317,117,250,147,203,177,425,207,270,237,181
28,106,58,5,88,67,118,185,148,261,178,225,208,45,238,105
29,334,59,29,89,101,119,6,149,402,179,54,209,301,,
30,70,60,370,90,113,120,47,150,525,180,147,210,325,,
