0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,392,31,197,61,16,91,55,121,46,151,126,181,162,211,58,241,40,271,59,,,,,,,
2,0,32,118,62,76,92,69,122,131,152,655,182,42,212,266,242,51,272,65,,,,,,,
3,122,33,80,63,263,93,65,123,131,153,153,183,123,213,136,243,151,273,414,,,,,,,
4,691,34,267,64,55,94,364,124,600,154,77,184,40,214,28,244,594,274,170,,,,,,,
5,253,35,90,65,125,95,88,125,37,155,37,185,100,215,-12,245,515,275,95,,,,,,,
6,121,36,610,66,143,96,543,126,70,156,122,186,88,216,66,246,228,276,112,,,,,,,
7,125,37,550,67,121,97,73,127,665,157,144,187,95,217,151,247,72,277,181,,,,,,,
8,77,38,29,68,89,98,140,128,86,158,108,188,35,218,74,248,123,278,410,,,,,,,
9,46,39,548,69,-51,99,83,129,620,159,187,189,42,219,96,249,38,279,341,,,,,,,
10,263,40,47,70,168,100,95,130,50,160,188,190,228,220,20,250,438,280,170,,,,,,,
11,48,41,100,71,114,101,155,131,68,161,223,191,364,221,36,251,395,281,83,,,,,,,
12,107,42,100,72,383,102,194,132,81,162,85,192,180,222,127,252,283,282,135,,,,,,,
13,212,43,18,73,186,103,56,133,119,163,47,193,51,223,75,253,77,283,75,,,,,,,
14,78,44,170,74,208,104,214,134,61,164,96,194,284,224,185,254,167,284,301,,,,,,,
15,183,45,203,75,317,105,50,135,74,165,104,195,133,225,66,255,2,285,53,,,,,,,
16,430,46,93,76,142,106,187,136,42,166,405,196,47,226,95,256,0,286,81,,,,,,,
17,262,47,125,77,569,107,326,137,224,167,140,197,85,227,43,257,271,287,569,,,,,,,
18,176,48,95,78,93,108,50,138,502,168,110,198,44,228,17,258,291,288,218,,,,,,,
19,62,49,101,79,176,109,89,139,186,169,55,199,558,229,7,259,139,289,413,,,,,,,
20,130,50,-19,80,116,110,126,140,60,170,419,200,168,230,28,260,139,290,53,,,,,,,
21,47,51,58,81,36,111,28,141,50,171,660,201,219,231,188,261,71,291,60,,,,,,,
22,75,52,66,82,511,112,202,142,66,172,94,202,140,232,506,262,444,292,30,,,,,,,
23,545,53,61,83,410,113,151,143,30,173,136,203,20,233,264,263,292,293,85,,,,,,,
24,94,54,369,84,149,114,240,144,310,174,56,204,240,234,156,264,54,294,40,,,,,,,
25,116,55,101,85,104,115,393,145,163,175,149,205,194,235,230,265,118,295,233,,,,,,,
26,35,56,50,86,207,116,62,146,280,176,218,206,300,236,80,266,0,296,317,,,,,,,
27,84,57,45,87,14,117,91,147,512,177,367,207,43,237,45,267,122,297,370,,,,,,,
28,266,58,52,88,124,118,50,148,199,178,27,208,514,238,414,268,74,298,65,,,,,,,
29,592,59,106,89,102,119,251,149,120,179,629,209,98,239,285,269,161,299,262,,,,,,,
30,9,60,285,90,46,120,514,150,34,180,122,210,318,240,176,270,105,300,89,,,,,,,
Centre:,152504,HOLY,CROSS,"SCHOOL,",HOLY,CROSS,SCHOOL,N.H-,107,CHAKLA,CHOWK,PO-,BHAN,DIST-,MADHEPURA,(BIHAR),PIN-,"852121,","MADHEPURA,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,104,331,303,361,476,391,112,421,147,451,332,481,92,511,45,541,80,571,87,,,,,,,
302,384,332,30,362,87,392,90,422,621,452,47,482,132,512,548,542,95,572,333,,,,,,,
303,165,333,369,363,115,393,104,423,138,453,391,483,76,513,30,543,23,573,75,,,,,,,
304,294,334,155,364,199,394,149,424,66,454,36,484,51,514,172,544,18,574,33,,,,,,,
305,52,335,39,365,54,395,35,425,245,455,215,485,266,515,324,545,67,575,148,,,,,,,
306,178,336,83,366,60,396,497,426,66,456,95,486,578,516,257,546,60,576,130,,,,,,,
307,149,337,84,367,106,397,35,427,84,457,252,487,55,517,67,547,94,577,60,,,,,,,
308,111,338,418,368,113,398,45,428,494,458,160,488,497,518,536,548,66,578,80,,,,,,,
309,119,339,22,369,75,399,90,429,189,459,295,489,252,519,32,549,115,579,615,,,,,,,
310,177,340,335,370,97,400,70,430,79,460,53,490,57,520,137,550,74,580,70,,,,,,,
311,165,341,66,371,390,401,204,431,412,461,306,491,139,521,156,551,65,,,,,,,,,
312,45,342,160,372,197,402,136,432,113,462,100,492,101,522,76,552,550,,,,,,,,,
313,385,343,153,373,671,403,59,433,236,463,183,493,-43,523,100,553,52,,,,,,,,,
314,95,344,199,374,38,404,44,434,72,464,16,494,476,524,216,554,93,,,,,,,,,
315,522,345,252,375,622,405,265,435,187,465,59,495,179,525,87,555,220,,,,,,,,,
316,50,346,50,376,88,406,243,436,501,466,77,496,30,526,126,556,40,,,,,,,,,
317,118,347,76,377,28,407,368,437,298,467,214,497,51,527,76,557,41,,,,,,,,,
318,80,348,110,378,65,408,82,438,79,468,55,498,130,528,50,558,114,,,,,,,,,
319,19,349,71,379,39,409,134,439,151,469,114,499,161,529,63,559,192,,,,,,,,,
320,29,350,221,380,275,410,70,440,305,470,79,500,216,530,191,560,195,,,,,,,,,
321,80,351,46,381,-10,411,26,441,73,471,650,501,90,531,56,561,16,,,,,,,,,
322,36,352,110,382,66,412,50,442,77,472,194,502,50,532,20,562,36,,,,,,,,,
323,122,353,58,383,30,413,66,443,156,473,74,503,46,533,416,563,80,,,,,,,,,
324,361,354,17,384,250,414,187,444,25,474,84,504,66,534,105,564,96,,,,,,,,,
325,39,355,100,385,88,415,197,445,259,475,51,505,50,535,53,565,110,,,,,,,,,
326,389,356,80,386,97,416,305,446,131,476,114,506,175,536,616,566,633,,,,,,,,,
327,63,357,32,387,271,417,55,447,79,477,149,507,173,537,73,567,233,,,,,,,,,
328,319,358,84,388,324,418,49,448,50,478,164,508,146,538,40,568,234,,,,,,,,,
329,166,359,35,389,75,419,296,449,184,479,76,509,117,539,348,569,47,,,,,,,,,
330,386,360,94,390,14,420,20,450,154,480,134,510,412,540,46,570,127,,,,,,,,,
