0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,347,31,90,61,211,91,350,121,121,151,304,181,156,211,384
2,502,32,196,62,186,92,133,122,509,152,283,182,574,212,91
3,177,33,205,63,242,93,345,123,617,153,244,183,262,213,20
4,229,34,71,64,105,94,93,124,105,154,339,184,365,214,87
5,328,35,219,65,162,95,447,125,242,155,248,185,107,215,101
6,368,36,102,66,103,96,25,126,116,156,48,186,82,216,327
7,76,37,57,67,450,97,396,127,385,157,158,187,89,217,414
8,267,38,147,68,36,98,249,128,305,158,445,188,141,218,94
9,15,39,106,69,119,99,302,129,630,159,106,189,30,219,301
10,168,40,147,70,193,100,245,130,156,160,186,190,123,220,53
11,240,41,45,71,404,101,381,131,197,161,122,191,79,221,61
12,23,42,51,72,173,102,72,132,130,162,94,192,87,222,210
13,236,43,574,73,540,103,180,133,21,163,180,193,319,223,263
14,550,44,376,74,230,104,20,134,111,164,134,194,100,224,50
15,122,45,8,75,220,105,291,135,100,165,337,195,185,225,120
16,137,46,34,76,85,106,337,136,419,166,219,196,33,226,66
17,72,47,49,77,47,107,326,137,622,167,25,197,470,227,39
18,286,48,258,78,247,108,39,138,384,168,41,198,30,228,354
19,36,49,407,79,322,109,319,139,138,169,548,199,133,229,34
20,295,50,174,80,83,110,97,140,35,170,43,200,153,230,342
21,220,51,178,81,373,111,195,141,144,171,206,201,158,,
22,34,52,135,82,140,112,299,142,86,172,276,202,231,,
23,30,53,131,83,169,113,23,143,116,173,634,203,156,,
24,362,54,317,84,507,114,203,144,511,174,158,204,241,,
25,365,55,325,85,79,115,237,145,204,175,572,205,113,,
26,558,56,457,86,123,116,178,146,281,176,274,206,62,,
27,269,57,438,87,70,117,378,147,298,177,55,207,111,,
28,598,58,576,88,65,118,150,148,133,178,107,208,235,,
29,186,59,218,89,114,119,43,149,639,179,60,209,94,,
30,120,60,612,90,107,120,75,150,125,180,56,210,76,,
