0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
ROAD,.,SHIRUR,PUNE,"MAHARASHTRA,","PUNE,",MAHARASHTRA,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,31,31,24,61,445,91,68,121,178,151,80,181,342,211,205,241,244,271,356,,,,
2,153,32,294,62,372,92,275,122,380,152,119,182,518,212,539,242,459,272,-65,,,,
3,60,33,90,63,178,93,312,123,681,153,54,183,49,213,80,243,381,273,438,,,,
4,173,34,66,64,146,94,631,124,203,154,641,184,203,214,239,244,340,274,455,,,,
5,70,35,113,65,275,95,74,125,365,155,52,185,244,215,215,245,158,275,272,,,,
6,554,36,97,66,50,96,353,126,192,156,439,186,416,216,90,246,116,276,94,,,,
7,44,37,596,67,106,97,70,127,233,157,518,187,262,217,31,247,85,277,56,,,,
8,478,38,304,68,397,98,559,128,102,158,299,188,272,218,378,248,259,278,85,,,,
9,343,39,206,69,278,99,242,129,117,159,100,189,549,219,276,249,41,279,122,,,,
10,173,40,287,70,85,100,260,130,69,160,464,190,115,220,238,250,180,280,449,,,,
11,623,41,227,71,374,101,271,131,135,161,465,191,28,221,33,251,385,281,177,,,,
12,110,42,196,72,75,102,428,132,233,162,165,192,95,222,552,252,284,282,84,,,,
13,80,43,373,73,347,103,189,133,106,163,87,193,166,223,170,253,140,283,251,,,,
14,573,44,240,74,235,104,160,134,31,164,44,194,285,224,337,254,374,284,272,,,,
15,239,45,623,75,116,105,224,135,538,165,307,195,335,225,43,255,274,285,606,,,,
16,75,46,173,76,141,106,317,136,151,166,424,196,565,226,346,256,156,286,678,,,,
17,131,47,303,77,158,107,148,137,53,167,171,197,191,227,160,257,59,287,307,,,,
18,660,48,141,78,69,108,464,138,27,168,115,198,591,228,99,258,538,288,251,,,,
19,583,49,275,79,153,109,52,139,338,169,55,199,90,229,212,259,95,289,45,,,,
20,65,50,121,80,355,110,261,140,86,170,271,200,193,230,624,260,83,290,101,,,,
21,256,51,148,81,68,111,187,141,195,171,468,201,205,231,115,261,90,291,85,,,,
22,70,52,20,82,157,112,629,142,351,172,214,202,562,232,97,262,110,292,157,,,,
23,446,53,63,83,622,113,152,143,147,173,186,203,160,233,38,263,515,293,75,,,,
24,299,54,23,84,56,114,54,144,170,174,46,204,290,234,109,264,72,294,46,,,,
25,55,55,179,85,284,115,75,145,620,175,122,205,92,235,183,265,144,295,150,,,,
26,115,56,45,86,227,116,35,146,106,176,286,206,114,236,120,266,238,296,106,,,,
27,48,57,508,87,258,117,325,147,107,177,105,207,570,237,92,267,120,297,206,,,,
28,185,58,477,88,333,118,-20,148,48,178,314,208,115,238,490,268,75,298,164,,,,
29,503,59,233,89,501,119,180,149,41,179,300,209,616,239,363,269,195,299,128,,,,
30,42,60,172,90,47,120,214,150,25,180,281,210,181,240,303,270,244,300,459,,,,
Centre:,311520,PODAR,INTERNATIONAL,SCHOOL,SHIRUR,PUNE,"MR,",PODAR,INTERNATIONAL,SCHOOL,BEHIND,RELIANCE,PETROL,PUMP,MAHAJANMALA,SHIRUR,NAGAR,NEET,(UG),2024,Page,No.,2
ROAD,.,SHIRUR,PUNE,"MAHARASHTRA,","PUNE,",MAHARASHTRA,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,261,331,601,361,177,391,210,421,7,451,99,481,126,,,,,,,,,,
302,84,332,37,362,145,392,541,422,123,452,617,482,70,,,,,,,,,,
303,211,333,467,363,286,393,140,423,40,453,223,483,347,,,,,,,,,,
304,87,334,243,364,200,394,561,424,622,454,362,484,226,,,,,,,,,,
305,311,335,205,365,176,395,52,425,628,455,179,485,681,,,,,,,,,,
306,25,336,129,366,326,396,91,426,138,456,107,486,87,,,,,,,,,,
307,233,337,412,367,626,397,580,427,545,457,692,487,566,,,,,,,,,,
308,448,338,675,368,560,398,455,428,425,458,51,488,155,,,,,,,,,,
309,36,339,557,369,184,399,414,429,114,459,275,489,109,,,,,,,,,,
