0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
UTTAR,"PRADESH,","MEERUT,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
1,651,31,87,61,136,91,45,121,327,151,205,181,423,211,101,241,237,271,113,,,,,,,,,,,
2,109,32,180,62,172,92,167,122,360,152,183,182,148,212,55,242,379,272,37,,,,,,,,,,,
3,173,33,215,63,60,93,235,123,226,153,320,183,130,213,35,243,484,273,119,,,,,,,,,,,
4,119,34,545,64,72,94,228,124,162,154,430,184,105,214,160,244,58,274,371,,,,,,,,,,,
5,549,35,715,65,347,95,50,125,214,155,155,185,157,215,209,245,121,275,140,,,,,,,,,,,
6,335,36,224,66,128,96,54,126,181,156,119,186,122,216,304,246,225,276,337,,,,,,,,,,,
7,86,37,529,67,58,97,183,127,90,157,570,187,65,217,26,247,106,277,119,,,,,,,,,,,
8,282,38,260,68,621,98,293,128,265,158,630,188,175,218,171,248,181,278,370,,,,,,,,,,,
9,280,39,168,69,113,99,226,129,40,159,48,189,152,219,198,249,171,279,474,,,,,,,,,,,
10,50,40,82,70,486,100,125,130,475,160,227,190,171,220,106,250,554,280,140,,,,,,,,,,,
11,60,41,305,71,484,101,150,131,308,161,42,191,522,221,166,251,5,281,496,,,,,,,,,,,
12,670,42,227,72,17,102,113,132,386,162,219,192,576,222,546,252,111,282,77,,,,,,,,,,,
13,324,43,6,73,97,103,88,133,646,163,33,193,233,223,200,253,113,283,307,,,,,,,,,,,
14,94,44,117,74,227,104,540,134,219,164,160,194,583,224,205,254,116,284,70,,,,,,,,,,,
15,100,45,10,75,608,105,487,135,498,165,60,195,123,225,270,255,129,285,388,,,,,,,,,,,
16,240,46,152,76,141,106,391,136,200,166,444,196,256,226,381,256,104,286,548,,,,,,,,,,,
17,289,47,90,77,305,107,505,137,136,167,285,197,162,227,117,257,173,287,201,,,,,,,,,,,
18,149,48,97,78,50,108,460,138,145,168,85,198,129,228,201,258,363,288,82,,,,,,,,,,,
19,110,49,207,79,226,109,113,139,156,169,50,199,154,229,362,259,0,289,286,,,,,,,,,,,
20,404,50,134,80,80,110,650,140,154,170,107,200,326,230,235,260,64,290,120,,,,,,,,,,,
21,309,51,131,81,134,111,85,141,161,171,242,201,226,231,79,261,135,291,653,,,,,,,,,,,
22,125,52,140,82,337,112,161,142,661,172,555,202,259,232,644,262,56,292,190,,,,,,,,,,,
23,375,53,103,83,130,113,168,143,255,173,80,203,35,233,170,263,418,293,10,,,,,,,,,,,
24,367,54,553,84,150,114,428,144,573,174,455,204,433,234,64,264,361,294,367,,,,,,,,,,,
25,76,55,410,85,139,115,95,145,505,175,67,205,53,235,141,265,262,295,581,,,,,,,,,,,
26,317,56,122,86,138,116,80,146,148,176,197,206,388,236,363,266,555,296,122,,,,,,,,,,,
27,100,57,77,87,510,117,43,147,240,177,91,207,213,237,80,267,355,297,231,,,,,,,,,,,
28,237,58,180,88,710,118,454,148,241,178,415,208,108,238,74,268,147,298,398,,,,,,,,,,,
29,100,59,139,89,74,119,113,149,434,179,114,209,151,239,105,269,206,299,636,,,,,,,,,,,
30,175,60,74,90,12,120,66,150,575,180,175,210,225,240,115,270,307,300,648,,,,,,,,,,,
Centre:,440903,R,S,M,S,VIDYA,MANDIR,MADHAV,KUNJ,MEERUT,"UP,",RADHEY,SHYAM,MORARKA,SARASWATI,VIDYA,MANDIR,MADHAV,KUNJ,E-2,4C,SHATABDI,NGR,MEERUT,NEET,(UG),2024,Page,No.,2
UTTAR,"PRADESH,","MEERUT,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,
