0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"JODHPUR,",RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,48,31,267,61,158,91,12,121,194,151,134,181,56,211,240,241,125,271,85,,,,,,,,
2,6,32,397,62,75,92,525,122,172,152,223,182,241,212,17,242,97,272,163,,,,,,,,
3,471,33,321,63,65,93,150,123,193,153,333,183,419,213,75,243,68,273,189,,,,,,,,
4,441,34,259,64,72,94,397,124,92,154,227,184,115,214,272,244,148,274,16,,,,,,,,
5,180,35,110,65,306,95,192,125,47,155,267,185,41,215,600,245,128,275,39,,,,,,,,
6,205,36,283,66,116,96,513,126,172,156,49,186,42,216,412,246,523,276,77,,,,,,,,
7,175,37,220,67,362,97,363,127,685,157,76,187,69,217,167,247,597,277,477,,,,,,,,
8,114,38,533,68,244,98,74,128,89,158,440,188,292,218,157,248,75,278,326,,,,,,,,
9,122,39,244,69,81,99,71,129,324,159,484,189,153,219,41,249,590,279,304,,,,,,,,
10,301,40,65,70,107,100,82,130,456,160,175,190,615,220,71,250,162,280,49,,,,,,,,
11,160,41,369,71,237,101,590,131,227,161,479,191,184,221,411,251,138,281,271,,,,,,,,
12,505,42,78,72,90,102,341,132,212,162,117,192,550,222,300,252,570,282,99,,,,,,,,
13,268,43,137,73,210,103,95,133,548,163,64,193,139,223,114,253,117,283,234,,,,,,,,
14,642,44,421,74,135,104,135,134,108,164,238,194,194,224,116,254,0,284,672,,,,,,,,
15,22,45,295,75,251,105,490,135,465,165,439,195,695,225,432,255,363,285,240,,,,,,,,
16,366,46,293,76,70,106,92,136,68,166,237,196,346,226,118,256,84,286,224,,,,,,,,
17,304,47,65,77,64,107,209,137,475,167,47,197,69,227,185,257,566,287,85,,,,,,,,
18,148,48,633,78,55,108,88,138,125,168,62,198,10,228,605,258,383,288,140,,,,,,,,
19,194,49,195,79,163,109,245,139,107,169,126,199,153,229,190,259,373,289,367,,,,,,,,
20,256,50,220,80,173,110,294,140,132,170,58,200,180,230,434,260,397,290,95,,,,,,,,
21,303,51,60,81,113,111,75,141,348,171,205,201,665,231,267,261,173,291,146,,,,,,,,
22,369,52,47,82,618,112,244,142,144,172,130,202,255,232,95,262,72,292,348,,,,,,,,
