0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,142,31,196,61,95,91,120,121,27,151,241,181,658,211,47,241,82,271,106,,,,,,,,
2,308,32,69,62,160,92,221,122,406,152,115,182,487,212,266,242,358,272,528,,,,,,,,
3,276,33,91,63,200,93,129,123,120,153,67,183,397,213,60,243,186,273,115,,,,,,,,
4,384,34,511,64,234,94,104,124,149,154,97,184,601,214,197,244,258,274,322,,,,,,,,
5,148,35,396,65,98,95,690,125,347,155,37,185,368,215,56,245,82,275,282,,,,,,,,
6,128,36,201,66,74,96,475,126,26,156,84,186,184,216,352,246,558,276,532,,,,,,,,
7,106,37,195,67,167,97,146,127,269,157,81,187,171,217,512,247,21,277,178,,,,,,,,
8,604,38,90,68,93,98,83,128,265,158,119,188,554,218,402,248,170,278,678,,,,,,,,
9,41,39,14,69,456,99,321,129,226,159,141,189,638,219,196,249,411,279,55,,,,,,,,
10,130,40,195,70,150,100,595,130,480,160,592,190,274,220,618,250,176,280,134,,,,,,,,
11,223,41,251,71,180,101,157,131,92,161,312,191,357,221,102,251,50,281,213,,,,,,,,
12,226,42,258,72,231,102,553,132,438,162,52,192,35,222,364,252,211,282,146,,,,,,,,
13,64,43,204,73,308,103,126,133,248,163,138,193,230,223,56,253,5,283,264,,,,,,,,
14,273,44,198,74,414,104,55,134,112,164,565,194,517,224,209,254,376,284,81,,,,,,,,
15,37,45,221,75,168,105,343,135,576,165,398,195,345,225,620,255,71,285,536,,,,,,,,
16,351,46,80,76,74,106,10,136,100,166,599,196,186,226,50,256,257,286,26,,,,,,,,
17,185,47,236,77,490,107,100,137,537,167,143,197,234,227,68,257,168,287,100,,,,,,,,
18,111,48,243,78,184,108,85,138,53,168,61,198,225,228,515,258,631,288,270,,,,,,,,
19,75,49,71,79,645,109,60,139,277,169,78,199,137,229,285,259,92,289,267,,,,,,,,
20,595,50,70,80,187,110,162,140,607,170,85,200,116,230,159,260,263,290,343,,,,,,,,
21,164,51,75,81,170,111,532,141,42,171,136,201,156,231,84,261,304,291,143,,,,,,,,
22,47,52,494,82,32,112,15,142,245,172,596,202,142,232,183,262,255,292,281,,,,,,,,
23,404,53,298,83,254,113,369,143,198,173,36,203,187,233,97,263,509,293,488,,,,,,,,
24,362,54,261,84,202,114,180,144,255,174,126,204,278,234,438,264,353,294,657,,,,,,,,
25,255,55,126,85,185,115,43,145,40,175,244,205,581,235,655,265,391,295,500,,,,,,,,
26,99,56,332,86,492,116,487,146,205,176,456,206,213,236,619,266,50,296,221,,,,,,,,
27,454,57,144,87,251,117,34,147,521,177,393,207,53,237,105,267,534,297,369,,,,,,,,
28,85,58,367,88,277,118,105,148,56,178,142,208,297,238,300,268,268,298,169,,,,,,,,
29,150,59,32,89,160,119,58,149,191,179,168,209,284,239,356,269,81,299,54,,,,,,,,
30,378,60,580,90,404,120,434,150,389,180,347,210,250,240,324,270,570,300,423,,,,,,,,
Centre:,300201,GREEN,WOOD,PUBLIC,HIGH,"SCHOOL,",GREEN,WOOD,PUB,HIGH,SCHOOL,ADITYA,PURAM,VILL-,JEDRUA,KALAN,GWALIOR,"MP,","GWALIOR,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,274,331,188,361,35,391,128,421,235,451,74,481,176,511,338,541,214,571,601,,,,,,,,
302,117,332,50,362,93,392,262,422,166,452,605,482,90,512,62,542,150,572,485,,,,,,,,
303,302,333,90,363,299,393,232,423,100,453,201,483,288,513,114,543,198,573,35,,,,,,,,
304,84,334,256,364,419,394,132,424,456,454,281,484,86,514,26,544,152,574,248,,,,,,,,
305,356,335,165,365,147,395,614,425,66,455,156,485,358,515,265,545,210,575,278,,,,,,,,
306,570,336,195,366,39,396,365,426,86,456,92,486,392,516,278,546,198,576,580,,,,,,,,
307,45,337,391,367,128,397,513,427,246,457,88,487,61,517,608,547,136,577,227,,,,,,,,
308,110,338,75,368,138,398,116,428,31,458,523,488,130,518,110,548,148,578,46,,,,,,,,
309,298,339,12,369,182,399,436,429,84,459,80,489,107,519,150,549,537,579,492,,,,,,,,
310,177,340,163,370,81,400,627,430,294,460,356,490,376,520,27,550,65,580,502,,,,,,,,
311,76,341,-14,371,48,401,456,431,238,461,25,491,192,521,346,551,141,581,282,,,,,,,,
312,102,342,140,372,25,402,86,432,132,462,86,492,195,522,149,552,325,582,53,,,,,,,,
313,563,343,53,373,102,403,460,433,21,463,114,493,128,523,316,553,164,583,167,,,,,,,,
314,127,344,447,374,504,404,228,434,235,464,685,494,451,524,41,554,140,584,260,,,,,,,,
315,548,345,24,375,293,405,219,435,189,465,565,495,185,525,241,555,-12,585,366,,,,,,,,
316,30,346,366,376,245,406,375,436,440,466,653,496,434,526,91,556,86,586,101,,,,,,,,
317,233,347,254,377,49,407,359,437,4,467,40,497,318,527,13,557,307,587,479,,,,,,,,
318,83,348,50,378,310,408,75,438,173,468,30,498,239,528,68,558,75,588,98,,,,,,,,
319,321,349,58,379,115,409,100,439,189,469,234,499,75,529,612,559,321,589,320,,,,,,,,
320,171,350,328,380,399,410,140,440,355,470,232,500,65,530,161,560,50,590,571,,,,,,,,
321,433,351,571,381,185,411,222,441,73,471,185,501,391,531,353,561,97,591,379,,,,,,,,
322,384,352,240,382,501,412,103,442,70,472,373,502,155,532,351,562,349,592,315,,,,,,,,
323,496,353,77,383,207,413,543,443,100,473,265,503,88,533,227,563,104,593,258,,,,,,,,
324,280,354,185,384,250,414,78,444,44,474,269,504,51,534,621,564,100,594,293,,,,,,,,
325,180,355,207,385,311,415,189,445,158,475,130,505,23,535,333,565,610,595,449,,,,,,,,
326,205,356,129,386,40,416,164,446,408,476,119,506,77,536,22,566,656,596,437,,,,,,,,
327,128,357,482,387,136,417,138,447,430,477,71,507,274,537,279,567,255,597,692,,,,,,,,
328,79,358,151,388,316,418,73,448,112,478,70,508,221,538,345,568,302,598,71,,,,,,,,
329,196,359,55,389,145,419,344,449,632,479,322,509,342,539,177,569,179,599,257,,,,,,,,
330,91,360,32,390,271,420,74,450,104,480,657,510,208,540,266,570,161,600,165,,,,,,,,
Centre:,300201,GREEN,WOOD,PUBLIC,HIGH,"SCHOOL,",GREEN,WOOD,PUB,HIGH,SCHOOL,ADITYA,PURAM,VILL-,JEDRUA,KALAN,GWALIOR,"MP,","GWALIOR,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
601,76,631,110,661,334,691,569,721,70,751,230,781,183,811,524,841,84,871,523,,,,,,,,
602,313,632,93,662,248,692,448,722,114,752,76,782,570,812,236,842,158,872,125,,,,,,,,
603,330,633,193,663,305,693,70,723,462,753,296,783,105,813,469,843,81,873,175,,,,,,,,
604,265,634,129,664,309,694,189,724,660,754,369,784,392,814,89,844,390,874,218,,,,,,,,
605,341,635,56,665,95,695,110,725,183,755,589,785,495,815,238,845,225,875,303,,,,,,,,
606,562,636,449,666,275,696,192,726,356,756,281,786,265,816,176,846,6,876,13,,,,,,,,
607,274,637,294,667,170,697,306,727,300,757,218,787,84,817,145,847,267,877,216,,,,,,,,
608,293,638,462,668,78,698,126,728,116,758,55,788,189,818,45,848,125,878,113,,,,,,,,
609,110,639,160,669,133,699,212,729,133,759,85,789,515,819,187,849,93,879,49,,,,,,,,
610,244,640,202,670,486,700,65,730,374,760,433,790,299,820,140,850,63,880,116,,,,,,,,
611,123,641,486,671,73,701,166,731,168,761,224,791,364,821,70,851,417,881,207,,,,,,,,
612,220,642,370,672,182,702,305,732,373,762,526,792,383,822,248,852,312,882,313,,,,,,,,
613,292,643,117,673,115,703,269,733,235,763,50,793,75,823,434,853,275,883,508,,,,,,,,
614,72,644,199,674,389,704,201,734,221,764,165,794,75,824,107,854,126,884,198,,,,,,,,
615,104,645,197,675,186,705,328,735,181,765,530,795,196,825,118,855,70,885,369,,,,,,,,
616,356,646,540,676,628,706,217,736,104,766,497,796,380,826,83,856,329,886,48,,,,,,,,
617,204,647,460,677,348,707,42,737,70,767,93,797,129,827,93,857,187,887,81,,,,,,,,
618,309,648,208,678,224,708,453,738,508,768,172,798,249,828,95,858,235,888,78,,,,,,,,
619,570,649,54,679,55,709,40,739,350,769,195,799,461,829,49,859,550,889,181,,,,,,,,
620,102,650,345,680,286,710,500,740,359,770,328,800,155,830,83,860,202,890,93,,,,,,,,
621,550,651,111,681,98,711,150,741,70,771,331,801,420,831,131,861,556,891,140,,,,,,,,
622,57,652,505,682,250,712,174,742,92,772,80,802,12,832,96,862,126,892,183,,,,,,,,
623,642,653,467,683,130,713,341,743,135,773,81,803,190,833,122,863,453,893,220,,,,,,,,
624,550,654,604,684,406,714,52,744,114,774,77,804,306,834,316,864,234,894,60,,,,,,,,
625,362,655,287,685,93,715,233,745,525,775,38,805,179,835,10,865,679,895,182,,,,,,,,
626,24,656,393,686,482,716,687,746,376,776,75,806,364,836,98,866,469,896,370,,,,,,,,
627,643,657,61,687,111,717,51,747,188,777,635,807,56,837,345,867,72,897,278,,,,,,,,
628,38,658,75,688,300,718,218,748,112,778,124,808,194,838,122,868,529,898,350,,,,,,,,
629,151,659,549,689,216,719,439,749,221,779,291,809,317,839,481,869,230,899,130,,,,,,,,
630,189,660,116,690,93,720,234,750,211,780,657,810,188,840,165,870,262,900,55,,,,,,,,
Centre:,300201,GREEN,WOOD,PUBLIC,HIGH,"SCHOOL,",GREEN,WOOD,PUB,HIGH,SCHOOL,ADITYA,PURAM,VILL-,JEDRUA,KALAN,GWALIOR,"MP,","GWALIOR,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,4
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,
901,185,,,,,,,,,,,,,,,,,,,,,,,,,,
902,322,,,,,,,,,,,,,,,,,,,,,,,,,,
903,69,,,,,,,,,,,,,,,,,,,,,,,,,,
904,352,,,,,,,,,,,,,,,,,,,,,,,,,,
905,669,,,,,,,,,,,,,,,,,,,,,,,,,,
906,60,,,,,,,,,,,,,,,,,,,,,,,,,,
907,116,,,,,,,,,,,,,,,,,,,,,,,,,,
908,248,,,,,,,,,,,,,,,,,,,,,,,,,,
909,309,,,,,,,,,,,,,,,,,,,,,,,,,,
910,153,,,,,,,,,,,,,,,,,,,,,,,,,,
911,332,,,,,,,,,,,,,,,,,,,,,,,,,,
912,203,,,,,,,,,,,,,,,,,,,,,,,,,,
913,75,,,,,,,,,,,,,,,,,,,,,,,,,,
914,384,,,,,,,,,,,,,,,,,,,,,,,,,,
915,53,,,,,,,,,,,,,,,,,,,,,,,,,,
916,201,,,,,,,,,,,,,,,,,,,,,,,,,,
917,174,,,,,,,,,,,,,,,,,,,,,,,,,,
918,291,,,,,,,,,,,,,,,,,,,,,,,,,,
919,128,,,,,,,,,,,,,,,,,,,,,,,,,,
920,123,,,,,,,,,,,,,,,,,,,,,,,,,,
921,289,,,,,,,,,,,,,,,,,,,,,,,,,,
922,158,,,,,,,,,,,,,,,,,,,,,,,,,,
923,204,,,,,,,,,,,,,,,,,,,,,,,,,,
924,449,,,,,,,,,,,,,,,,,,,,,,,,,,
925,286,,,,,,,,,,,,,,,,,,,,,,,,,,
926,268,,,,,,,,,,,,,,,,,,,,,,,,,,
