0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,676,31,116,61,102,91,306,121,78,151,81,181,214,211,151
2,35,32,398,62,535,92,190,122,140,152,175,182,236,212,39
3,27,33,681,63,163,93,77,123,108,153,89,183,78,213,84
4,210,34,168,64,139,94,72,124,204,154,80,184,101,214,54
5,117,35,89,65,62,95,124,125,88,155,462,185,108,215,134
6,94,36,120,66,276,96,195,126,130,156,73,186,240,216,53
7,36,37,85,67,60,97,190,127,93,157,51,187,210,217,257
8,416,38,151,68,623,98,127,128,86,158,78,188,171,218,141
9,50,39,151,69,140,99,135,129,208,159,116,189,84,219,114
10,473,40,122,70,165,100,78,130,309,160,365,190,100,220,443
11,113,41,336,71,283,101,116,131,151,161,168,191,259,221,100
12,108,42,260,72,48,102,588,132,180,162,169,192,237,222,38
13,36,43,135,73,248,103,76,133,153,163,540,193,383,223,55
14,226,44,62,74,105,104,57,134,8,164,246,194,111,224,117
15,403,45,159,75,91,105,122,135,80,165,70,195,472,225,207
16,102,46,32,76,70,106,9,136,51,166,58,196,531,226,103
17,64,47,39,77,197,107,97,137,156,167,111,197,241,227,535
18,126,48,31,78,246,108,192,138,216,168,45,198,289,228,171
19,32,49,119,79,88,109,655,139,150,169,154,199,456,229,181
20,156,50,388,80,252,110,74,140,84,170,105,200,109,230,140
21,42,51,278,81,75,111,100,141,100,171,150,201,91,231,97
22,230,52,152,82,285,112,44,142,47,172,360,202,171,232,151
23,178,53,211,83,328,113,294,143,175,173,94,203,271,233,44
24,534,54,196,84,58,114,475,144,20,174,55,204,84,234,333
25,193,55,188,85,612,115,101,145,53,175,337,205,105,235,312
26,124,56,87,86,275,116,50,146,79,176,194,206,35,,
27,214,57,494,87,45,117,71,147,324,177,148,207,85,,
28,53,58,45,88,127,118,278,148,107,178,117,208,5,,
29,48,59,85,89,425,119,479,149,15,179,180,209,54,,
30,127,60,124,90,190,120,23,150,382,180,133,210,540,,
