0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"KERALA,","THRISSUR,",KERALA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,264,31,337,61,472,91,168,121,96,151,201,181,228,211,158,241,270,271,130,,,,,
2,109,32,665,62,342,92,158,122,225,152,411,182,290,212,360,242,339,272,39,,,,,
3,93,33,44,63,185,93,262,123,212,153,195,183,54,213,280,243,190,273,132,,,,,
4,427,34,163,64,372,94,88,124,501,154,650,184,72,214,367,244,277,274,154,,,,,
5,193,35,375,65,370,95,155,125,313,155,420,185,539,215,355,245,245,275,358,,,,,
6,298,36,100,66,220,96,231,126,154,156,145,186,301,216,100,246,123,276,200,,,,,
7,165,37,95,67,190,97,72,127,77,157,136,187,553,217,164,247,644,277,188,,,,,
8,236,38,85,68,150,98,203,128,396,158,65,188,225,218,392,248,571,278,105,,,,,
9,256,39,157,69,190,99,601,129,292,159,75,189,219,219,457,249,139,279,55,,,,,
10,84,40,387,70,269,100,657,130,416,160,303,190,276,220,90,250,561,280,153,,,,,
11,105,41,139,71,171,101,107,131,541,161,81,191,64,221,110,251,128,281,411,,,,,
12,462,42,439,72,152,102,202,132,367,162,105,192,594,222,116,252,151,282,65,,,,,
13,132,43,602,73,222,103,177,133,336,163,453,193,202,223,214,253,192,283,61,,,,,
14,53,44,238,74,30,104,108,134,466,164,285,194,82,224,542,254,220,284,120,,,,,
15,453,45,76,75,62,105,397,135,209,165,231,195,90,225,340,255,155,285,72,,,,,
16,205,46,63,76,88,106,580,136,286,166,85,196,448,226,100,256,24,286,112,,,,,
17,138,47,60,77,418,107,198,137,252,167,333,197,31,227,622,257,480,287,125,,,,,
18,383,48,159,78,474,108,254,138,639,168,90,198,219,228,354,258,183,288,249,,,,,
19,90,49,328,79,225,109,228,139,418,169,294,199,72,229,147,259,140,289,318,,,,,
20,161,50,378,80,234,110,207,140,348,170,165,200,212,230,412,260,114,290,590,,,,,
21,488,51,155,81,157,111,710,141,141,171,505,201,178,231,222,261,14,291,580,,,,,
22,238,52,356,82,336,112,107,142,33,172,43,202,613,232,325,262,262,292,299,,,,,
23,80,53,48,83,414,113,162,143,391,173,322,203,115,233,391,263,134,293,637,,,,,
24,210,54,103,84,88,114,195,144,157,174,188,204,143,234,159,264,599,294,90,,,,,
25,217,55,67,85,138,115,174,145,199,175,155,205,274,235,266,265,139,295,589,,,,,
26,81,56,235,86,298,116,244,146,130,176,165,206,163,236,281,266,386,296,76,,,,,
27,479,57,87,87,151,117,70,147,546,177,61,207,232,237,93,267,70,297,645,,,,,
28,207,58,225,88,462,118,232,148,120,178,170,208,376,238,643,268,100,298,177,,,,,
29,72,59,183,89,407,119,610,149,200,179,518,209,108,239,257,269,146,299,200,,,,,
30,104,60,181,90,94,120,449,150,131,180,161,210,148,240,160,270,35,300,103,,,,,
Centre:,281221,PARAMEKKAVU,VIDYA,MANDIR,MLA,ROAD,THRISSUR,"KL,",PARAMEKKAVU,VIDYA,MANDIR,PO,"BOX.916,",MLA,ROAD,"PONKUNNAM,",THRISSUR,DISTRICT,NEET,(UG),2024,Page,No.,2
"KERALA,","THRISSUR,",KERALA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,321,331,152,,,,,,,,,,,,,,,,,,,,,
302,185,332,255,,,,,,,,,,,,,,,,,,,,,
303,133,333,166,,,,,,,,,,,,,,,,,,,,,
304,85,334,125,,,,,,,,,,,,,,,,,,,,,
305,116,335,199,,,,,,,,,,,,,,,,,,,,,
306,75,336,229,,,,,,,,,,,,,,,,,,,,,
307,157,337,638,,,,,,,,,,,,,,,,,,,,,
308,237,338,40,,,,,,,,,,,,,,,,,,,,,
309,94,339,100,,,,,,,,,,,,,,,,,,,,,
310,130,340,160,,,,,,,,,,,,,,,,,,,,,
311,661,341,71,,,,,,,,,,,,,,,,,,,,,
312,89,342,217,,,,,,,,,,,,,,,,,,,,,
313,535,343,70,,,,,,,,,,,,,,,,,,,,,
314,325,344,195,,,,,,,,,,,,,,,,,,,,,
315,203,,,,,,,,,,,,,,,,,,,,,,,
316,145,,,,,,,,,,,,,,,,,,,,,,,
317,161,,,,,,,,,,,,,,,,,,,,,,,
318,65,,,,,,,,,,,,,,,,,,,,,,,
319,544,,,,,,,,,,,,,,,,,,,,,,,
320,602,,,,,,,,,,,,,,,,,,,,,,,
321,213,,,,,,,,,,,,,,,,,,,,,,,
322,80,,,,,,,,,,,,,,,,,,,,,,,
323,115,,,,,,,,,,,,,,,,,,,,,,,
324,76,,,,,,,,,,,,,,,,,,,,,,,
325,292,,,,,,,,,,,,,,,,,,,,,,,
326,161,,,,,,,,,,,,,,,,,,,,,,,
327,155,,,,,,,,,,,,,,,,,,,,,,,
328,171,,,,,,,,,,,,,,,,,,,,,,,
329,144,,,,,,,,,,,,,,,,,,,,,,,
330,243,,,,,,,,,,,,,,,,,,,,,,,
