0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,617,31,574,61,90,91,405,121,68,151,594,181,241,211,235,241,17,271,88,,,,
2,164,32,617,62,681,92,276,122,176,152,492,182,339,212,375,242,339,272,441,,,,
3,220,33,75,63,126,93,225,123,281,153,379,183,196,213,479,243,94,273,244,,,,
4,344,34,57,64,211,94,129,124,407,154,333,184,638,214,483,244,515,274,183,,,,
5,110,35,209,65,467,95,241,125,667,155,80,185,328,215,234,245,569,275,155,,,,
6,447,36,620,66,565,96,369,126,665,156,360,186,71,216,343,246,464,276,81,,,,
7,451,37,74,67,68,97,582,127,529,157,75,187,382,217,543,247,89,277,315,,,,
8,523,38,186,68,210,98,58,128,183,158,299,188,133,218,78,248,151,278,621,,,,
9,123,39,81,69,378,99,22,129,441,159,432,189,23,219,120,249,276,279,411,,,,
10,568,40,115,70,172,100,527,130,462,160,253,190,64,220,385,250,95,280,26,,,,
11,87,41,559,71,71,101,510,131,72,161,434,191,403,221,20,251,125,281,-15,,,,
12,116,42,46,72,493,102,189,132,129,162,123,192,117,222,503,252,404,282,593,,,,
13,150,43,323,73,246,103,356,133,618,163,51,193,369,223,484,253,208,283,376,,,,
14,189,44,146,74,23,104,536,134,60,164,641,194,562,224,226,254,277,284,201,,,,
15,330,45,623,75,149,105,18,135,343,165,299,195,105,225,567,255,119,285,622,,,,
16,147,46,30,76,-14,106,83,136,59,166,432,196,266,226,52,256,216,286,378,,,,
17,337,47,351,77,158,107,142,137,128,167,616,197,88,227,125,257,446,287,341,,,,
18,470,48,563,78,213,108,269,138,431,168,676,198,180,228,116,258,25,288,252,,,,
19,95,49,159,79,17,109,87,139,455,169,114,199,238,229,471,259,274,289,489,,,,
20,175,50,152,80,358,110,376,140,140,170,62,200,144,230,356,260,236,290,408,,,,
21,322,51,513,81,340,111,166,141,440,171,646,201,529,231,15,261,51,291,133,,,,
22,136,52,419,82,642,112,144,142,129,172,424,202,587,232,438,262,555,292,76,,,,
23,205,53,492,83,164,113,605,143,401,173,144,203,199,233,186,263,245,293,462,,,,
24,443,54,48,84,696,114,102,144,479,174,601,204,222,234,91,264,155,294,107,,,,
25,32,55,162,85,510,115,47,145,269,175,125,205,215,235,209,265,436,295,127,,,,
26,472,56,75,86,567,116,162,146,417,176,162,206,42,236,116,266,253,296,188,,,,
27,147,57,371,87,104,117,640,147,328,177,453,207,544,237,67,267,276,297,303,,,,
28,105,58,675,88,200,118,573,148,79,178,601,208,217,238,207,268,20,298,422,,,,
29,324,59,367,89,650,119,577,149,577,179,564,209,94,239,433,269,60,299,659,,,,
30,40,60,485,90,625,120,521,150,211,180,140,210,424,240,225,270,191,300,50,,,,
Centre:,390380,SAINT,SOLDIER,PUBLIC,"SCHOOL,",C-31,BHAGWAN,DAS,ROAD,C-SCHEME,JAIPUR-302001,C-SCHEME,OPPOSITE,RAJDHANI,"HOSPITAL,","JAIPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,101,331,395,361,665,391,233,421,144,451,139,,,,,,,,,,,,
302,162,332,33,362,185,392,210,422,199,452,93,,,,,,,,,,,,
303,103,333,541,363,237,393,139,423,315,453,379,,,,,,,,,,,,
304,154,334,251,364,30,394,102,424,284,454,617,,,,,,,,,,,,
305,438,335,127,365,391,395,154,425,259,455,32,,,,,,,,,,,,
306,86,336,57,366,671,396,464,426,175,456,53,,,,,,,,,,,,
307,661,337,131,367,36,397,178,427,336,457,135,,,,,,,,,,,,
308,288,338,59,368,621,398,91,428,238,458,425,,,,,,,,,,,,
309,121,339,175,369,550,399,472,429,40,459,35,,,,,,,,,,,,
310,638,340,554,370,75,400,142,430,547,460,146,,,,,,,,,,,,
311,630,341,144,371,496,401,73,431,499,461,48,,,,,,,,,,,,
312,570,342,162,372,121,402,587,432,101,462,604,,,,,,,,,,,,
313,536,343,97,373,265,403,470,433,63,463,260,,,,,,,,,,,,
314,335,344,208,374,623,404,485,434,411,464,646,,,,,,,,,,,,
315,261,345,378,375,142,405,189,435,214,465,160,,,,,,,,,,,,
316,376,346,278,376,216,406,129,436,587,466,555,,,,,,,,,,,,
317,258,347,211,377,219,407,223,437,668,467,482,,,,,,,,,,,,
318,411,348,207,378,130,408,522,438,364,468,73,,,,,,,,,,,,
319,80,349,455,379,161,409,140,439,569,469,393,,,,,,,,,,,,
320,131,350,35,380,56,410,640,440,635,470,618,,,,,,,,,,,,
321,30,351,97,381,171,411,416,441,117,471,35,,,,,,,,,,,,
322,217,352,55,382,357,412,532,442,189,,,,,,,,,,,,,,
323,40,353,597,383,354,413,145,443,435,,,,,,,,,,,,,,
324,217,354,574,384,99,414,143,444,80,,,,,,,,,,,,,,
325,204,355,498,385,82,415,261,445,636,,,,,,,,,,,,,,
326,5,356,166,386,600,416,190,446,401,,,,,,,,,,,,,,
327,210,357,155,387,315,417,342,447,88,,,,,,,,,,,,,,
328,35,358,662,388,270,418,133,448,419,,,,,,,,,,,,,,
329,243,359,54,389,510,419,349,449,309,,,,,,,,,,,,,,
330,195,360,581,390,96,420,300,450,66,,,,,,,,,,,,,,
