0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,141,31,92,61,123,91,309,121,292,151,126,181,60,211,56,241,240,271,31,,,,,
2,105,32,114,62,92,92,108,122,573,152,183,182,65,212,224,242,125,272,140,,,,,
3,250,33,51,63,181,93,103,123,36,153,221,183,75,213,99,243,89,273,131,,,,,
4,260,34,322,64,78,94,127,124,148,154,247,184,75,214,128,244,44,274,217,,,,,
5,170,35,91,65,177,95,95,125,181,155,424,185,442,215,350,245,112,275,257,,,,,
6,163,36,316,66,92,96,108,126,143,156,165,186,148,216,255,246,62,276,189,,,,,
7,81,37,65,67,52,97,421,127,65,157,457,187,91,217,286,247,104,277,186,,,,,
8,211,38,99,68,110,98,232,128,192,158,141,188,175,218,57,248,74,278,58,,,,,
9,41,39,191,69,131,99,78,129,38,159,80,189,135,219,110,249,240,279,122,,,,,
10,227,40,62,70,67,100,140,130,109,160,321,190,64,220,156,250,364,280,85,,,,,
11,174,41,197,71,81,101,244,131,120,161,120,191,320,221,469,251,120,281,101,,,,,
12,119,42,58,72,392,102,31,132,374,162,97,192,150,222,290,252,106,282,88,,,,,
13,179,43,94,73,462,103,165,133,174,163,112,193,167,223,217,253,135,283,114,,,,,
14,482,44,72,74,215,104,474,134,127,164,117,194,410,224,53,254,297,284,92,,,,,
15,156,45,162,75,108,105,112,135,218,165,88,195,13,225,187,255,181,285,156,,,,,
16,135,46,71,76,141,106,90,136,222,166,406,196,179,226,105,256,69,286,172,,,,,
17,193,47,163,77,236,107,79,137,276,167,109,197,299,227,90,257,640,287,194,,,,,
18,184,48,34,78,115,108,358,138,264,168,89,198,230,228,190,258,105,288,129,,,,,
19,233,49,66,79,191,109,149,139,88,169,113,199,89,229,15,259,70,289,123,,,,,
20,179,50,80,80,67,110,133,140,220,170,77,200,158,230,551,260,64,290,159,,,,,
21,95,51,195,81,170,111,122,141,340,171,111,201,576,231,229,261,204,291,403,,,,,
22,132,52,236,82,91,112,268,142,62,172,115,202,141,232,188,262,62,292,613,,,,,
23,75,53,80,83,95,113,68,143,99,173,58,203,367,233,127,263,82,293,172,,,,,
24,83,54,100,84,139,114,115,144,142,174,479,204,96,234,495,264,121,294,245,,,,,
25,290,55,236,85,65,115,125,145,112,175,75,205,84,235,149,265,118,295,337,,,,,
26,206,56,142,86,75,116,72,146,405,176,148,206,104,236,76,266,53,296,116,,,,,
27,209,57,60,87,294,117,157,147,131,177,162,207,105,237,59,267,118,297,216,,,,,
28,551,58,165,88,84,118,206,148,670,178,146,208,129,238,81,268,130,298,87,,,,,
29,125,59,237,89,60,119,72,149,146,179,119,209,325,239,79,269,90,299,277,,,,,
30,107,60,193,90,503,120,293,150,343,180,148,210,140,240,196,270,92,300,123,,,,,
Centre:,222604,VSG,INTERNATIONAL,"SCHOOL,",AT,&,POST,DHARAGIRI,SARDAR,STREET,OPP.,ENAR,CHEMICAL,GRID,KABILPORE,"NAVSARI,","NAVSARI,",GUJARAT,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,127,331,92,,,,,,,,,,,,,,,,,,,,,
302,94,332,80,,,,,,,,,,,,,,,,,,,,,
303,166,333,303,,,,,,,,,,,,,,,,,,,,,
304,86,334,303,,,,,,,,,,,,,,,,,,,,,
305,89,335,206,,,,,,,,,,,,,,,,,,,,,
306,55,336,93,,,,,,,,,,,,,,,,,,,,,
307,136,337,18,,,,,,,,,,,,,,,,,,,,,
308,361,338,156,,,,,,,,,,,,,,,,,,,,,
309,537,339,490,,,,,,,,,,,,,,,,,,,,,
310,193,340,99,,,,,,,,,,,,,,,,,,,,,
311,356,341,377,,,,,,,,,,,,,,,,,,,,,
312,110,342,283,,,,,,,,,,,,,,,,,,,,,
313,67,343,175,,,,,,,,,,,,,,,,,,,,,
314,207,344,182,,,,,,,,,,,,,,,,,,,,,
315,190,345,62,,,,,,,,,,,,,,,,,,,,,
316,147,346,222,,,,,,,,,,,,,,,,,,,,,
317,414,347,75,,,,,,,,,,,,,,,,,,,,,
318,65,348,240,,,,,,,,,,,,,,,,,,,,,
319,90,349,39,,,,,,,,,,,,,,,,,,,,,
320,51,350,48,,,,,,,,,,,,,,,,,,,,,
321,64,351,110,,,,,,,,,,,,,,,,,,,,,
322,171,352,517,,,,,,,,,,,,,,,,,,,,,
323,273,,,,,,,,,,,,,,,,,,,,,,,
324,312,,,,,,,,,,,,,,,,,,,,,,,
325,255,,,,,,,,,,,,,,,,,,,,,,,
326,139,,,,,,,,,,,,,,,,,,,,,,,
327,475,,,,,,,,,,,,,,,,,,,,,,,
328,49,,,,,,,,,,,,,,,,,,,,,,,
329,110,,,,,,,,,,,,,,,,,,,,,,,
330,303,,,,,,,,,,,,,,,,,,,,,,,
