0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,177,31,49,61,36,91,370,121,71,151,127,181,55,211,207
2,237,32,165,62,100,92,98,122,527,152,254,182,242,212,54
3,94,33,76,63,60,93,565,123,115,153,86,183,77,213,518
4,35,34,573,64,355,94,-6,124,134,154,56,184,54,214,90
5,48,35,139,65,30,95,615,125,150,155,185,185,148,215,75
6,108,36,42,66,176,96,114,126,74,156,115,186,75,216,47
7,109,37,185,67,187,97,45,127,492,157,80,187,395,217,597
8,99,38,607,68,255,98,131,128,620,158,105,188,144,218,47
9,160,39,101,69,314,99,112,129,322,159,40,189,18,219,96
10,625,40,86,70,114,100,504,130,29,160,171,190,631,220,202
11,34,41,587,71,574,101,176,131,675,161,105,191,121,221,45
12,441,42,611,72,44,102,190,132,286,162,88,192,462,222,20
13,323,43,75,73,168,103,91,133,616,163,113,193,452,223,449
14,45,44,461,74,70,104,526,134,355,164,225,194,157,224,-4
15,107,45,71,75,16,105,354,135,91,165,34,195,276,225,73
16,73,46,215,76,608,106,71,136,246,166,589,196,135,,
17,5,47,561,77,25,107,146,137,15,167,144,197,501,,
18,78,48,192,78,153,108,75,138,116,168,54,198,58,,
19,37,49,55,79,58,109,231,139,184,169,545,199,451,,
20,64,50,365,80,125,110,627,140,496,170,31,200,20,,
21,301,51,490,81,190,111,177,141,130,171,115,201,141,,
22,24,52,155,82,146,112,532,142,314,172,122,202,571,,
23,200,53,62,83,233,113,615,143,624,173,271,203,59,,
24,134,54,154,84,342,114,162,144,175,174,184,204,102,,
25,20,55,360,85,59,115,595,145,394,175,141,205,119,,
26,84,56,207,86,201,116,179,146,414,176,36,206,70,,
27,105,57,43,87,444,117,106,147,33,177,76,207,553,,
28,130,58,400,88,148,118,64,148,61,178,77,208,70,,
29,107,59,74,89,391,119,52,149,268,179,389,209,153,,
30,546,60,203,90,57,120,157,150,608,180,61,210,545,,
