0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,270,31,105,61,89,91,277,121,593,151,242,181,176,211,387,241,268,271,110,,
2,61,32,429,62,417,92,136,122,331,152,211,182,1,212,523,242,429,272,462,,
3,421,33,377,63,421,93,73,123,92,153,160,183,94,213,381,243,49,273,59,,
4,322,34,214,64,440,94,450,124,188,154,142,184,175,214,30,244,83,274,206,,
5,177,35,244,65,259,95,112,125,78,155,396,185,250,215,631,245,98,275,96,,
6,178,36,531,66,660,96,206,126,30,156,137,186,157,216,202,246,520,276,354,,
7,272,37,319,67,214,97,651,127,68,157,231,187,624,217,313,247,481,277,87,,
8,46,38,255,68,456,98,526,128,497,158,178,188,83,218,244,248,94,278,213,,
9,426,39,622,69,38,99,106,129,168,159,106,189,146,219,112,249,174,279,458,,
10,273,40,85,70,311,100,162,130,106,160,177,190,459,220,215,250,290,280,213,,
11,192,41,447,71,157,101,120,131,136,161,43,191,376,221,259,251,241,281,308,,
12,517,42,100,72,138,102,207,132,300,162,533,192,233,222,157,252,639,282,177,,
13,116,43,675,73,178,103,501,133,328,163,250,193,415,223,251,253,167,283,110,,
14,153,44,646,74,283,104,294,134,80,164,395,194,197,224,543,254,95,284,214,,
15,481,45,154,75,354,105,200,135,377,165,429,195,405,225,188,255,86,285,376,,
16,227,46,233,76,158,106,190,136,599,166,175,196,645,226,56,256,108,286,79,,
17,515,47,146,77,140,107,295,137,384,167,343,197,122,227,418,257,377,287,486,,
18,225,48,211,78,55,108,585,138,597,168,187,198,174,228,76,258,379,288,328,,
19,52,49,120,79,435,109,174,139,206,169,601,199,385,229,624,259,195,289,60,,
20,653,50,161,80,127,110,165,140,648,170,59,200,545,230,24,260,217,290,599,,
21,150,51,90,81,159,111,48,141,208,171,311,201,225,231,189,261,73,291,437,,
22,422,52,98,82,227,112,345,142,414,172,112,202,427,232,246,262,454,292,277,,
23,191,53,25,83,200,113,130,143,93,173,296,203,558,233,175,263,237,293,311,,
24,150,54,39,84,34,114,328,144,135,174,134,204,115,234,253,264,70,294,273,,
25,228,55,531,85,614,115,84,145,2,175,188,205,170,235,335,265,579,295,476,,
26,640,56,74,86,214,116,262,146,161,176,210,206,282,236,122,266,60,296,172,,
27,584,57,298,87,322,117,77,147,242,177,507,207,210,237,90,267,487,297,93,,
28,160,58,200,88,270,118,281,148,74,178,187,208,147,238,70,268,159,298,80,,
29,202,59,405,89,65,119,25,149,107,179,169,209,27,239,88,269,459,299,95,,
30,591,60,640,90,163,120,262,150,275,180,426,210,416,240,477,270,294,300,208,,
Centre:,410123,MAHARISHI,VIDYA,MANDIR,SENIOR,SECONDARY,"SCHOOL,",NO.28.DR.,GURUSWAMY,ROAD,CHETPET,"CHENNAI-31,","CHENNAI,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,311,331,688,361,317,391,210,421,397,451,66,481,220,,,,,,,,
302,54,332,28,362,108,392,125,422,199,452,156,482,690,,,,,,,,
303,295,333,209,363,462,393,386,423,314,453,101,483,262,,,,,,,,
304,222,334,391,364,83,394,527,424,36,454,287,484,105,,,,,,,,
305,621,335,89,365,182,395,80,425,170,455,346,485,615,,,,,,,,
306,260,336,140,366,155,396,227,426,445,456,47,486,174,,,,,,,,
307,352,337,373,367,214,397,541,427,41,457,458,487,22,,,,,,,,
308,150,338,82,368,248,398,278,428,83,458,135,488,249,,,,,,,,
309,64,339,128,369,218,399,73,429,542,459,157,489,120,,,,,,,,
310,269,340,410,370,60,400,171,430,292,460,341,490,183,,,,,,,,
311,650,341,392,371,587,401,299,431,75,461,334,491,61,,,,,,,,
312,323,342,121,372,83,402,224,432,192,462,293,492,89,,,,,,,,
313,86,343,601,373,433,403,66,433,579,463,367,493,166,,,,,,,,
314,130,344,380,374,403,404,217,434,382,464,357,494,100,,,,,,,,
315,564,345,18,375,109,405,146,435,190,465,189,495,336,,,,,,,,
316,141,346,142,376,555,406,580,436,196,466,162,496,245,,,,,,,,
317,151,347,205,377,502,407,266,437,329,467,635,497,364,,,,,,,,
318,278,348,289,378,414,408,28,438,35,468,248,498,0,,,,,,,,
319,471,349,116,379,261,409,103,439,365,469,282,499,287,,,,,,,,
320,90,350,356,380,122,410,206,440,106,470,215,500,189,,,,,,,,
321,572,351,270,381,441,411,76,441,642,471,135,501,536,,,,,,,,
322,334,352,404,382,160,412,140,442,267,472,57,502,83,,,,,,,,
323,585,353,324,383,93,413,246,443,122,473,299,503,125,,,,,,,,
324,438,354,320,384,135,414,132,444,215,474,212,504,208,,,,,,,,
325,28,355,221,385,661,415,75,445,287,475,206,505,93,,,,,,,,
326,583,356,155,386,215,416,183,446,594,476,144,506,31,,,,,,,,
327,313,357,80,387,392,417,138,447,661,477,193,507,180,,,,,,,,
328,166,358,222,388,414,418,360,448,118,478,80,508,91,,,,,,,,
329,82,359,367,389,173,419,135,449,104,479,402,,,,,,,,,,
330,75,360,95,390,30,420,602,450,453,480,160,,,,,,,,,,
